 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jan/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras sífilis";124;124;64561,72;52710,17;11851,55;520,66;520,66;1218;9,8;-;-
".. Infecção gonocócica";7;7;2309,15;1989,69;319,46;329,88;329,88;53;7,6;-;-
".. Doenças por clamídias transmitidas via sexual";5;5;13281,02;8795,60;4485,42;2656,20;2656,20;35;7,0;-;-
".. Outras infecções com transm predominant sexual";88;88;48385,98;39222,43;9163,55;549,84;549,84;605;6,9;3;3,41
".. Febres recorrentes";84;84;28432,42;24169,51;4262,91;338,48;338,48;329;3,9;1;1,19
".. Tracoma";1;1;13377,28;11610,06;1767,22;13377,28;13377,28;24;24,0;1;100,00
".. Tifo exantemático";1;1;1595,11;957,19;637,92;1595,11;1595,11;3;3,0;-;-
".. Raiva";5;5;20029,19;17666,71;2362,48;4005,84;4005,84;75;15,0;1;20,00
".. Encefalite viral";159;159;356649,48;319945,00;36704,48;2243,08;2243,08;1586;10,0;8;5,03
".. Febre amarela";3;3;3439,09;2976,37;462,72;1146,36;1146,36;23;7,7;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";1991;1991;744049,68;616157,91;127855,97;373,71;373,71;6155;3,1;17;0,85
".... Dengue [dengue clásssico]";1723;1723;609635,55;500589,80;109045,75;353,82;353,82;5071;2,9;12;0,70
".... Febre hemorrágica devida ao vírus da dengue";100;100;74865,12;64393,65;10435,67;748,65;748,65;429;4,3;4;4,00
".... Restante outr febr arbovírus febr hemor vírus";168;168;59549,01;51174,46;8374,55;354,46;354,46;655;3,9;1;0,60
".. Infecções pelo vírus do herpes";125;125;76063,08;62499,09;13563,99;608,50;608,50;661;5,3;1;0,80
".. Varicela e herpes zoster";423;424;354246,11;306778,27;47467,84;835,49;837,46;2787;6,6;24;5,67
".. Sarampo";9;9;2060,38;1689,21;371,17;228,93;228,93;35;3,9;-;-
".. Rubéola";1;1;666,80;602,17;64,63;666,80;666,80;10;10,0;-;-
".. Hepatite aguda B";59;59;78374,75;68750,05;9624,70;1328,39;1328,39;378;6,4;13;22,03
".. Outras hepatites virais";291;291;128326,27;111330,17;16996,10;440,98;440,98;1823;6,3;20;6,87
".. Doença pelo vírus da imunodefic humana [HIV]";2099;2134;3556342,55;3150994,11;405348,44;1666,51;1694,30;36995;17,6;302;14,39
".. Caxumba [parotidite epidêmica]";49;49;11405,73;9789,24;1616,49;232,77;232,77;168;3,4;-;-
".. Outras doenças virais";1323;1323;1016775,53;872101,56;144673,97;768,54;768,54;7416;5,6;14;1,06
".... Meningite viral";236;236;293654,81;264208,50;29446,31;1244,30;1244,30;1807;7,7;7;2,97
".... Restante de outras doenças virais";1087;1087;723120,72;607893,06;115227,66;665,24;665,24;5609;5,2;7;0,64
".. Micoses";283;283;351359,72;304734,61;46625,11;1241,55;1241,55;2918;10,3;10;3,53
".. Malária";184;184;87843,93;75184,68;12659,25;477,41;477,41;841;4,6;3;1,63
".... Malária por Plasmodium falciparum";15;15;5225,65;4346,77;878,88;348,38;348,38;86;5,7;-;-
".... Malária por Plasmodium vivax";129;129;69424,39;59517,40;9906,99;538,17;538,17;608;4,7;3;2,33
".... Malária por Plasmodium malariae";3;3;735,63;608,43;127,20;245,21;245,21;8;2,7;-;-
".... Outras formas malária conf exames parasitológ";3;3;710,99;615,31;95,68;237,00;237,00;11;3,7;-;-
".... Malária não especificada";34;34;11747,27;10096,77;1650,50;345,51;345,51;128;3,8;-;-
".. Leishmaniose";319;319;148810,84;127222,52;21588,32;466,49;466,49;4246;13,3;7;2,19
".... Leishmaniose visceral";212;212;107324,94;91448,87;15876,07;506,25;506,25;2900;13,7;4;1,89
".... Leishmaniose cutânea";47;47;17479,49;14949,88;2529,61;371,90;371,90;642;13,7;-;-
".... Leishmaniose cutâneo-mucosa";8;8;2516,75;2127,81;388,94;314,59;314,59;110;13,8;-;-
".... Leishmaniose não especificada";52;52;21489,66;18695,96;2793,70;413,26;413,26;594;11,4;3;5,77
".. Tripanossomíase";40;40;103042,42;89588,06;13454,36;2576,06;2576,06;262;6,5;3;7,50
".. Esquistossomose";18;18;7407,43;6530,83;876,60;411,52;411,52;133;7,4;-;-
".. Filariose";3;3;1050,45;828,03;222,42;350,15;350,15;50;16,7;-;-
".. Outras helmintíases";72;72;76102,09;55028,52;21062,01;1056,97;1056,97;389;5,4;-;-
".. Seqüelas de tuberculose";11;11;43476,42;36243,58;7232,84;3952,40;3952,40;132;12,0;-;-
".. Seqüelas de poliomielite";18;26;34742,29;30291,33;4450,96;1336,24;1930,13;352;19,6;1;5,56
".. Seqüelas de hanseníase [lepra]";26;33;33008,33;27325,01;5683,32;1000,25;1269,55;510;19,6;-;-
".. Outras doenças infecciosas e parasitárias";1924;1924;1123994,04;965836,20;158157,84;584,20;584,20;11428;5,9;47;2,44
"02 Neoplasias (tumores)";33330;33350;57501230,01;47471460,59;10024249,81;1724,17;1725,21;223162;6,7;5009;15,03
".. Neoplasia maligna do lábio cavid oral e faringe";1210;1213;1644966,65;1369352,34;275614,31;1356,11;1359,48;7734;6,4;211;17,44
".. Neoplasia maligna do esôfago";1237;1238;1595014,44;1359926,67;234955,93;1288,38;1289,42;8108;6,6;227;18,35
".. Neoplasia maligna do estômago";1857;1857;2979095,34;2547940,25;431155,09;1604,25;1604,25;11830;6,4;354;19,06
".. Neoplasia maligna do cólon";2706;2706;5303685,25;4493381,62;810303,63;1959,97;1959,97;14635;5,4;300;11,09
".. Neopl malig junção retoss reto ânus canal anal";1455;1455;2780169,40;2355650,29;424519,11;1910,77;1910,77;8426;5,8;155;10,65
".. Neopl malig fígado e vias biliares intra-hepát";540;541;692422,13;595735,68;96686,45;1279,89;1282,26;3649;6,8;159;29,44
".. Neoplasia maligna do pâncreas";800;800;1173294,89;998424,16;174870,73;1466,62;1466,62;5814;7,3;221;27,63
".. Outras neoplasias malignas de órgãos digestivos";700;700;1218516,34;1036548,97;181967,37;1740,74;1740,74;6039;8,6;175;25,00
".. Neoplasias malignas de laringe";571;574;715054,77;570799,91;144254,86;1245,74;1252,29;3630;6,4;78;13,66
".. Neoplasia maligna de traquéia brônquios e pulm";1573;1573;1783436,87;1502037,55;281399,32;1133,78;1133,78;11349;7,2;467;29,69
".. Outras neopl malig órg respirat e intratorác";212;212;421114,89;318021,07;103093,82;1986,39;1986,39;1577;7,4;41;19,34
".. Neoplasia maligna do osso e cartilagem articul";445;445;900728,95;763552,77;137176,18;2024,11;2024,11;3393;7,6;38;8,54
".. Neoplasia maligna da pele";259;259;273296,10;218064,40;55231,70;1055,20;1055,20;1439;5,6;39;15,06
".. Outras neoplasias malignas da pele";486;486;486550,74;375956,68;110594,06;1001,13;1001,13;1227;2,5;28;5,76
".. Neopl malig do tecido mesotelial e tec moles";614;614;1174243,70;951317,17;222926,53;1912,45;1912,45;3942;6,4;77;12,54
".. Neoplasia maligna da mama";2190;2192;2724462,01;2070908,61;653553,40;1242,91;1244,05;11634;5,3;386;17,63
".. Neoplasia maligna do colo do útero";1012;1012;1227837,00;1051627,97;174940,97;1213,28;1213,28;7203;7,1;157;15,51
".. Neopl malig outr porções e porç não espec útero";428;428;651139,78;537716,01;113423,77;1521,35;1521,35;2874;6,7;89;20,79
".. Outras neopl malignas órgãos genitais femininos";613;613;1085662,19;878981,56;206680,63;1771,06;1771,06;3964;6,5;92;15,01
".. Neoplasia maligna da próstata";1234;1235;1612979,04;1314990,53;297988,51;1306,06;1307,11;7642;6,2;204;16,53
".. Outras neopl malignas órgãos genit masculinos";295;295;359503,65;302851,85;56651,80;1218,66;1218,66;1896;6,4;30;10,17
".. Neoplasia maligna da bexiga";571;573;931892,45;780609,81;151282,64;1626,34;1632,04;3699;6,5;84;14,71
".. Outras neoplasias malignas do trato urinário";424;425;654446,94;543945,88;110501,06;1539,88;1543,51;2761;6,5;76;17,92
".. Neoplasia maligna dos olhos e anexos";59;59;68911,31;54358,13;14553,18;1167,99;1167,99;304;5,2;-;-
".. Neoplasia maligna do encéfalo";1020;1022;3445725,46;2546808,56;898916,90;3371,55;3378,16;11250;11,0;178;17,45
".. Neopl malig outras partes sistema nerv central";164;164;555995,02;428592,07;127402,95;3390,21;3390,21;1904;11,6;26;15,85
".. Neopl malig outr local mal def secun e não esp";1880;1881;2925402,72;2388580,35;536822,37;1555,24;1556,07;12724;6,8;387;20,59
".. Doença de Hodgkin";259;259;415370,54;363321,68;52048,86;1603,75;1603,75;1594;6,2;15;5,79
".. Linfoma não-Hodgkin";970;970;1712348,29;1535197,31;177150,98;1765,31;1765,31;7278;7,5;107;11,03
".. Leucemia";2229;2229;6395017,07;5794330,61;600686,46;2869,01;2869,01;19305;8,7;214;9,60
".. Outras neopl malig tecidos linfóid hemat e rel";518;518;1440874,83;1265703,96;175170,87;2781,61;2781,61;4996;9,6;59;11,39
".. Carcinoma in situ de colo do útero";135;135;172537,25;129036,66;43500,59;1278,05;1278,05;147;1,1;1;0,74
".. Neoplasia benigna da pele";147;147;72590,19;52361,71;20228,48;493,81;493,81;167;1,1;-;-
".. Neoplasia benigna da mama";39;39;20636,91;12593,28;8043,63;529,15;529,15;42;1,1;1;2,56
".. Leiomioma do útero";1110;1110;820270,67;566599,64;250886,93;738,98;738,98;3355;3,0;2;0,18
".. Neoplasia benigna do ovário";36;36;29234,11;22021,92;7212,19;812,06;812,06;161;4,5;1;2,78
".. Neoplasia benigna dos órgãos urinários";19;19;24634,69;19391,58;4528,20;1296,56;1296,56;95;5,0;1;5,26
".. Neopl benig encéfalo e outr part sist nerv cent";151;151;656687,70;474369,18;182318,52;4348,93;4348,93;2071;13,7;10;6,62
".. Outr neopl in situ benigs e comport incert desc";3162;3165;6355479,73;4879852,20;1475006,83;2008,05;2009,96;23304;7,4;319;10,09
"03 Doenças sangue órgãos hemat e transt imunitár";8655;8655;5332226,45;4778390,93;553574,02;616,09;616,09;49044;5,7;409;4,73
".. Anemia por deficiência de ferro";959;959;373541,00;333275,24;40265,76;389,51;389,51;4352;4,5;30;3,13
".. Outras anemias";6218;6218;3796415,67;3407740,95;388413,22;610,55;610,55;35044;5,6;320;5,15
".. Afecç hemorrág e outr doenç sang e órg hematop";1412;1412;1141423,42;1017999,09;123424,33;808,37;808,37;9466;6,7;58;4,11
".. Alguns transtornos envolvendo mecanismo imunit";66;66;20846,36;19375,65;1470,71;315,85;315,85;182;2,8;1;1,52
"04 Doenças endócrinas nutricionais e metabólicas";18863;18865;13177142,86;11203654,87;1971264,51;698,50;698,57;110905;5,9;1177;6,24
".. Transtornos tireoidianos relac deficiência iodo";7;7;4505,33;3484,75;1020,58;643,62;643,62;38;5,4;1;14,29
".. Tireotoxicose";34;34;16653,20;14065,39;2587,81;489,80;489,80;243;7,1;-;-
".. Outros transtornos tireoidianos";126;126;68727,21;55097,34;13629,87;545,45;545,45;678;5,4;3;2,38
".. Diabetes mellitus";11450;11451;8949920,80;7672343,76;1275353,56;781,58;781,65;70920;6,2;486;4,24
".. Desnutrição";2801;2801;2128021,56;1784815,75;343205,81;759,74;759,74;20099;7,2;407;14,53
".. Deficiência de vitamina A";2;2;955,43;898,36;57,07;477,72;477,72;7;3,5;-;-
".. Outras deficiências vitamínicas";10;10;2279,62;2008,79;270,83;227,96;227,96;82;8,2;1;10,00
".. Obesidade";72;73;317330,18;218708,96;98621,22;4346,99;4407,36;321;4,5;1;1,39
".. Depleção de volume";1912;1912;369689,07;317316,14;52372,93;193,35;193,35;5897;3,1;103;5,39
".. Outros transt endócrinos nutricionais metabólic";2449;2449;1319060,46;1134915,63;184144,83;538,61;538,61;12620;5,2;175;7,15
"05 Transtornos mentais e comportamentais";17153;24002;21900763,74;19291955,35;2608808,39;912,46;1276,79;387593;22,6;91;0,53
".. Demência";203;259;254098,66;231698,22;22400,44;981,08;1251,72;4053;20,0;10;4,93
".. Transt mentais e comportamentais dev uso álcool";2581;3340;2917410,96;2565510,51;351900,45;873,48;1130,34;49672;19,2;17;0,66
".. Transt ment comport dev uso outr subst psicoat";2931;3784;3186012,37;2799651,21;386361,16;841,97;1087,01;54510;18,6;15;0,51
".. Esquizofrenia transt esquizotípicos e delirant";5678;9357;10029682,64;8834291,42;1195391,22;1071,89;1766,41;176756;31,1;25;0,44
".. Transtornos de humor [afetivos]";4189;4977;3685779,63;3251809,16;433970,47;740,56;879,87;67016;16,0;9;0,21
".. Transt neurót e relacionados com stress somatof";184;197;75270,53;67079,24;8191,29;382,08;409,08;1488;8,1;1;0,54
".. Retardo mental";273;627;729212,12;641585,42;87626,70;1163,02;2671,11;14300;52,4;1;0,37
".. Outros transtornos mentais e comportamentais";1114;1461;1023296,83;900330,17;122966,66;700,41;918,58;19798;17,8;13;1,17
"06 Doenças do sistema nervoso";12534;12918;20288020,19;17130470,93;3157113,42;1570,52;1618,64;110464;8,8;722;5,76
".. Doenças inflamatórias do sistema nervoso centr";689;693;1757549,19;1500066,16;257483,03;2536,15;2550,87;9769;14,2;52;7,55
".... Meningite bacteriana não classif outra parte";337;337;828755,33;736583,05;92172,28;2459,21;2459,21;3739;11,1;24;7,12
".... Mening em doenç infec/parasit class outr part";3;3;7756,44;6873,24;883,20;2585,48;2585,48;51;17,0;1;33,33
".... Mening dev outras causas e causas não especif";15;15;37983,56;33393,71;4589,85;2532,24;2532,24;142;9,5;2;13,33
".... Restante doenças inflamat sist nervoso centr";334;338;883053,86;723216,16;159837,70;2612,59;2643,87;5837;17,5;25;7,49
".. Doença de Parkinson";58;60;108240,55;100528,50;7712,05;1804,01;1866,22;600;10,3;2;3,45
".. Doença de Alzheimer";112;120;98495,04;88720,95;9774,09;820,79;879,42;1307;11,7;23;20,54
".. Esclerose múltiplas";191;191;150389,76;132893,84;17495,92;787,38;787,38;1104;5,8;2;1,05
".. Epilepsia";4093;4106;3039917,26;2610860,18;429045,52;740,36;742,71;21713;5,3;114;2,79
".. Enxaqueca e outras síndromes de algias cefálic";931;931;423649,58;384092,58;39557,00;455,05;455,05;3654;3,9;3;0,32
".. Acid vascular cerebr isquêm transit e síndr cor";1824;1825;2010441,56;1785044,77;225396,79;1101,61;1102,22;12562;6,9;173;9,48
".. Transtornos dos nervos raízes e plexos nervosos";577;577;454002,36;330096,18;123553,95;786,83;786,83;1893;3,3;11;1,91
".. Paralisia cerebral e outras síndromes paralít";145;203;645290,86;554024,20;91266,66;3178,77;4450,28;3911;27,0;6;4,14
".. Outras doenças do sistema nervoso";3914;4212;11600044,03;9644143,57;1955828,41;2754,05;2963,73;53951;13,8;336;8,58
"07 Doenças do olho e anexos";1388;1388;1902081,82;1384253,07;517828,75;1370,38;1370,38;3003;2,2;5;0,36
".. Inflamação da pálpebra";14;14;4257,88;3806,60;451,28;304,13;304,13;59;4,2;-;-
".. Conjuntivite e outros transtornos da conjuntiva";39;39;15562,68;11065,95;4496,73;399,04;399,04;65;1,7;1;2,56
".. Ceratite e outros transtornos esclerót e córnea";169;169;259141,62;125819,96;133321,66;1533,38;1533,38;310;1,8;-;-
".. Catarata e outros transtornos do cristalino";217;217;210105,81;159704,47;50401,34;968,23;968,23;156;0,7;-;-
".. Descolamentos e defeitos da retina";241;241;801740,62;613988,67;187751,95;3326,72;3326,72;105;0,4;-;-
".. Glaucoma";71;71;61892,65;45119,44;16773,21;871,73;871,73;64;0,9;-;-
".. Estrabismo";16;16;12940,95;9392,42;3548,53;808,81;808,81;31;1,9;1;6,25
".. Transtornos da refração e da acomodação";1;1;973,45;740,17;233,28;973,45;973,45;1;1,0;-;-
".. Cegueira e visão subnormal";6;6;4340,20;2931,87;1408,33;723,37;723,37;34;5,7;-;-
".. Outras doenças do olho e anexos";614;614;531125,96;411683,52;119442,44;865,03;865,03;2178;3,5;3;0,49
"08 Doenças do ouvido e da apófise mastóide";987;988;689511,59;620732,53;68779,06;697,89;698,59;4032;4,1;4;0,41
".. Otite média e outr transt ouvid médio apóf mast";726;726;246860,75;197466,20;49394,55;340,03;340,03;3129;4,3;2;0,28
".. Perda de audição";9;9;367667,25;360651,53;7015,72;40851,92;40851,92;23;2,6;1;11,11
".. Outras doenças do ouvido e da apófise mastóide";252;253;74983,59;62614,80;12368,79;296,38;297,55;880;3,5;1;0,40
"09 Doenças do aparelho circulatório";79349;79545;195050368,31;164704682,13;30341549,43;2452,08;2458,13;564279;7,1;7574;9,55
".. Febre reumática aguda";154;154;95609,17;82401,73;13207,44;620,84;620,84;1112;7,2;4;2,60
".. Doença reumática crônica do coração";269;269;2688596,22;1904309,41;784286,81;9994,78;9994,78;3475;12,9;19;7,06
".. Hipertensão essencial (primária)";4090;4134;1490735,18;1240544,99;250190,19;360,60;364,48;16601;4,1;78;1,91
".. Outras doenças hipertensivas";1600;1603;1009174,63;841100,79;168073,84;629,55;630,73;6713;4,2;39;2,44
".. Infarto agudo do miocárdio";9635;9635;37327476,24;31410996,42;5915876,22;3874,15;3874,15;74507;7,7;1000;10,38
".. Outras doenças isquêmicas do coração";9801;9802;40939190,85;31988501,17;8950589,08;4176,62;4177,04;55939;5,7;299;3,05
".. Embolia pulmonar";742;742;1395610,79;1242487,29;153123,50;1880,88;1880,88;6845;9,2;120;16,17
".. Transtornos de condução e arritmias cardíacas";4558;4558;17707579,67;16093561,22;1613755,89;3884,95;3884,95;24526;5,4;578;12,68
".. Insuficiência cardíaca";15810;15810;26335998,49;23873650,88;2461107,35;1665,78;1665,78;116240;7,4;1782;11,27
".. Outras doenças do coração";2335;2341;9289749,04;7528348,07;1761365,17;3968,28;3978,48;22491;9,6;212;9,08
".. Hemorragia intracraniana";2096;2099;9751583,77;8095846,32;1655737,45;4645,82;4652,47;22144;10,6;505;24,09
".. Infarto cerebral";1819;1819;3388191,43;3019232,15;368959,28;1862,67;1862,67;16185;8,9;284;15,61
".. Acid vascular cerebr não espec hemorrág ou isq";13277;13285;18861615,43;16594012,88;2267342,85;1419,77;1420,62;99747;7,5;2030;15,29
".. Outras doenças cerebrovasculares";985;1068;3937201,11;3441300,92;495768,35;3686,52;3997,16;13434;13,6;98;9,95
".. Arteroesclerose";1741;1741;3828784,59;3282146,48;546358,71;2199,19;2199,19;13979;8,0;70;4,02
".. Outras doenças vasculares periféricas";809;818;1577579,96;1283396,89;294183,07;1928,58;1950,04;6547;8,1;64;7,91
".. Embolia e trombose arteriais";1733;1733;3898797,97;3238191,51;660288,31;2249,74;2249,74;14998;8,7;132;7,62
".. Outras doenças das artérias arteríolas e capil";2266;2266;7799598,31;6419926,37;1379671,94;3442,01;3442,01;16504;7,3;155;6,84
".. Flebite tromboflebite embolia e trombose venosa";3696;3696;2509270,00;2170587,92;338606,98;678,92;678,92;21804;5,9;79;2,14
".. Veias varicosas das extremidades inferiores";813;850;568314,57;424058,88;143630,69;668,61;699,03;5961;7,3;13;1,60
".. Hemorróidas";387;387;130876,13;84311,00;46428,89;338,18;338,18;805;2,1;-;-
".. Outras doenças do aparelho circulatório";733;735;518834,76;445768,84;72997,42;705,90;707,82;3722;5,1;13;1,77
"10 Doenças do aparelho respiratório";70981;71007;88603163,43;76988311,58;11612720,65;1247,81;1248,27;454477;6,4;7446;10,49
".. Faringite aguda e amigdalite aguda";1033;1033;316267,25;274696,04;41571,21;306,16;306,16;2856;2,8;1;0,10
".. Laringite e traqueíte agudas";745;745;198004,24;172299,23;25705,01;265,78;265,78;2091;2,8;5;0,67
".. Outras infecções agudas das vias aéreas super";1450;1450;433314,29;377238,71;56075,58;298,84;298,84;4841;3,3;12;0,83
".. Influenza [gripe]";1171;1171;939781,88;819756,53;120025,35;802,55;802,55;5022;4,3;35;2,99
".. Pneumonia";40121;40123;45485208,71;39748761,91;5736156,68;1133,64;1133,70;266410;6,6;4450;11,09
".. Bronquite aguda e bronquiolite aguda";3073;3073;1366084,70;1189675,92;176408,78;444,54;444,54;13163;4,3;30;0,98
".. Sinusite crônica";35;35;27346,74;18627,28;8719,46;781,34;781,34;141;4,0;1;2,86
".. Outras doenças do nariz e dos seios paranasais";125;125;78660,91;51164,30;27496,61;629,29;629,29;307;2,5;-;-
".. Doenças crônicas das amígdalas e das adenóides";206;206;88664,18;47891,68;39545,90;430,41;430,41;294;1,4;-;-
".. Outras doenças do trato respiratório superior";888;888;584951,12;490681,63;94106,71;658,73;658,73;3720;4,2;8;0,90
".. Bronquite enfisema e outr doenç pulm obstr crôn";7597;7613;7496221,22;6851146,87;644973,75;984,66;986,73;47281;6,2;650;8,56
".. Asma";4676;4676;2746668,09;2570990,97;175677,12;587,40;587,40;14885;3,2;19;0,41
".. Bronquiectasia";84;84;91631,58;80453,74;11177,84;1090,85;1090,85;871;10,4;6;7,14
".. Pneumoconiose";57;57;63830,04;56174,89;7655,15;1119,83;1119,83;363;6,4;10;17,54
".. Outras doenças do aparelho respiratório";9720;9728;28686528,48;24238751,88;4447425,50;2948,86;2951,29;92232;9,5;2219;22,83
"11 Doenças do aparelho digestivo";60764;60764;66984630,16;56327770,40;10637891,56;1102,37;1102,37;307158;5,1;3118;5,13
".. Cárie dentária";3;3;1001,02;375,76;625,26;333,67;333,67;1;0,3;-;-
".. Outros transtornos dentes e estruturas suporte";392;392;206102,96;138886,24;67216,72;525,77;525,77;995;2,5;1;0,26
".. Outr doenç cavidade oral glând saliv e maxilar";438;438;240763,73;176927,63;63836,10;549,69;549,69;1465;3,3;2;0,46
".. Úlcera gástrica e duodenal";877;877;1217863,94;1068196,25;149565,53;1388,67;1388,67;5350;6,1;98;11,17
".. Gastrite e duodenite";2524;2524;609740,46;533209,28;76471,13;241,58;241,58;7368;2,9;27;1,07
".. Outras doenças do esôfago estômago e duodeno";2018;2018;2176130,11;1874441,38;301293,21;1078,36;1078,36;11954;5,9;133;6,59
".. Doenças do apêndice";10744;10744;7342529,60;5238882,15;2102674,75;683,41;683,41;36805;3,4;35;0,33
".. Hérnia inguinal";2206;2206;1555528,84;1156785,96;397971,82;705,14;705,14;5359;2,4;22;1,00
".. Outras hérnias";2050;2050;1840207,84;1436763,31;401492,33;897,66;897,66;5965;2,9;51;2,49
".. Doença de Crohn e colite ulcerativa";346;346;274589,40;243369,50;31219,90;793,61;793,61;2325;6,7;8;2,31
".. Ileo paralítico e obstrução intestinal s/hérnia";3015;3015;7211813,06;6183241,21;1028571,85;2391,98;2391,98;22205;7,4;394;13,07
".. Doença diverticular do intestino";753;753;1226977,28;1075103,77;151873,51;1629,45;1629,45;4782;6,4;46;6,11
".. Outras doenças dos intestinos e peritônio";6799;6799;8749869,16;7466499,15;1282127,29;1286,93;1286,93;36056;5,3;450;6,62
".. Doença alcoólica do fígado";1290;1290;3228086,89;2892386,68;335700,21;2502,39;2502,39;10600;8,2;246;19,07
".. Outras doenças do fígado";3391;3391;12387144,77;11082529,29;1304363,54;3652,95;3652,95;28837;8,5;542;15,98
".. Colelitíase e colecistite";9623;9623;7232655,29;5713367,36;1507615,62;751,60;751,60;49330;5,1;150;1,56
".. Pancreatite aguda e outras doenças do pâncreas";3016;3016;2415157,01;2137161,79;277360,32;800,78;800,78;21988;7,3;149;4,94
".. Outras doenças do aparelho digestivo";11279;11279;9068468,80;7909643,69;1157912,47;804,01;804,01;55773;4,9;764;6,77
"12 Doenças da pele e do tecido subcutâneo";16396;16499;10722127,70;8627993,61;2086527,72;649,87;653,95;100673;6,1;358;2,18
".. Infecções da pele e do tecido subcutâneo";7930;7930;4067389,38;3424369,87;642113,75;512,91;512,91;44633;5,6;112;1,41
