 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Set/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".... Restante de outras doenças bacterianas";18442;18443;30007719,69;26945422,10;3060228,52;1627,05;1627,14;150399;8,2;2068;11,21
".. Sífilis congênita";1514;1514;1098306,08;770307,70;327998,38;725,43;725,43;13705;9,1;4;0,26
".. Sífilis precoce";39;39;32153,47;27411,95;4741,52;824,45;824,45;356;9,1;-;-
".. Outras sífilis";119;119;91088,77;71486,33;19602,44;765,45;765,45;1149;9,7;1;0,84
".. Infecção gonocócica";11;11;3357,53;2648,45;709,08;305,23;305,23;52;4,7;-;-
".. Doenças por clamídias transmitidas via sexual";7;7;2273,86;1956,80;317,06;324,84;324,84;42;6,0;-;-
".. Outras infecções com transm predominant sexual";91;91;35744,57;29839,88;5904,69;392,80;392,80;676;7,4;3;3,30
".. Febres recorrentes";88;88;38808,93;33710,39;5098,54;441,01;441,01;397;4,5;-;-
".. Tracoma";2;2;389,02;318,28;70,74;194,51;194,51;7;3,5;-;-
".. Raiva";3;3;1707,39;1543,56;163,83;569,13;569,13;15;5,0;-;-
".. Encefalite viral";204;204;312062,16;284012,40;28049,76;1529,72;1529,72;1788;8,8;10;4,90
".. Febre amarela";2;2;576,10;487,74;88,36;288,05;288,05;14;7,0;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";2651;2651;963188,65;793894,83;169293,82;363,33;363,33;8987;3,4;21;0,79
".... Dengue [dengue clásssico]";2257;2257;788747,21;645722,77;143024,44;349,47;349,47;7382;3,3;12;0,53
".... Febre hemorrágica devida ao vírus da dengue";164;164;97172,02;82899,65;14272,37;592,51;592,51;689;4,2;6;3,66
".... Restante outr febr arbovírus febr hemor vírus";230;230;77269,42;65272,41;11997,01;335,95;335,95;916;4,0;3;1,30
".. Infecções pelo vírus do herpes";136;136;50085,12;39862,53;10222,59;368,27;368,27;623;4,6;1;0,74
".. Varicela e herpes zoster";446;446;388511,29;339917,22;48594,07;871,10;871,10;2802;6,3;38;8,52
".. Sarampo";230;230;74389,42;63226,94;11162,48;323,43;323,43;934;4,1;-;-
".. Rubéola";3;3;396,11;313,79;82,32;132,04;132,04;12;4,0;-;-
".. Hepatite aguda B";67;67;68672,29;61310,90;7361,39;1024,96;1024,96;514;7,7;12;17,91
".. Outras hepatites virais";246;246;134794,83;117632,02;17162,81;547,95;547,95;1424;5,8;17;6,91
".. Doença pelo vírus da imunodefic humana [HIV]";2147;2175;3476132,80;3087325,48;388807,32;1598,22;1619,07;33936;15,8;281;13,09
".. Caxumba [parotidite epidêmica]";53;53;14243,33;11760,45;2482,88;268,74;268,74;249;4,7;-;-
".. Outras doenças virais";1604;1604;1264611,27;1080130,58;184480,69;788,41;788,41;9249;5,8;17;1,06
".... Meningite viral";248;248;295988,01;266779,82;29208,19;1193,50;1193,50;1872;7,5;7;2,82
".... Restante de outras doenças virais";1356;1356;968623,26;813350,76;155272,50;714,32;714,32;7377;5,4;10;0,74
".. Micoses";236;236;272730,35;243582,75;29147,60;1155,64;1155,64;2637;11,2;8;3,39
".. Malária";163;163;47372,46;39660,32;7712,14;290,63;290,63;578;3,5;4;2,45
".... Malária por Plasmodium falciparum";24;24;7167,14;6027,13;1140,01;298,63;298,63;99;4,1;2;8,33
".... Malária por Plasmodium vivax";107;107;28220,79;23547,85;4672,94;263,75;263,75;358;3,3;2;1,87
".... Malária por Plasmodium malariae";6;6;5526,84;4730,04;796,80;921,14;921,14;37;6,2;-;-
".... Malária não especificada";26;26;6457,69;5355,30;1102,39;248,37;248,37;84;3,2;-;-
".. Leishmaniose";252;252;110866,86;96050,62;14816,24;439,95;439,95;2685;10,7;10;3,97
".... Leishmaniose visceral";148;148;80527,29;70203,98;10323,31;544,10;544,10;1628;11,0;8;5,41
".... Leishmaniose cutânea";49;49;12218,43;10371,30;1847,13;249,36;249,36;510;10,4;-;-
".... Leishmaniose cutâneo-mucosa";16;16;6301,92;5219,13;1082,79;393,87;393,87;159;9,9;-;-
".... Leishmaniose não especificada";39;39;11819,22;10256,21;1563,01;303,06;303,06;388;9,9;2;5,13
".. Tripanossomíase";42;42;66647,79;57170,86;9476,93;1586,85;1586,85;300;7,1;8;19,05
".. Esquistossomose";11;11;6354,96;5553,52;801,44;577,72;577,72;112;10,2;1;9,09
".. Equinococose";1;1;213,67;170,49;43,18;213,67;213,67;3;3,0;-;-
".. Filariose";4;4;629,23;488,81;140,42;157,31;157,31;16;4,0;-;-
".. Outras helmintíases";60;60;35612,85;26242,64;9370,21;593,55;593,55;295;4,9;3;5,00
".. Seqüelas de tuberculose";14;15;32913,68;27270,78;5642,90;2194,25;2350,98;125;8,9;2;14,29
".. Seqüelas de poliomielite";15;19;24417,48;20728,59;3688,89;1285,13;1627,83;186;12,4;-;-
".. Seqüelas de hanseníase [lepra]";26;32;26954,72;21881,86;5072,86;842,34;1036,72;342;13,2;2;7,69
".. Outras doenças infecciosas e parasitárias";1764;1764;1033365,74;889362,16;144003,58;585,81;585,81;10672;6,0;48;2,72
"02 Neoplasias (tumores)";33675;33690;56188446,41;46264768,86;9921572,80;1667,81;1668,55;219956;6,5;4984;14,80
".. Neoplasia maligna do lábio cavid oral e faringe";1182;1184;1422843,48;1187768,50;235074,98;1201,73;1203,76;7347;6,2;219;18,53
".. Neoplasia maligna do esôfago";1113;1113;1333300,91;1141250,73;191938,34;1197,93;1197,93;7270;6,5;224;20,13
".. Neoplasia maligna do estômago";1835;1837;2986617,65;2548587,78;438029,87;1625,81;1627,58;11701;6,4;355;19,35
".. Neoplasia maligna do cólon";2626;2626;4886445,32;4155644,96;730800,36;1860,79;1860,79;13662;5,2;297;11,31
".. Neopl malig junção retoss reto ânus canal anal";1528;1529;2747161,18;2334964,35;412196,83;1796,70;1797,88;9038;5,9;176;11,52
".. Neopl malig fígado e vias biliares intra-hepát";604;605;699416,80;605620,87;93795,93;1156,06;1157,97;4187;6,9;194;32,12
".. Neoplasia maligna do pâncreas";792;792;1155727,53;987744,35;167858,87;1459,25;1459,25;6011;7,6;236;29,80
".. Outras neoplasias malignas de órgãos digestivos";647;649;1226498,05;1036681,75;189289,23;1889,83;1895,67;5395;8,3;175;27,05
".. Neoplasias malignas de laringe";591;592;583812,90;467869,65;115943,25;986,17;987,84;3485;5,9;89;15,06
".. Neoplasia maligna de traquéia brônquios e pulm";1613;1613;1840426,69;1561549,05;278877,64;1141,00;1141,00;12171;7,5;499;30,94
".. Outras neopl malig órg respirat e intratorác";213;213;501880,85;402321,61;99559,24;2356,25;2356,25;1977;9,3;42;19,72
".. Neoplasia maligna do osso e cartilagem articul";453;453;930258,40;791018,67;139239,73;2053,55;2053,55;3479;7,7;32;7,06
".. Neoplasia maligna da pele";242;243;305295,07;243457,95;61837,12;1256,36;1261,55;1195;4,9;39;16,12
".. Outras neoplasias malignas da pele";624;624;621939,44;484611,59;137327,85;996,70;996,70;1799;2,9;37;5,93
".. Neopl malig do tecido mesotelial e tec moles";689;689;1593569,80;1274692,67;318877,13;2312,87;2312,87;4168;6,0;69;10,01
".. Neoplasia maligna da mama";2021;2021;2161624,62;1673675,22;487949,40;1069,58;1069,58;10642;5,3;372;18,41
".. Neoplasia maligna do colo do útero";1076;1076;1164024,21;987700,67;176323,54;1081,81;1081,81;7277;6,8;192;17,84
".. Neopl malig outr porções e porç não espec útero";370;370;595433,17;494537,65;100895,52;1609,28;1609,28;2328;6,3;66;17,84
".. Outras neopl malignas órgãos genitais femininos";681;682;1121228,12;924538,11;196690,01;1644,03;1646,44;4349;6,4;108;15,86
".. Neoplasia maligna da próstata";1253;1254;1570590,25;1274023,79;296566,46;1252,46;1253,46;8002;6,4;241;19,23
".. Outras neopl malignas órgãos genit masculinos";236;236;244441,73;205030,83;39410,90;1035,77;1035,77;1322;5,6;16;6,78
".. Neoplasia maligna da bexiga";606;606;957053,72;803992,04;153061,68;1579,30;1579,30;4062;6,7;83;13,70
".. Outras neoplasias malignas do trato urinário";397;397;678097,89;566402,25;111695,64;1708,06;1708,06;2830;7,1;77;19,40
".. Neoplasia maligna dos olhos e anexos";106;106;105664,73;79447,09;26217,64;996,84;996,84;332;3,1;4;3,77
".. Neoplasia maligna do encéfalo";1002;1003;2968095,21;2183725,24;784358,41;2959,22;2962,17;9673;9,7;132;13,17
".. Neopl malig outras partes sistema nerv central";194;194;520384,97;389347,62;130308,41;2682,40;2682,40;1769;9,1;28;14,43
".. Neopl malig outr local mal def secun e não esp";1776;1777;2813821,25;2280421,86;533399,39;1583,47;1584,36;11496;6,5;344;19,37
".. Doença de Hodgkin";278;278;462689,19;405248,89;57440,30;1664,35;1664,35;1883;6,8;17;6,12
".. Linfoma não-Hodgkin";986;986;1538856,96;1379772,11;159084,85;1560,71;1560,71;6974;7,1;85;8,62
".. Leucemia";2122;2122;6056081,70;5489602,70;566479,00;2853,95;2853,95;18872;8,9;162;7,63
".. Outras neopl malig tecidos linfóid hemat e rel";555;555;1412108,39;1242782,53;169325,86;2544,34;2544,34;4937;8,9;71;12,79
".. Carcinoma in situ de colo do útero";115;115;125413,22;94915,08;30498,14;1090,55;1090,55;153;1,3;3;2,61
".. Neoplasia benigna da pele";193;193;84368,13;61873,00;22495,13;437,14;437,14;210;1,1;1;0,52
".. Neoplasia benigna da mama";66;66;80368,74;51583,30;28785,44;1217,71;1217,71;31;0,5;-;-
".. Leiomioma do útero";1357;1357;1005703,49;692639,15;312463,31;741,12;741,12;3996;2,9;3;0,22
".. Neoplasia benigna do ovário";42;42;28817,68;21346,37;7471,31;686,14;686,14;139;3,3;-;-
".. Neoplasia benigna dos órgãos urinários";5;5;3272,82;2560,80;712,02;654,56;654,56;35;7,0;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";229;229;1129579,73;817674,24;311905,49;4932,66;4932,66;3125;13,6;17;7,42
".. Outr neopl in situ benigs e comport incert desc";3257;3258;6525532,42;4918143,84;1607388,58;2002,93;2003,54;22634;6,9;279;8,57
"03 Doenças sangue órgãos hemat e transt imunitár";8311;8311;5441770,57;4842959,73;598775,04;654,77;654,77;48904;5,9;452;5,44
".. Anemia por deficiência de ferro";838;838;362486,09;323132,32;39353,77;432,56;432,56;4129;4,9;38;4,53
".. Outras anemias";6024;6024;3935161,13;3507253,91;427907,22;653,25;653,25;35324;5,9;356;5,91
".. Afecç hemorrág e outr doenç sang e órg hematop";1405;1405;1017638,68;904557,69;113045,19;724,30;724,30;9286;6,6;57;4,06
".. Alguns transtornos envolvendo mecanismo imunit";44;44;126484,67;108015,81;18468,86;2874,65;2874,65;165;3,8;1;2,27
"04 Doenças endócrinas nutricionais e metabólicas";17766;17770;13141067,86;11123306,73;2012297,54;739,51;739,68;107771;6,1;1111;6,25
".. Transtornos tireoidianos relac deficiência iodo";6;6;5194,93;4424,45;770,48;865,82;865,82;72;12,0;-;-
".. Tireotoxicose";34;34;12478,81;10164,25;2314,56;367,02;367,02;314;9,2;2;5,88
".. Outros transtornos tireoidianos";127;127;58720,04;43997,23;14722,81;462,36;462,36;690;5,4;5;3,94
".. Diabetes mellitus";10953;10953;8426523,90;7219005,19;1202055,12;769,33;769,33;69063;6,3;473;4,32
".. Desnutrição";2551;2552;2125106,28;1793819,05;331287,23;832,72;833,05;18789;7,4;364;14,27
".. Outras deficiências vitamínicas";6;6;1761,53;1585,62;175,91;293,59;293,59;35;5,8;-;-
".. Seqüelas de desnutrição e de outras defic nutr";1;1;463,21;398,83;64,38;463,21;463,21;1;1,0;-;-
".. Obesidade";136;137;679706,58;457906,59;221799,99;4961,36;4997,84;484;3,6;2;1,47
".. Depleção de volume";1634;1636;337614,25;290244,63;47369,62;206,37;206,62;5599;3,4;104;6,36
".. Outros transt endócrinos nutricionais metabólic";2318;2318;1493498,33;1301760,89;191737,44;644,30;644,30;12724;5,5;161;6,95
"05 Transtornos mentais e comportamentais";17459;24252;21689840,81;19082492,29;2607348,52;894,35;1242,33;372546;21,3;75;0,43
".. Demência";172;240;283547,65;259326,63;24221,02;1181,45;1648,53;3953;23,0;9;5,23
".. Transt mentais e comportamentais dev uso álcool";2535;3256;2814198,30;2471652,04;342546,26;864,31;1110,14;46563;18,4;20;0,79
".. Transt ment comport dev uso outr subst psicoat";2992;3852;3120055,89;2740926,89;379129,00;809,98;1042,80;53554;17,9;7;0,23
".. Esquizofrenia transt esquizotípicos e delirant";5522;9174;9787509,23;8610844,53;1176664,70;1066,87;1772,46;167311;30,3;18;0,33
".. Transtornos de humor [afetivos]";4609;5431;3935035,78;3465010,48;470025,30;724,55;853,77;68598;14,9;10;0,22
".. Transt neurót e relacionados com stress somatof";219;235;95631,25;81035,47;14595,78;406,94;436,67;1792;8,2;1;0,46
".. Retardo mental";268;614;707666,07;622193,48;85472,59;1152,55;2640,55;13074;48,8;2;0,75
".. Outros transtornos mentais e comportamentais";1142;1450;946196,64;831502,77;114693,87;652,55;828,54;17701;15,5;8;0,70
"06 Doenças do sistema nervoso";12724;13166;18567537,01;15589370,95;2978154,50;1410,26;1459,25;105394;8,3;704;5,53
".. Doenças inflamatórias do sistema nervoso centr";714;720;1597558,01;1352122,36;245435,65;2218,83;2237,48;9508;13,3;63;8,82
".... Meningite bacteriana não classif outra parte";347;347;682441,67;613739,50;68702,17;1966,69;1966,69;3580;10,3;38;10,95
".... Meningite em doenças bacters class outr parte";2;2;1276,42;1161,20;115,22;638,21;638,21;31;15,5;-;-
".... Mening em doenç infec/parasit class outr part";1;1;3104,20;2602,32;501,88;3104,20;3104,20;1;1,0;-;-
".... Mening dev outras causas e causas não especif";21;21;52483,67;43834,39;8649,28;2499,22;2499,22;257;12,2;3;14,29
".... Restante doenças inflamat sist nervoso centr";343;349;858252,05;690784,95;167467,10;2459,17;2502,19;5639;16,4;22;6,41
".. Doença de Parkinson";46;51;104702,49;98172,48;6530,01;2052,99;2276,14;522;11,3;4;8,70
".. Doença de Alzheimer";117;129;136219,31;123639,22;12580,09;1055,96;1164,27;1390;11,9;24;20,51
".. Esclerose múltiplas";190;190;119689,01;105529,59;14159,42;629,94;629,94;985;5,2;2;1,05
".. Epilepsia";4389;4399;2920302,60;2506035,67;414255,37;663,86;665,37;21760;5,0;126;2,87
".. Enxaqueca e outras síndromes de algias cefálic";1006;1006;497496,40;432996,97;64499,43;494,53;494,53;3730;3,7;4;0,40
".. Acid vascular cerebr isquêm transit e síndr cor";1756;1756;1765993,62;1573767,14;192226,48;1005,69;1005,69;12021;6,8;138;7,86
".. Transtornos dos nervos raízes e plexos nervosos";554;554;455272,91;311024,76;144248,15;821,79;821,79;1722;3,1;14;2,53
".. Paralisia cerebral e outras síndromes paralít";132;186;519551,88;455092,92;64458,96;2793,29;3936,00;3615;27,4;3;2,27
".. Outras doenças do sistema nervoso";3820;4175;10450750,78;8630989,84;1819760,94;2503,17;2735,80;50141;13,1;326;8,53
"07 Doenças do olho e anexos";1521;1521;2153899,12;1574926,32;578930,20;1416,11;1416,11;3007;2,0;2;0,13
".. Inflamação da pálpebra";16;16;4086,77;3337,63;749,14;255,42;255,42;45;2,8;-;-
".. Conjuntivite e outros transtornos da conjuntiva";30;30;10751,95;8197,53;2554,42;358,40;358,40;84;2,8;-;-
".. Ceratite e outros transtornos esclerót e córnea";181;181;218582,72;103784,95;114797,77;1207,64;1207,64;416;2,3;-;-
".. Catarata e outros transtornos do cristalino";162;162;164552,12;125945,02;38564,50;1015,75;1015,75;104;0,6;-;-
".. Descolamentos e defeitos da retina";337;337;1062216,31;810558,23;251658,08;3151,98;3151,98;150;0,4;-;-
".. Glaucoma";130;130;117119,08;85855,73;31263,35;900,92;900,92;100;0,8;-;-
".. Estrabismo";23;23;24989,09;17757,25;7231,84;1086,48;1086,48;29;1,3;-;-
".. Transtornos da refração e da acomodação";2;2;1005,83;762,64;243,19;502,92;502,92;1;0,5;-;-
".. Outras doenças do olho e anexos";640;640;550595,25;418727,34;131867,91;860,31;860,31;2078;3,2;2;0,31
"08 Doenças do ouvido e da apófise mastóide";975;975;632894,58;562364,02;70519,00;649,12;649,12;4374;4,5;-;-
".. Otite média e outr transt ouvid médio apóf mast";730;730;251459,78;198781,76;52666,46;344,47;344,47;3495;4,8;-;-
".. Perda de audição";7;7;274016,09;270038,45;3977,64;39145,16;39145,16;17;2,4;-;-
".. Outras doenças do ouvido e da apófise mastóide";238;238;107418,71;93543,81;13874,90;451,34;451,34;862;3,6;-;-
"09 Doenças do aparelho circulatório";83456;83691;195702255,31;165240804,69;30457505,87;2338,39;2344,98;574224;6,9;8237;9,87
".. Febre reumática aguda";135;135;79929,27;68951,39;10977,88;592,07;592,07;949;7,0;3;2,22
".. Doença reumática crônica do coração";294;294;2924227,83;2059913,02;864314,81;9946,35;9946,35;3634;12,4;24;8,16
".. Hipertensão essencial (primária)";4291;4319;1518333,65;1278702,27;239631,38;351,55;353,84;17549;4,1;78;1,82
".. Outras doenças hipertensivas";1780;1781;845614,86;716373,54;129241,32;474,80;475,06;7089;4,0;60;3,37
".. Infarto agudo do miocárdio";10293;10293;37087596,23;31117810,80;5969383,03;3603,19;3603,19;75350;7,3;1091;10,60
".. Outras doenças isquêmicas do coração";10047;10048;40074226,75;31265080,98;8808897,77;3988,28;3988,68;53603;5,3;268;2,67
".. Embolia pulmonar";848;848;1496424,00;1339553,59;156694,71;1764,65;1764,65;7426;8,8;165;19,46
".. Transtornos de condução e arritmias cardíacas";4793;4794;16723239,30;15106657,61;1616581,69;3488,37;3489,10;24046;5,0;661;13,79
".. Insuficiência cardíaca";17102;17102;27228178,84;24781817,51;2445789,04;1592,10;1592,10;128419;7,5;1978;11,57
".. Outras doenças do coração";2365;2370;7827091,85;6280676,74;1546343,06;3302,57;3309,55;21232;9,0;201;8,50
".. Hemorragia intracraniana";2312;2313;9715283,64;7946175,13;1769108,51;4200,30;4202,11;22829;9,9;551;23,83
".. Infarto cerebral";1983;1983;3505553,21;3122625,76;382927,45;1767,80;1767,80;15849;8,0;302;15,23
".. Acid vascular cerebr não espec hemorrág ou isq";13454;13456;19009460,22;16718373,82;2290880,64;1412,71;1412,92;96260;7,2;2068;15,37
".. Outras doenças cerebrovasculares";960;1113;4490625,17;3874441,09;616184,08;4034,70;4677,73;14488;15,1;136;14,17
".. Arteroesclerose";1722;1722;3814278,01;3263827,88;550450,13;2215,03;2215,03;13099;7,6;79;4,59
".. Outras doenças vasculares periféricas";1076;1091;2236505,36;1846439,77;389308,78;2049,96;2078,54;8190;7,6;79;7,34
".. Embolia e trombose arteriais";1887;1887;4135924,01;3447332,78;688579,67;2191,80;2191,80;14789;7,8;193;10,23
".. Outras doenças das artérias arteríolas e capil";2477;2477;9313948,43;7920534,69;1393413,74;3760,17;3760,17;17215;6,9;160;6,46
".. Flebite tromboflebite embolia e trombose venosa";3559;3559;2288259,26;1997698,79;290485,37;642,95;642,95;21776;6,1;101;2,84
".. Veias varicosas das extremidades inferiores";849;876;639676,97;476745,28;162931,69;730,22;753,45;5793;6,8;22;2,59
".. Hemorróidas";448;448;152725,00;97867,14;53544,62;340,90;340,90;944;2,1;-;-
".. Outras doenças do aparelho circulatório";781;782;595153,45;513205,11;81836,50;761,07;762,04;3695;4,7;17;2,18
"10 Doenças do aparelho respiratório";91968;92001;104155359,96;90818237,35;13335037,92;1132,11;1132,52;558379;6,1;8628;9,38
".. Faringite aguda e amigdalite aguda";1076;1076;332561,53;289284,30;43277,23;309,07;309,07;3124;2,9;3;0,28
".. Laringite e traqueíte agudas";772;772;246522,71;215546,58;30976,13;319,33;319,33;2699;3,5;5;0,65
".. Outras infecções agudas das vias aéreas super";1894;1894;494637,14;433266,05;61371,09;261,16;261,16;5664;3,0;25;1,32
".. Influenza [gripe]";1299;1299;1096979,76;956261,07;140718,69;844,48;844,48;5866;4,5;59;4,54
".. Pneumonia";53893;53896;57220775,61;50065756,21;7154524,85;1061,69;1061,75;340463;6,3;5324;9,88
".. Bronquite aguda e bronquiolite aguda";4687;4687;2235818,27;1939438,16;296380,11;477,03;477,03;20465;4,4;37;0,79
".. Sinusite crônica";41;41;23775,42;16019,58;7755,84;579,89;579,89;119;2,9;-;-
".. Outras doenças do nariz e dos seios paranasais";166;166;90215,00;59723,22;30302,38;543,46;543,46;345;2,1;2;1,20
".. Doenças crônicas das amígdalas e das adenóides";276;276;113388,06;60296,98;52079,24;410,83;410,83;476;1,7;-;-
".. Outras doenças do trato respiratório superior";853;853;387490,66;321127,31;66327,55;454,27;454,27;3131;3,7;12;1,41
".. Bronquite enfisema e outr doenç pulm obstr crôn";9721;9739;9131345,00;8367973,34;763137,97;937,61;939,34;59193;6,1;852;8,76
".. Asma";6752;6752;3957807,82;3714888,05;242919,77;586,17;586,17;22151;3,3;37;0,55
".. Bronquiectasia";78;78;85433,09;77666,43;7766,66;1095,30;1095,30;633;8,1;2;2,56
".. Pneumoconiose";60;60;52502,76;47797,75;4705,01;875,05;875,05;500;8,3;8;13,33
".. Outras doenças do aparelho respiratório";10400;10412;28686107,13;24253192,32;4432795,40;2755,10;2758,28;93550;9,0;2262;21,75
"11 Doenças do aparelho digestivo";59454;59454;64924608,16;54515427,78;10389494,02;1092,01;1092,01;299149;5,0;3035;5,10
".. Cárie dentária";10;10;4183,30;2538,23;1645,07;418,33;418,33;19;1,9;-;-
".. Outros transtornos dentes e estruturas suporte";436;436;248056,28;171532,75;76523,53;568,94;568,94;1469;3,4;1;0,23
".. Outr doenç cavidade oral glând saliv e maxilar";558;558;349502,52;256353,69;93148,83;626,35;626,35;1806;3,2;5;0,90
".. Úlcera gástrica e duodenal";984;984;1346427,97;1169397,85;176734,39;1368,32;1368,32;5927;6,0;103;10,47
".. Gastrite e duodenite";2317;2317;571735,19;500952,07;70783,12;246,76;246,76;7086;3,1;22;0,95
".. Outras doenças do esôfago estômago e duodeno";1916;1916;2230853,99;1910180,75;320304,03;1164,33;1164,33;11703;6,1;119;6,21
".. Doenças do apêndice";10402;10402;7057367,02;5031535,29;2024847,03;678,46;678,46;34115;3,3;27;0,26
".. Hérnia inguinal";2348;2348;1620360,83;1200384,66;416971,78;690,10;690,10;5669;2,4;13;0,55
".. Outras hérnias";2199;2199;1947798,84;1519439,92;426970,15;885,77;885,77;6665;3,0;32;1,46
".. Doença de Crohn e colite ulcerativa";331;331;322738,03;282382,54;40355,49;975,04;975,04;2448;7,4;13;3,93
".. Ileo paralítico e obstrução intestinal s/hérnia";2915;2915;6930600,38;5963857,76;966706,82;2377,56;2377,56;21271;7,3;355;12,18
".. Doença diverticular do intestino";693;693;1076032,15;941254,25;134777,90;1552,72;1552,72;4135;6,0;40;5,77
".. Outras doenças dos intestinos e peritônio";6659;6659;8331398,59;7106813,72;1222826,43;1251,15;1251,15;35262;5,3;428;6,43
".. Doença alcoólica do fígado";1179;1179;2187004,59;1967630,49;219374,10;1854,97;1854,97;9475;8,0;236;20,02
".. Outras doenças do fígado";3208;3208;12093635,19;10840001,07;1253574,07;3769,84;3769,84;27274;8,5;560;17,46
".. Colelitíase e colecistite";9568;9568;7177921,97;5656787,46;1511773,19;750,20;750,20;49482;5,2;140;1,46
".. Pancreatite aguda e outras doenças do pâncreas";2661;2661;2288215,35;2028028,37;259536,44;859,91;859,91;19295;7,3;136;5,11
".. Outras doenças do aparelho digestivo";11070;11070;9140775,97;7966356,91;1172641,65;825,73;825,73;56048;5,1;805;7,27
"12 Doenças da pele e do tecido subcutâneo";16022;16120;10673864,83;8556103,24;2097675,78;662,15;666,20;98451;6,1;315;1,97
".. Infecções da pele e do tecido subcutâneo";7319;7319;3857556,71;3238202,09;619245,71;527,06;527,06;41673;5,7;92;1,26
