 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Fev/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Hanseníase [lepra]";152;153;98337,33;78862,99;19474,34;642,73;646,96;1233;8,1;4;2,63
".. Outros tétanos";11;11;108710,51;95941,70;12768,81;9882,77;9882,77;211;19,2;-;-
".. Difteria";8;8;6593,40;6076,24;517,16;824,17;824,17;34;4,3;-;-
".. Coqueluche";114;114;169892,03;154194,66;15697,37;1490,28;1490,28;788;6,9;-;-
".. Infecção meningocócica";69;69;159424,97;138575,25;20849,72;2310,51;2310,51;690;10,0;7;10,14
".. Septicemia";10244;10244;38022102,57;33791224,41;4230076,97;3711,65;3711,65;116668;11,4;4577;44,68
".. Outras doenças bacterianas";19576;19577;30536166,29;27375635,48;3160167,96;1559,80;1559,88;154267;7,9;1796;9,17
".... Leptospirose icterohemorrágica";17;17;16018,94;14095,33;1923,61;942,29;942,29;80;4,7;3;17,65
".... Outras formas de leptospirose";18;18;12741,44;11324,43;1417,01;707,86;707,86;86;4,8;1;5,56
".... Leptospirose não especificada";230;230;183651,90;161002,53;22649,37;798,49;798,49;1376;6,0;1;0,43
".... Restante de outras doenças bacterianas";19311;19312;30323754,01;27189213,19;3134177,97;1570,20;1570,28;152725;7,9;1791;9,27
".. Sífilis congênita";1457;1457;1007000,93;738907,26;268093,67;691,15;691,15;13248;9,1;2;0,14
".. Sífilis precoce";40;40;25786,61;22457,49;3329,12;644,67;644,67;358;8,9;1;2,50
".. Outras sífilis";128;128;74999,26;58896,84;16102,42;585,93;585,93;1158;9,0;1;0,78
".. Infecção gonocócica";6;6;1488,25;1241,72;246,53;248,04;248,04;52;8,7;-;-
".. Doenças por clamídias transmitidas via sexual";5;5;3404,17;3008,45;395,72;680,83;680,83;23;4,6;-;-
".. Outras infecções com transm predominant sexual";75;75;41855,52;35040,10;6815,42;558,07;558,07;438;5,8;1;1,33
".. Febres recorrentes";94;94;30034,06;25684,44;4349,62;319,51;319,51;368;3,9;1;1,06
".. Tracoma";1;1;179,12;147,68;31,44;179,12;179,12;2;2,0;-;-
".. Tifo exantemático";1;1;1797,63;1270,08;527,55;1797,63;1797,63;5;5,0;-;-
".. Raiva";6;6;21759,22;18939,65;2819,57;3626,54;3626,54;95;15,8;-;-
".. Encefalite viral";152;152;352651,81;314253,20;38326,56;2320,08;2320,08;1511;9,9;11;7,24
".. Febre amarela";14;14;9813,70;8662,95;1150,75;700,98;700,98;72;5,1;2;14,29
".. Outras febre p/arbovírus e febr hemorr p/vírus";3319;3319;1182691,71;974677,54;208014,17;356,34;356,34;10032;3,0;27;0,81
".... Dengue [dengue clásssico]";2929;2929;1034926,28;849598,24;185328,04;353,34;353,34;8647;3,0;22;0,75
".... Febre hemorrágica devida ao vírus da dengue";175;175;105835,56;90864,68;14970,88;604,77;604,77;789;4,5;5;2,86
".... Restante outr febr arbovírus febr hemor vírus";215;215;41929,87;34214,62;7715,25;195,02;195,02;596;2,8;-;-
".. Infecções pelo vírus do herpes";112;112;50232,51;41235,69;8996,82;448,50;448,50;615;5,5;1;0,89
".. Varicela e herpes zoster";364;365;261123,58;226228,53;34895,05;715,41;717,37;2479;6,8;21;5,77
".. Sarampo";7;7;2001,84;1703,47;298,37;285,98;285,98;46;6,6;-;-
".. Hepatite aguda B";90;90;123640,64;111953,49;11687,15;1373,78;1373,78;850;9,4;12;13,33
".. Outras hepatites virais";238;238;210314,11;186448,12;23865,99;883,67;883,67;1352;5,7;15;6,30
".. Doença pelo vírus da imunodefic humana [HIV]";1961;1991;2949355,63;2614901,67;334453,96;1481,34;1504,01;32633;16,6;227;11,58
".. Caxumba [parotidite epidêmica]";53;53;20972,87;17823,08;3149,79;395,71;395,71;244;4,6;1;1,89
".. Outras doenças virais";1350;1350;1057747,80;891472,36;166275,44;783,52;783,52;8270;6,1;22;1,63
".... Meningite viral";202;202;289278,45;261519,23;27759,22;1432,07;1432,07;1713;8,5;7;3,47
".... Restante de outras doenças virais";1148;1148;768469,35;629953,13;138516,22;669,40;669,40;6557;5,7;15;1,31
".. Micoses";247;247;374261,79;328057,35;46204,44;1515,23;1515,23;2130;8,6;10;4,05
".. Malária";144;144;39592,36;33234,94;6357,42;274,95;274,95;575;4,0;-;-
".... Malária por Plasmodium falciparum";19;19;5080,23;4266,72;813,51;267,38;267,38;123;6,5;-;-
".... Malária por Plasmodium vivax";93;93;23366,25;19438,35;3927,90;251,25;251,25;332;3,6;-;-
".... Malária por Plasmodium malariae";1;1;269,21;226,81;42,40;269,21;269,21;5;5,0;-;-
".... Outras formas malária conf exames parasitológ";1;1;229,21;186,81;42,40;229,21;229,21;2;2,0;-;-
".... Malária não especificada";30;30;10647,46;9116,25;1531,21;354,92;354,92;113;3,8;-;-
".. Leishmaniose";292;292;177100,99;156188,42;20912,57;606,51;606,51;3712;12,7;11;3,77
".... Leishmaniose visceral";172;172;80936,79;71028,72;9908,07;470,56;470,56;2203;12,8;5;2,91
".... Leishmaniose cutânea";50;50;17495,01;15205,08;2289,93;349,90;349,90;643;12,9;1;2,00
".... Leishmaniose cutâneo-mucosa";18;18;56423,26;50408,71;6014,55;3134,63;3134,63;319;17,7;2;11,11
".... Leishmaniose não especificada";52;52;22245,93;19545,91;2700,02;427,81;427,81;547;10,5;3;5,77
".. Tripanossomíase";46;46;106811,06;93893,95;12917,11;2321,98;2321,98;289;6,3;5;10,87
".. Esquistossomose";16;16;7050,19;6169,66;880,53;440,64;440,64;132;8,3;3;18,75
".. Outras infestações por trematódeos";1;1;237,67;194,49;43,18;237,67;237,67;8;8,0;-;-
".. Filariose";3;3;706,93;588,55;118,38;235,64;235,64;10;3,3;-;-
".. Ancilostomíase";2;2;435,34;348,98;86,36;217,67;217,67;7;3,5;-;-
".. Outras helmintíases";69;69;56605,85;42867,24;13715,49;820,37;820,37;424;6,1;1;1,45
".. Seqüelas de tuberculose";22;22;97809,04;80931,54;16027,19;4445,87;4445,87;212;9,6;1;4,55
".. Seqüelas de poliomielite";18;22;26250,89;21401,92;4848,97;1193,22;1458,38;176;9,8;-;-
".. Seqüelas de hanseníase [lepra]";11;19;18771,35;14639,40;4131,95;987,97;1706,49;293;26,6;-;-
".. Outras doenças infecciosas e parasitárias";1850;1850;1044568,28;897270,17;147298,11;564,63;564,63;10702;5,8;47;2,54
"02 Neoplasias (tumores)";32018;32031;55483047,25;45590758,91;9886025,32;1732,17;1732,87;212358;6,6;4609;14,40
".. Neoplasia maligna do lábio cavid oral e faringe";1197;1197;1707876,41;1418247,75;289628,66;1426,80;1426,80;8083;6,8;182;15,20
".. Neoplasia maligna do esôfago";1090;1091;1287302,04;1106236,70;181065,34;1179,93;1181,01;7085;6,5;191;17,52
".. Neoplasia maligna do estômago";1689;1689;2581575,16;2215190,93;366384,23;1528,46;1528,46;10885;6,4;316;18,71
".. Neoplasia maligna do cólon";2601;2601;5065459,94;4282359,72;783100,22;1947,50;1947,50;14139;5,4;293;11,26
".. Neopl malig junção retoss reto ânus canal anal";1458;1459;2877154,73;2434220,11;442934,62;1972,00;1973,36;8389;5,8;152;10,43
".. Neopl malig fígado e vias biliares intra-hepát";533;534;709345,78;612418,44;96927,34;1328,36;1330,86;3660;6,9;166;31,14
".. Neoplasia maligna do pâncreas";734;734;1190824,06;1008857,55;181966,51;1622,38;1622,38;5581;7,6;194;26,43
".. Outras neoplasias malignas de órgãos digestivos";637;637;1125532,81;956294,58;168088,23;1766,93;1766,93;5573;8,7;186;29,20
".. Neoplasias malignas de laringe";546;546;669373,76;526862,92;142510,84;1225,96;1225,96;3152;5,8;68;12,45
".. Neoplasia maligna de traquéia brônquios e pulm";1518;1518;1880946,50;1597639,82;283306,68;1239,10;1239,10;12529;8,3;430;28,33
".. Outras neopl malig órg respirat e intratorác";248;248;472202,34;371692,09;100510,25;1904,04;1904,04;1869;7,5;41;16,53
".. Neoplasia maligna do osso e cartilagem articul";455;455;872694,26;729167,01;143394,60;1918,01;1918,01;3175;7,0;32;7,03
".. Neoplasia maligna da pele";267;267;299250,64;234989,09;64261,55;1120,79;1120,79;1272;4,8;41;15,36
".. Outras neoplasias malignas da pele";554;554;540149,78;414483,68;125666,10;975,00;975,00;1048;1,9;19;3,43
".. Neopl malig do tecido mesotelial e tec moles";599;599;1275597,67;1031218,41;244379,26;2129,55;2129,55;3668;6,1;61;10,18
".. Neoplasia maligna da mama";2160;2163;2679905,72;2030687,14;649218,58;1238,98;1240,70;11309;5,2;391;18,10
".. Neoplasia maligna do colo do útero";965;965;1075081,86;908759,67;166322,19;1114,07;1114,07;6188;6,4;162;16,79
".. Neopl malig outr porções e porç não espec útero";384;384;605949,86;495802,78;110147,08;1577,99;1577,99;2457;6,4;74;19,27
".. Outras neopl malignas órgãos genitais femininos";638;638;1134314,85;911515,93;222237,15;1777,92;1777,92;3806;6,0;103;16,14
".. Neoplasia maligna da próstata";1188;1190;1660156,50;1339191,08;320965,42;1395,09;1397,44;7210;6,1;194;16,33
".. Outras neopl malignas órgãos genit masculinos";255;255;281624,12;237215,53;44408,59;1104,41;1104,41;1590;6,2;26;10,20
".. Neoplasia maligna da bexiga";565;566;967949,42;815938,31;152011,11;1710,16;1713,18;3759;6,7;77;13,63
".. Outras neoplasias malignas do trato urinário";396;396;624022,51;522661,11;101361,40;1575,81;1575,81;2700;6,8;62;15,66
".. Neoplasia maligna dos olhos e anexos";77;77;89944,57;75303,17;14641,40;1168,11;1168,11;464;6,0;2;2,60
".. Neoplasia maligna do encéfalo";925;925;2863028,00;2096623,13;766404,87;3095,17;3095,17;9400;10,2;155;16,76
".. Neopl malig outras partes sistema nerv central";185;185;554847,02;415323,19;139523,83;2999,17;2999,17;2071;11,2;25;13,51
".. Neopl malig outr local mal def secun e não esp";1794;1797;3106676,31;2531600,30;575076,01;1728,81;1731,70;12152;6,8;329;18,34
".. Doença de Hodgkin";233;233;306135,06;269990,29;36144,77;1313,88;1313,88;1596;6,8;15;6,44
".. Linfoma não-Hodgkin";877;877;1502968,15;1342623,54;160344,61;1713,76;1713,76;6736;7,7;85;9,69
".. Leucemia";2025;2025;5852715,94;5317093,55;535622,39;2890,23;2890,23;17923;8,9;171;8,44
".. Outras neopl malig tecidos linfóid hemat e rel";508;508;1323869,81;1151372,97;172496,84;2606,04;2606,04;3828;7,5;65;12,80
".. Carcinoma in situ de colo do útero";114;114;135913,14;101299,77;34613,37;1192,22;1192,22;107;0,9;-;-
".. Neoplasia benigna da pele";153;153;77713,12;57509,80;20203,32;507,93;507,93;230;1,5;1;0,65
".. Neoplasia benigna da mama";38;38;28549,02;17576,11;10972,91;751,29;751,29;35;0,9;-;-
".. Leiomioma do útero";1115;1115;867244,84;600912,44;261913,80;777,80;777,80;3407;3,1;3;0,27
".. Neoplasia benigna do ovário";35;35;36956,47;29185,97;7770,50;1055,90;1055,90;229;6,5;-;-
".. Neoplasia benigna dos órgãos urinários";10;10;11856,46;9355,50;2500,96;1185,65;1185,65;71;7,1;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";189;189;920935,80;653898,92;267036,88;4872,68;4872,68;2417;12,8;13;6,88
".. Outr neopl in situ benigs e comport incert desc";3063;3064;6219402,82;4719439,91;1499962,91;2029,83;2030,49;22565;7,4;284;9,27
"03 Doenças sangue órgãos hemat e transt imunitár";8230;8230;4733169,56;4255587,82;477212,56;575,11;575,11;44507;5,4;361;4,39
".. Anemia por deficiência de ferro";895;895;327181,42;291041,73;36139,69;365,57;365,57;3982;4,4;29;3,24
".. Outras anemias";5954;5954;3384891,73;3054840,28;329682,27;568,51;568,51;31898;5,4;285;4,79
".. Afecç hemorrág e outr doenç sang e órg hematop";1315;1315;1004713,59;896891,43;107822,16;764,04;764,04;8513;6,5;47;3,57
".. Alguns transtornos envolvendo mecanismo imunit";66;66;16382,82;12814,38;3568,44;248,22;248,22;114;1,7;-;-
"04 Doenças endócrinas nutricionais e metabólicas";17721;17722;13101181,50;11143565,10;1956285,08;739,26;739,30;104146;5,9;1070;6,04
".. Transtornos tireoidianos relac deficiência iodo";11;11;10591,38;8057,05;2534,33;962,85;962,85;121;11,0;-;-
".. Tireotoxicose";20;20;23287,90;20812,50;2475,40;1164,40;1164,40;146;7,3;1;5,00
".. Outros transtornos tireoidianos";102;102;56978,99;43714,46;13264,53;558,62;558,62;422;4,1;6;5,88
".. Diabetes mellitus";10681;10681;8784395,02;7529520,48;1253686,87;822,43;822,43;66451;6,2;440;4,12
".. Desnutrição";2731;2731;2060017,63;1741190,57;318827,06;754,31;754,31;19042;7,0;384;14,06
".. Outras deficiências vitamínicas";10;10;21199,75;18034,57;3165,18;2119,97;2119,97;98;9,8;1;10,00
".. Seqüelas de desnutrição e de outras defic nutr";2;2;1012,31;867,27;145,04;506,15;506,15;7;3,5;-;-
".. Obesidade";113;114;436018,68;299167,60;136851,08;3824,73;3858,57;446;3,9;-;-
".. Depleção de volume";1791;1791;392818,09;339251,38;53566,71;219,33;219,33;5793;3,2;103;5,75
".. Outros transt endócrinos nutricionais metabólic";2260;2260;1314861,75;1142949,22;171768,88;581,80;581,80;11620;5,1;135;5,97
"05 Transtornos mentais e comportamentais";16560;23387;20909038,49;18417916,33;2490978,06;894,05;1262,62;365848;22,1;73;0,44
".. Demência";161;227;237890,22;215715,52;22174,70;1047,97;1477,58;3521;21,9;18;11,18
".. Transt mentais e comportamentais dev uso álcool";2670;3379;2865414,54;2519727,87;345542,57;848,01;1073,19;48577;18,2;18;0,67
".. Transt ment comport dev uso outr subst psicoat";2942;3803;3162160,81;2780214,43;381946,38;831,49;1074,83;53650;18,2;6;0,20
".. Esquizofrenia transt esquizotípicos e delirant";5208;8869;9222672,93;8123347,43;1099325,50;1039,88;1770,87;160733;30,9;14;0,27
".. Transtornos de humor [afetivos]";4017;4849;3682171,57;3248447,91;433723,66;759,37;916,65;65585;16,3;10;0,25
".. Transt neurót e relacionados com stress somatof";185;197;74644,05;66134,41;8509,64;378,90;403,48;1580;8,5;-;-
".. Retardo mental";285;637;712729,57;626242,82;86486,75;1118,88;2500,81;13567;47,6;-;-
".. Outros transtornos mentais e comportamentais";1092;1426;951354,80;838085,94;113268,86;667,15;871,20;18635;17,1;7;0,64
"06 Doenças do sistema nervoso";11401;11777;16947489,03;14188853,69;2758612,22;1439,03;1486,49;94296;8,3;627;5,50
".. Doenças inflamatórias do sistema nervoso centr";612;617;1520402,20;1303446,79;216955,41;2464,19;2484,32;9175;15,0;46;7,52
".... Meningite bacteriana não classif outra parte";290;290;879132,39;780363,70;98768,69;3031,49;3031,49;3471;12,0;22;7,59
".... Mening em doenç infec/parasit class outr part";2;2;1469,99;1365,46;104,53;735,00;735,00;22;11,0;-;-
".... Mening dev outras causas e causas não especif";18;18;16017,39;13169,98;2847,41;889,86;889,86;103;5,7;1;5,56
".... Restante doenças inflamat sist nervoso centr";302;307;623782,43;508547,65;115234,78;2031,86;2065,50;5579;18,5;23;7,62
".. Doença de Parkinson";52;54;91541,49;83102,86;8438,63;1695,21;1760,41;443;8,5;5;9,62
".. Doença de Alzheimer";114;123;156609,64;139579,88;17029,76;1273,25;1373,77;1151;10,1;31;27,19
".. Esclerose múltiplas";159;159;129306,98;116518,01;12788,97;813,25;813,25;893;5,6;2;1,26
".. Epilepsia";3849;3860;2627777,60;2236642,67;391123,37;680,77;682,72;19269;5,0;88;2,29
".. Enxaqueca e outras síndromes de algias cefálic";851;851;333265,48;298431,42;34834,06;391,62;391,62;2932;3,4;3;0,35
".. Acid vascular cerebr isquêm transit e síndr cor";1565;1566;1740721,70;1548126,06;192584,08;1111,57;1112,28;10688;6,8;137;8,75
".. Transtornos dos nervos raízes e plexos nervosos";542;542;478916,86;340319,69;138597,17;883,61;883,61;1637;3,0;10;1,85
".. Paralisia cerebral e outras síndromes paralít";104;154;416290,10;361570,49;54719,61;2703,18;4002,79;2729;26,2;3;2,88
".. Outras doenças do sistema nervoso";3553;3851;9452656,98;7761115,82;1691541,16;2454,60;2660,47;45379;12,8;302;8,50
"07 Doenças do olho e anexos";1403;1403;1833515,69;1322715,73;510799,96;1306,85;1306,85;2798;2,0;4;0,29
".. Inflamação da pálpebra";19;19;4011,26;3171,33;839,93;211,12;211,12;30;1,6;-;-
".. Conjuntivite e outros transtornos da conjuntiva";29;29;7140,64;5245,88;1894,76;246,23;246,23;60;2,1;-;-
".. Ceratite e outros transtornos esclerót e córnea";161;161;222513,00;103936,51;118576,49;1382,07;1382,07;399;2,5;1;0,62
".. Catarata e outros transtornos do cristalino";215;215;203416,58;149165,06;54251,52;946,12;946,12;99;0,5;-;-
".. Descolamentos e defeitos da retina";244;244;798500,36;612437,02;186063,34;3272,54;3272,54;168;0,7;-;-
".. Glaucoma";78;78;56669,79;41332,42;15337,37;726,54;726,54;59;0,8;-;-
".. Estrabismo";15;15;13613,52;10186,61;3426,91;907,57;907,57;25;1,7;-;-
".. Transtornos da refração e da acomodação";4;4;3132,50;2395,61;736,89;783,13;783,13;6;1,5;-;-
".. Cegueira e visão subnormal";2;2;2864,89;1442,85;1422,04;1432,44;1432,44;1;0,5;-;-
".. Outras doenças do olho e anexos";636;636;521653,15;393402,44;128250,71;820,21;820,21;1951;3,1;3;0,47
"08 Doenças do ouvido e da apófise mastóide";928;929;611739,23;535516,48;76222,75;658,49;659,20;3784;4,1;1;0,11
".. Otite média e outr transt ouvid médio apóf mast";672;672;223389,71;170200,13;53189,58;332,43;332,43;2804;4,2;1;0,15
".. Perda de audição";7;7;300423,66;295079,75;5343,91;42917,67;42917,67;12;1,7;-;-
".. Outras doenças do ouvido e da apófise mastóide";249;250;87925,86;70236,60;17689,26;351,70;353,12;968;3,9;-;-
"09 Doenças do aparelho circulatório";74818;75023;181026897,89;152602161,39;28419239,77;2412,95;2419,56;513460;6,9;6907;9,23
".. Febre reumática aguda";141;141;92533,86;80075,65;12458,21;656,27;656,27;875;6,2;4;2,84
".. Doença reumática crônica do coração";291;291;3054848,86;2169620,63;885228,23;10497,76;10497,76;3692;12,7;30;10,31
".. Hipertensão essencial (primária)";3966;3998;1345034,12;1123908,59;221125,53;336,43;339,14;13015;3,3;51;1,29
".. Outras doenças hipertensivas";1588;1589;1015678,86;847285,56;168393,30;639,19;639,60;6616;4,2;59;3,72
".. Infarto agudo do miocárdio";8966;8966;34570829,40;29012668,87;5557406,53;3855,77;3855,77;67813;7,6;907;10,12
".. Outras doenças isquêmicas do coração";9410;9411;38016156,15;29737494,78;8278297,58;4039,54;4039,97;52163;5,5;246;2,61
".. Embolia pulmonar";732;732;1223320,15;1091968,01;131352,14;1671,20;1671,20;6476;8,8;120;16,39
".. Transtornos de condução e arritmias cardíacas";4459;4459;16984343,77;15424136,71;1560207,06;3809,00;3809,00;23249;5,2;575;12,90
".. Insuficiência cardíaca";14478;14478;24115827,40;21825808,92;2288949,48;1665,69;1665,69;106049;7,3;1533;10,59
".. Outras doenças do coração";2393;2400;8830375,87;7091768,87;1738546,95;3679,32;3690,09;22258;9,3;210;8,78
".. Hemorragia intracraniana";2005;2006;8778214,02;7210936,26;1567277,76;4375,98;4378,16;20894;10,4;489;24,39
".. Infarto cerebral";1729;1729;3062971,57;2726969,45;336002,12;1771,53;1771,53;14516;8,4;254;14,69
".. Acid vascular cerebr não espec hemorrág ou isq";12137;12142;16319610,48;14385410,59;1933729,25;1344,06;1344,62;85979;7,1;1836;15,13
".. Outras doenças cerebrovasculares";830;940;3593077,20;3109472,99;483604,21;3822,42;4329,01;11188;13,5;88;10,60
".. Arteroesclerose";1494;1494;3280471,65;2817168,99;463259,08;2195,76;2195,76;11072;7,4;64;4,28
".. Outras doenças vasculares periféricas";744;757;1572892,55;1290236,97;281141,96;2077,80;2114,10;5918;8,0;47;6,32
".. Embolia e trombose arteriais";1626;1626;3860867,44;3218711,02;642156,42;2374,46;2374,46;13961;8,6;139;8,55
".. Outras doenças das artérias arteríolas e capil";2205;2205;7770702,11;6500734,31;1268817,80;3524,13;3524,13;16152;7,3;138;6,26
".. Flebite tromboflebite embolia e trombose venosa";3624;3624;2235715,60;1935504,38;300139,17;616,92;616,92;21924;6,0;84;2,32
".. Veias varicosas das extremidades inferiores";933;967;680590,07;501212,88;179377,19;703,82;729,46;5688;6,1;21;2,25
".. Hemorróidas";373;373;135613,10;87987,02;47626,08;363,57;363,57;850;2,3;1;0,27
".. Outras doenças do aparelho circulatório";694;695;487223,66;413079,94;74143,72;701,04;702,05;3112;4,5;11;1,59
"10 Doenças do aparelho respiratório";64028;64055;77955665,45;67759351,87;10194353,29;1217,01;1217,52;403901;6,3;6505;10,16
".. Faringite aguda e amigdalite aguda";968;968;297709,01;258308,04;39340,92;307,55;307,55;2893;3,0;1;0,10
".. Laringite e traqueíte agudas";661;661;215857,75;187678,29;28179,46;326,56;326,56;1821;2,8;2;0,30
".. Outras infecções agudas das vias aéreas super";1277;1277;398201,99;345989,22;52212,77;311,83;311,83;4004;3,1;14;1,10
".. Influenza [gripe]";950;950;733541,42;641149,33;92392,09;772,15;772,15;3782;4,0;28;2,95
".. Pneumonia";36135;36138;39682689,46;34718421,32;4963297,18;1098,09;1098,18;237892;6,6;4035;11,17
".. Bronquite aguda e bronquiolite aguda";2978;2978;1171970,64;1017470,45;154500,19;393,54;393,54;11820;4,0;23;0,77
".. Sinusite crônica";31;31;20048,24;12272,94;7775,30;646,72;646,72;100;3,2;-;-
".. Outras doenças do nariz e dos seios paranasais";149;149;81031,52;49787,02;31244,50;543,84;543,84;224;1,5;-;-
".. Doenças crônicas das amígdalas e das adenóides";279;279;112931,90;58768,80;53680,81;404,77;404,77;309;1,1;-;-
".. Outras doenças do trato respiratório superior";764;764;384886,90;313370,94;71264,42;503,78;503,78;2994;3,9;3;0,39
".. Bronquite enfisema e outr doenç pulm obstr crôn";6650;6667;6655437,85;6074428,33;581009,52;998,27;1000,82;41187;6,2;511;7,68
".. Asma";4734;4734;2709237,82;2542287,45;166950,37;572,29;572,29;15236;3,2;30;0,63
".. Bronquiectasia";69;70;94499,57;84546,22;9953,35;1349,99;1369,56;599;8,7;2;2,90
".. Pneumoconiose";48;48;71954,28;63567,50;8386,78;1499,05;1499,05;426;8,9;8;16,67
".. Outras doenças do aparelho respiratório";8335;8341;25325667,10;21391306,02;3934165,63;3036,29;3038,47;80614;9,7;1848;22,17
"11 Doenças do aparelho digestivo";57819;57819;63027761,29;52922508,90;10089244,15;1090,09;1090,09;289548;5,0;2794;4,83
".. Cárie dentária";6;6;2432,08;1160,34;1271,74;405,35;405,35;13;2,2;-;-
".. Outros transtornos dentes e estruturas suporte";340;340;182028,28;125681,43;56346,85;535,38;535,38;912;2,7;-;-
".. Outr doenç cavidade oral glând saliv e maxilar";445;445;264659,38;190259,00;74400,38;594,74;594,74;1570;3,5;3;0,67
".. Úlcera gástrica e duodenal";838;838;1115058,35;959372,56;155685,79;1330,62;1330,62;4945;5,9;76;9,07
".. Gastrite e duodenite";2525;2525;609934,19;534360,21;75462,14;241,56;241,56;7731;3,1;17;0,67
".. Outras doenças do esôfago estômago e duodeno";1887;1887;2231792,12;1913217,76;318442,52;1182,72;1182,72;11556;6,1;118;6,25
".. Doenças do apêndice";10132;10132;7051766,93;5044783,57;2006491,01;695,99;695,99;34291;3,4;37;0,37
".. Hérnia inguinal";2278;2278;1516097,14;1116999,24;396846,82;665,54;665,54;5389;2,4;23;1,01
".. Outras hérnias";1925;1925;1552703,38;1200253,67;351896,77;806,60;806,60;5096;2,6;38;1,97
".. Doença de Crohn e colite ulcerativa";304;304;261207,20;229455,18;31752,02;859,23;859,23;2022;6,7;6;1,97
".. Ileo paralítico e obstrução intestinal s/hérnia";2791;2791;6965012,01;5976005,26;989006,75;2495,53;2495,53;20190;7,2;333;11,93
".. Doença diverticular do intestino";710;710;1165384,90;1017761,01;147623,89;1641,39;1641,39;4303;6,1;41;5,77
".. Outras doenças dos intestinos e peritônio";6329;6329;8098866,98;6922276,44;1175002,60;1279,64;1279,64;33419;5,3;374;5,91
".. Doença alcoólica do fígado";1213;1213;3058097,12;2742027,56;315754,02;2521,10;2521,10;10529;8,7;212;17,48
".. Outras doenças do fígado";3135;3135;10924029,10;9781563,07;1142261,88;3484,54;3484,54;26396;8,4;534;17,03
".. Colelitíase e colecistite";9264;9264;7081555,81;5585369,38;1488078,55;764,42;764,42;48549;5,2;157;1,69
".. Pancreatite aguda e outras doenças do pâncreas";2796;2796;2437158,12;2149785,27;286186,12;871,66;871,66;19520;7,0;139;4,97
".. Outras doenças do aparelho digestivo";10901;10901;8509978,20;7432177,95;1076734,30;780,66;780,66;53117;4,9;686;6,29
"12 Doenças da pele e do tecido subcutâneo";15848;15959;10265240,76;8251010,28;1998929,33;643,23;647,73;95829;6,0;270;1,70
".. Infecções da pele e do tecido subcutâneo";7738;7738;4079440,04;3436479,34;642885,60;527,20;527,20;43616;5,6;90;1,16
