 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Out/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras sífilis";128;128;85044,74;68588,39;16456,35;664,41;664,41;1379;10,8;-;-
".. Infecção gonocócica";10;10;2794,82;2335,57;459,25;279,48;279,48;79;7,9;-;-
".. Doenças por clamídias transmitidas via sexual";6;6;12207,64;10231,92;1975,72;2034,61;2034,61;27;4,5;1;16,67
".. Outras infecções com transm predominant sexual";61;61;38893,23;31510,33;7382,90;637,59;637,59;451;7,4;-;-
".. Febres recorrentes";101;101;34261,22;29714,75;4546,47;339,22;339,22;469;4,6;2;1,98
".. Raiva";10;10;26575,69;23249,52;3326,17;2657,57;2657,57;140;14,0;-;-
".. Encefalite viral";207;207;422681,59;380677,91;42003,68;2041,94;2041,94;1874;9,1;8;3,86
".. Febre amarela";1;1;1723,46;1534,45;189,01;1723,46;1723,46;27;27,0;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";1921;1921;701395,94;579164,47;122231,47;365,12;365,12;6619;3,4;29;1,51
".... Dengue [dengue clásssico]";1611;1611;569710,48;466810,81;102899,67;353,64;353,64;5261;3,3;17;1,06
".... Febre hemorrágica devida ao vírus da dengue";97;97;56556,17;48300,10;8256,07;583,05;583,05;471;4,9;6;6,19
".... Restante outr febr arbovírus febr hemor vírus";213;213;75129,29;64053,56;11075,73;352,72;352,72;887;4,2;6;2,82
".. Infecções pelo vírus do herpes";157;157;56417,33;46161,47;10255,86;359,35;359,35;801;5,1;1;0,64
".. Varicela e herpes zoster";436;436;410937,57;358195,19;52742,38;942,52;942,52;3241;7,4;32;7,34
".. Sarampo";156;156;59686,42;50831,05;8855,37;382,61;382,61;613;3,9;-;-
".. Rubéola";2;2;402,92;325,15;77,77;201,46;201,46;6;3,0;-;-
".. Hepatite aguda B";65;65;46578,26;41363,98;5214,28;716,59;716,59;546;8,4;9;13,85
".. Outras hepatites virais";256;256;225640,98;199674,39;25966,59;881,41;881,41;1600;6,3;18;7,03
".. Doença pelo vírus da imunodefic humana [HIV]";2049;2075;3469556,40;3080362,34;389194,06;1672,08;1693,29;32121;15,7;236;11,52
".. Caxumba [parotidite epidêmica]";37;37;9289,69;8000,58;1289,11;251,07;251,07;184;5,0;-;-
".. Outras doenças virais";1549;1549;1056523,05;901273,63;155214,74;682,07;682,07;8414;5,4;19;1,23
".... Meningite viral";255;255;261333,48;237241,30;24069,06;1024,84;1024,84;1795;7,0;4;1,57
".... Restante de outras doenças virais";1294;1294;795189,57;664032,33;131145,68;614,52;614,52;6619;5,1;15;1,16
".. Micoses";243;243;327667,15;287408,22;40258,93;1348,42;1348,42;2806;11,5;21;8,64
".. Malária";153;153;55956,22;47570,18;8386,04;365,73;365,73;706;4,6;-;-
".... Malária por Plasmodium falciparum";21;21;9964,85;8572,03;1392,82;474,52;474,52;102;4,9;-;-
".... Malária por Plasmodium vivax";110;110;35279,05;29896,63;5382,42;320,72;320,72;511;4,6;-;-
".... Malária por Plasmodium malariae";1;1;253,21;210,81;42,40;253,21;253,21;3;3,0;-;-
".... Outras formas malária conf exames parasitológ";2;2;514,42;429,62;84,80;257,21;257,21;10;5,0;-;-
".... Malária não especificada";19;19;9944,69;8461,09;1483,60;523,40;523,40;80;4,2;-;-
".. Leishmaniose";290;290;148931,78;130177,74;18754,04;513,56;513,56;3503;12,1;12;4,14
".... Leishmaniose visceral";175;175;105927,01;92675,15;13251,86;605,30;605,30;2162;12,4;11;6,29
".... Leishmaniose cutânea";52;52;22131,00;19323,72;2807,28;425,60;425,60;653;12,6;1;1,92
".... Leishmaniose cutâneo-mucosa";16;16;7667,39;6682,55;984,84;479,21;479,21;264;16,5;-;-
".... Leishmaniose não especificada";47;47;13206,38;11496,32;1710,06;280,99;280,99;424;9,0;-;-
".. Tripanossomíase";37;37;104372,27;95799,83;8572,44;2820,87;2820,87;344;9,3;6;16,22
".. Esquistossomose";16;16;18259,47;16174,04;2085,43;1141,22;1141,22;127;7,9;1;6,25
".. Equinococose";1;1;638,42;560,07;78,35;638,42;638,42;7;7,0;-;-
".. Filariose";1;1;325,91;267,25;58,66;325,91;325,91;12;12,0;-;-
".. Ancilostomíase";1;1;44,22;33,34;10,88;44,22;44,22;1;1,0;-;-
".. Outras helmintíases";75;75;41940,03;34306,95;7633,08;559,20;559,20;413;5,5;1;1,33
".. Seqüelas de tuberculose";15;16;80228,28;66417,83;13810,45;5014,27;5348,55;233;15,5;-;-
".. Seqüelas de poliomielite";14;18;20511,76;17656,18;2855,58;1139,54;1465,13;198;14,1;-;-
".. Seqüelas de hanseníase [lepra]";24;29;27672,27;22672,70;4999,57;954,22;1153,01;310;12,9;1;4,17
".. Outras doenças infecciosas e parasitárias";1885;1885;1100929,91;950595,52;150334,39;584,05;584,05;10466;5,6;47;2,49
"02 Neoplasias (tumores)";34349;34364;58188014,77;47941493,77;10244163,86;1693,28;1694,02;225377;6,6;4947;14,40
".. Neoplasia maligna do lábio cavid oral e faringe";1299;1299;1760032,64;1478103,00;281929,64;1354,91;1354,91;8136;6,3;219;16,86
".. Neoplasia maligna do esôfago";1225;1226;1450345,25;1243651,55;206581,86;1182,99;1183,96;7898;6,4;204;16,65
".. Neoplasia maligna do estômago";1838;1840;2946918,43;2521834,53;425083,90;1601,59;1603,33;12000;6,5;361;19,64
".. Neoplasia maligna do cólon";2638;2638;4912694,43;4167919,25;744650,87;1862,28;1862,28;14478;5,5;266;10,08
".. Neopl malig junção retoss reto ânus canal anal";1521;1522;3013418,65;2548888,14;464530,51;1979,91;1981,21;9063;6,0;172;11,31
".. Neopl malig fígado e vias biliares intra-hepát";591;592;739717,84;638730,83;100987,01;1249,52;1251,64;3891;6,6;180;30,46
".. Neoplasia maligna do pâncreas";806;806;1232719,60;1046841,58;185878,02;1529,43;1529,43;6236;7,7;221;27,42
".. Outras neoplasias malignas de órgãos digestivos";628;628;1288388,25;1087829,10;200032,08;2051,57;2051,57;5249;8,4;144;22,93
".. Neoplasias malignas de laringe";605;605;758919,73;614050,58;144869,15;1254,41;1254,41;3605;6,0;77;12,73
".. Neoplasia maligna de traquéia brônquios e pulm";1720;1721;1944658,18;1642774,51;301883,67;1129,96;1130,62;12461;7,2;533;30,99
".. Outras neopl malig órg respirat e intratorác";230;230;482233,58;374855,73;107377,85;2096,67;2096,67;1730;7,5;34;14,78
".. Neoplasia maligna do osso e cartilagem articul";478;478;967650,72;818053,93;149596,79;2024,37;2024,37;3497;7,3;49;10,25
".. Neoplasia maligna da pele";216;217;239719,78;194648,60;45071,18;1104,70;1109,81;1219;5,6;42;19,44
".. Outras neoplasias malignas da pele";619;620;665684,86;512520,68;153164,18;1073,69;1075,42;1947;3,1;34;5,49
".. Neopl malig do tecido mesotelial e tec moles";603;603;1431332,42;1143849,13;287483,29;2373,69;2373,69;3681;6,1;59;9,78
".. Neoplasia maligna da mama";2201;2201;2367040,89;1840339,73;526645,36;1075,44;1075,44;12062;5,5;401;18,22
".. Neoplasia maligna do colo do útero";1131;1131;1390853,54;1195288,98;195285,98;1229,76;1229,76;8300;7,3;190;16,80
".. Neopl malig outr porções e porç não espec útero";361;361;480624,76;398354,87;82269,89;1331,37;1331,37;2265;6,3;67;18,56
".. Outras neopl malignas órgãos genitais femininos";662;663;1208870,01;985485,66;223384,35;1823,33;1826,09;4384;6,6;118;17,82
".. Neoplasia maligna da próstata";1269;1271;1547833,17;1254383,08;292933,48;1217,81;1219,73;7718;6,1;229;18,05
".. Outras neopl malignas órgãos genit masculinos";271;271;249136,39;208110,64;41025,75;919,32;919,32;1412;5,2;21;7,75
".. Neoplasia maligna da bexiga";619;620;964230,87;812542,51;151688,36;1555,21;1557,72;4155;6,7;72;11,63
".. Outras neoplasias malignas do trato urinário";418;418;617537,80;515291,51;101967,71;1477,36;1477,36;2660;6,4;54;12,92
".. Neoplasia maligna dos olhos e anexos";90;90;83083,63;65029,25;18054,38;923,15;923,15;323;3,6;3;3,33
".. Neoplasia maligna do encéfalo";1043;1044;3334670,85;2426629,52;908018,21;3194,13;3197,19;10077;9,7;128;12,27
".. Neopl malig outras partes sistema nerv central";171;171;451953,15;336822,77;115130,38;2643,00;2643,00;1845;10,8;24;14,04
".. Neopl malig outr local mal def secun e não esp";1988;1989;3354062,46;2731378,22;622612,19;1686,31;1687,15;12783;6,4;362;18,21
".. Doença de Hodgkin";239;239;359873,97;317917,76;41956,21;1505,75;1505,75;1415;5,9;11;4,60
".. Linfoma não-Hodgkin";992;992;1788355,58;1607539,01;180816,57;1802,78;1802,78;7697;7,8;104;10,48
".. Leucemia";2025;2026;6192630,72;5614235,93;578394,79;3056,58;3058,09;17931;8,9;182;8,99
".. Outras neopl malig tecidos linfóid hemat e rel";507;507;1340336,79;1173060,30;167276,49;2643,66;2643,66;4565;9,0;79;15,58
".. Carcinoma in situ de colo do útero";97;97;72152,12;53527,19;18624,93;743,84;743,84;156;1,6;-;-
".. Neoplasia benigna da pele";186;186;74795,61;54904,60;19891,01;402,13;402,13;199;1,1;-;-
".. Neoplasia benigna da mama";71;71;102785,42;66510,05;36275,37;1447,68;1447,68;24;0,3;-;-
".. Leiomioma do útero";1414;1414;1020047,16;702066,78;317980,38;721,39;721,39;4361;3,1;1;0,07
".. Neoplasia benigna do ovário";39;39;24160,03;17435,94;6724,09;619,49;619,49;118;3,0;-;-
".. Neoplasia benigna dos órgãos urinários";9;9;8835,09;7352,44;1482,65;981,68;981,68;54;6,0;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";203;203;862736,85;616332,85;246404,00;4249,94;4249,94;2495;12,3;14;6,90
".. Outr neopl in situ benigs e comport incert desc";3326;3326;6456973,55;4906403,04;1550201,33;1941,36;1941,36;23287;7,0;292;8,78
"03 Doenças sangue órgãos hemat e transt imunitár";8507;8507;5792350,01;5160816,92;631412,99;680,89;680,89;47834;5,6;414;4,87
".. Anemia por deficiência de ferro";922;922;356604,95;318581,52;38023,43;386,77;386,77;4135;4,5;44;4,77
".. Outras anemias";6111;6111;4223656,42;3759768,11;463768,21;691,16;691,16;34066;5,6;310;5,07
".. Afecç hemorrág e outr doenç sang e órg hematop";1420;1420;1169135,88;1044944,27;124191,61;823,34;823,34;9520;6,7;57;4,01
".. Alguns transtornos envolvendo mecanismo imunit";54;54;42952,76;37523,02;5429,74;795,42;795,42;113;2,1;3;5,56
"04 Doenças endócrinas nutricionais e metabólicas";18136;18138;13133581,40;11092844,12;2037541,02;724,09;724,17;108593;6,0;1091;6,02
".. Transtornos tireoidianos relac deficiência iodo";8;8;7324,59;6323,80;1000,79;915,57;915,57;60;7,5;-;-
".. Tireotoxicose";36;36;36242,30;30997,57;5244,73;1006,73;1006,73;325;9,0;2;5,56
".. Outros transtornos tireoidianos";132;132;87474,04;69963,42;17510,62;662,68;662,68;849;6,4;2;1,52
".. Diabetes mellitus";10982;10982;8146252,88;6973094,25;1169962,37;741,78;741,78;68773;6,3;478;4,35
".. Desnutrição";2609;2609;2095125,10;1747799,20;347325,90;803,04;803,04;18862;7,2;349;13,38
".. Deficiência de vitamina A";2;2;754,73;702,94;51,79;377,37;377,37;5;2,5;1;50,00
".. Outras deficiências vitamínicas";7;7;4659,74;4194,46;465,28;665,68;665,68;65;9,3;-;-
".. Obesidade";129;129;716178,94;489182,72;226996,22;5551,77;5551,77;464;3,6;-;-
".. Depleção de volume";1792;1794;391468,60;336703,43;54765,17;218,21;218,45;5740;3,2;88;4,91
".. Outros transt endócrinos nutricionais metabólic";2439;2439;1648100,48;1433882,33;214218,15;675,73;675,73;13450;5,5;171;7,01
"05 Transtornos mentais e comportamentais";18518;25301;22351568,27;19670053,25;2681403,18;883,43;1207,02;383648;20,7;93;0,50
".. Demência";188;249;258887,04;236709,69;22065,51;1039,71;1377,06;3794;20,2;11;5,85
".. Transt mentais e comportamentais dev uso álcool";2616;3321;2881746,22;2530131,81;351614,41;867,73;1101,58;47729;18,2;25;0,96
".. Transt ment comport dev uso outr subst psicoat";3281;4099;3246093,05;2850102,91;395990,14;791,92;989,36;54627;16,6;10;0,30
".. Esquizofrenia transt esquizotípicos e delirant";5690;9374;9964982,04;8767797,38;1197184,66;1063,04;1751,31;170258;29,9;20;0,35
".. Transtornos de humor [afetivos]";4928;5783;4117934,73;3627032,59;490902,14;712,08;835,62;72826;14,8;8;0,16
".. Transt neurót e relacionados com stress somatof";234;251;95460,35;84677,21;10783,14;380,32;407,95;1775;7,6;1;0,43
".. Retardo mental";265;586;698153,51;615105,02;83048,49;1191,39;2634,54;13185;49,8;1;0,38
".. Outros transtornos mentais e comportamentais";1316;1638;1088311,33;958496,64;129814,69;664,41;826,98;19454;14,8;17;1,29
"06 Doenças do sistema nervoso";13165;13604;19222268,98;16140912,12;3081100,36;1412,99;1460,10;107426;8,2;661;5,02
".. Doenças inflamatórias do sistema nervoso centr";756;761;1772216,38;1507141,57;265074,81;2328,80;2344,20;9990;13,2;55;7,28
".... Meningite bacteriana não classif outra parte";343;343;787907,81;705149,75;82758,06;2297,11;2297,11;3691;10,8;36;10,50
".... Meningite em doenças bacters class outr parte";2;2;2904,91;2656,56;248,35;1452,45;1452,45;21;10,5;-;-
".... Mening em doenç infec/parasit class outr part";1;1;1574,84;1454,84;120,00;1574,84;1574,84;26;26,0;-;-
".... Mening dev outras causas e causas não especif";19;19;25044,92;21001,00;4043,92;1318,15;1318,15;104;5,5;-;-
".... Restante doenças inflamat sist nervoso centr";391;396;954783,90;776879,42;177904,48;2411,07;2441,90;6148;15,7;19;4,86
".. Doença de Parkinson";40;45;66392,50;61842,59;4549,91;1475,39;1659,81;470;11,8;3;7,50
".. Doença de Alzheimer";108;121;107368,54;97035,96;10332,58;887,34;994,15;1268;11,7;23;21,30
".. Esclerose múltiplas";210;210;159934,72;143404,85;16529,87;761,59;761,59;1068;5,1;3;1,43
".. Epilepsia";4519;4528;2978416,64;2547995,67;430374,73;657,78;659,09;22741;5,0;110;2,43
".. Enxaqueca e outras síndromes de algias cefálic";1068;1068;518133,15;463532,37;54528,73;485,14;485,14;3683;3,4;9;0,84
".. Acid vascular cerebr isquêm transit e síndr cor";1744;1744;1679416,74;1496508,80;182907,94;962,97;962,97;11273;6,5;146;8,37
".. Transtornos dos nervos raízes e plexos nervosos";674;674;549180,65;388536,86;160505,58;814,81;814,81;1827;2,7;12;1,78
".. Paralisia cerebral e outras síndromes paralít";158;212;534006,87;466946,06;67060,81;2518,90;3379,79;3932;24,9;4;2,53
".. Outras doenças do sistema nervoso";3888;4241;10857202,79;8967967,39;1889235,40;2560,06;2792,49;51174;13,2;296;7,61
"07 Doenças do olho e anexos";1570;1570;2038234,93;1463170,24;575064,69;1298,24;1298,24;3329;2,1;-;-
".. Inflamação da pálpebra";12;12;2016,00;1652,69;363,31;168,00;168,00;15;1,3;-;-
".. Conjuntivite e outros transtornos da conjuntiva";48;48;15759,67;11435,21;4324,46;328,33;328,33;131;2,7;-;-
".. Ceratite e outros transtornos esclerót e córnea";216;216;307825,11;144429,51;163395,60;1425,12;1425,12;544;2,5;-;-
".. Catarata e outros transtornos do cristalino";240;240;240123,43;187254,98;52868,45;1000,51;1000,51;110;0,5;-;-
".. Descolamentos e defeitos da retina";270;270;845355,12;644519,81;200835,31;3130,94;3130,94;107;0,4;-;-
".. Glaucoma";92;92;70594,76;51427,28;19167,48;767,33;767,33;58;0,6;-;-
".. Estrabismo";28;28;26114,76;18840,45;7274,31;932,67;932,67;28;1,0;-;-
".. Transtornos da refração e da acomodação";1;1;965,45;732,17;233,28;965,45;965,45;-;-;-;-
".. Cegueira e visão subnormal";5;5;5184,35;2719,57;2464,78;1036,87;1036,87;3;0,6;-;-
".. Outras doenças do olho e anexos";658;658;524296,28;400158,57;124137,71;796,80;796,80;2333;3,5;-;-
"08 Doenças do ouvido e da apófise mastóide";1014;1014;665836,07;596916,81;68542,51;656,64;656,64;4534;4,5;1;0,10
".. Otite média e outr transt ouvid médio apóf mast";770;770;249088,17;198142,50;50945,67;323,49;323,49;3590;4,7;1;0,13
".. Perda de audição";10;10;347485,07;341274,51;6210,56;34748,51;34748,51;22;2,2;-;-
".. Outras doenças do ouvido e da apófise mastóide";234;234;69262,83;57499,80;11386,28;296,00;296,00;922;3,9;-;-
"09 Doenças do aparelho circulatório";84624;84839;203923194,95;171717215,89;32202716,08;2403,65;2409,76;592764;7,0;8165;9,65
".. Febre reumática aguda";146;146;160020,20;132834,71;27185,49;1096,03;1096,03;983;6,7;1;0,68
".. Doença reumática crônica do coração";326;326;3278489,65;2355577,13;922912,52;10056,72;10056,72;4189;12,8;35;10,74
".. Hipertensão essencial (primária)";4116;4140;1400371,02;1182023,97;218347,05;338,25;340,23;15754;3,8;83;2,02
".. Outras doenças hipertensivas";1663;1664;1069845,25;868740,35;201104,90;642,94;643,32;7161;4,3;45;2,71
".. Infarto agudo do miocárdio";10640;10641;39538709,49;33155635,69;6382570,80;3715,69;3716,04;81342;7,6;1024;9,62
".. Outras doenças isquêmicas do coração";10529;10530;43107338,55;33394488,89;9712677,01;4093,76;4094,15;59834;5,7;276;2,62
".. Embolia pulmonar";849;849;1531788,94;1364937,97;166775,87;1804,23;1804,23;7172;8,4;151;17,79
".. Transtornos de condução e arritmias cardíacas";4947;4947;16771896,32;15161498,48;1610289,99;3390,32;3390,32;25193;5,1;722;14,59
".. Insuficiência cardíaca";16778;16778;27483316,04;24943747,19;2538880,77;1638,06;1638,06;127273;7,6;1986;11,84
".. Outras doenças do coração";2291;2298;7779051,16;6217990,59;1561060,57;3385,14;3395,48;20523;9,0;198;8,64
".. Hemorragia intracraniana";2386;2388;10614458,74;8814822,27;1799636,47;4444,92;4448,64;24645;10,3;542;22,72
".. Infarto cerebral";1966;1966;3667585,44;3259653,84;407931,60;1865,51;1865,51;16991;8,6;314;15,97
".. Acid vascular cerebr não espec hemorrág ou isq";13791;13792;18970252,12;16725502,61;2244258,31;1375,45;1375,55;98117;7,1;2083;15,10
".. Outras doenças cerebrovasculares";967;1108;4662727,95;4043866,37;618749,74;4208,24;4821,85;14097;14,6;104;10,75
".. Arteroesclerose";1853;1853;4076826,90;3501997,08;574829,82;2200,12;2200,12;14784;8,0;84;4,53
".. Outras doenças vasculares periféricas";1052;1066;1897587,99;1550634,85;346953,14;1780,10;1803,79;8187;7,8;67;6,37
".. Embolia e trombose arteriais";1931;1931;4398091,06;3653315,18;744775,88;2277,62;2277,62;16265;8,4;147;7,61
".. Outras doenças das artérias arteríolas e capil";2502;2502;9716430,10;8201091,56;1515020,90;3883,47;3883,47;17446;7,0;165;6,59
".. Flebite tromboflebite embolia e trombose venosa";3770;3770;2469071,06;2150948,37;318111,13;654,93;654,93;22641;6,0;98;2,60
".. Veias varicosas das extremidades inferiores";800;822;556833,08;407935,55;148897,53;677,41;696,04;4689;5,9;14;1,75
".. Hemorróidas";436;436;152831,41;99569,40;52477,95;350,53;350,53;939;2,2;2;0,46
".. Outras doenças do aparelho circulatório";885;886;619672,48;530403,84;89268,64;699,40;700,19;4539;5,1;24;2,71
"10 Doenças do aparelho respiratório";89594;89629;104009802,97;90534330,39;13473542,56;1160,45;1160,90;542540;6,1;8043;8,98
".. Faringite aguda e amigdalite aguda";1174;1174;361147,19;314242,07;46845,07;307,62;307,62;3425;2,9;2;0,17
".. Laringite e traqueíte agudas";869;869;224175,33;196809,08;27366,25;257,97;257,97;2648;3,0;1;0,12
".. Outras infecções agudas das vias aéreas super";1923;1923;522391,87;456315,48;66076,39;271,65;271,65;6029;3,1;13;0,68
".. Influenza [gripe]";1275;1275;1077749,89;941057,52;136692,37;845,29;845,29;5401;4,2;55;4,31
".. Pneumonia";51746;51748;55618442,73;48648654,87;6968891,36;1074,79;1074,84;326348;6,3;4966;9,60
".. Bronquite aguda e bronquiolite aguda";4629;4629;2058804,28;1782814,83;275989,45;444,76;444,76;19252;4,2;35;0,76
".. Sinusite crônica";43;43;29753,29;19157,95;10595,34;691,94;691,94;98;2,3;2;4,65
".. Outras doenças do nariz e dos seios paranasais";195;195;102033,38;66469,58;35311,26;523,25;523,25;355;1,8;-;-
".. Doenças crônicas das amígdalas e das adenóides";318;318;135757,16;74741,17;60367,11;426,91;426,91;545;1,7;-;-
".. Outras doenças do trato respiratório superior";1035;1035;444208,95;363196,68;81012,27;429,19;429,19;3625;3,5;5;0,48
".. Bronquite enfisema e outr doenç pulm obstr crôn";9254;9280;9010622,28;8247435,78;763114,45;970,97;973,70;55710;6,0;774;8,36
".. Asma";6431;6431;3932324,86;3676016,37;256308,49;611,46;611,46;21024;3,3;39;0,61
".. Bronquiectasia";88;88;124492,03;109832,51;14659,52;1414,68;1414,68;934;10,6;4;4,55
".. Pneumoconiose";47;47;62248,89;54980,09;7268,80;1324,44;1324,44;424;9,0;4;8,51
".. Outras doenças do aparelho respiratório";10567;10574;30305650,84;25582606,41;4723044,43;2866,05;2867,95;96722;9,2;2143;20,28
"11 Doenças do aparelho digestivo";62858;62858;71353059,81;60093009,55;11242576,95;1135,15;1135,15;313497;5,0;3084;4,91
".. Cárie dentária";6;6;2088,81;1104,37;984,44;348,13;348,13;14;2,3;-;-
".. Outros transtornos dentes e estruturas suporte";414;414;321047,81;238786,61;82261,20;775,48;775,48;1160;2,8;1;0,24
".. Outr doenç cavidade oral glând saliv e maxilar";547;547;332723,82;239377,65;93346,17;608,27;608,27;1710;3,1;3;0,55
".. Úlcera gástrica e duodenal";994;994;1237020,66;1073020,83;163999,83;1244,49;1244,49;5765;5,8;99;9,96
".. Gastrite e duodenite";2536;2536;605474,17;530543,48;74818,85;238,75;238,75;7826;3,1;21;0,83
".. Outras doenças do esôfago estômago e duodeno";1977;1977;2131995,56;1829255,66;301929,49;1078,40;1078,40;10967;5,5;110;5,56
".. Doenças do apêndice";10981;10981;7448589,81;5318230,16;2129603,35;678,32;678,32;36340;3,3;25;0,23
".. Hérnia inguinal";2477;2477;1770888,86;1318197,67;451021,88;714,93;714,93;6085;2,5;27;1,09
".. Outras hérnias";2208;2208;2000191,40;1561599,51;435970,55;905,88;905,88;6685;3,0;38;1,72
".. Doença de Crohn e colite ulcerativa";313;313;345384,63;305713,63;39598,95;1103,47;1103,47;2300;7,3;8;2,56
".. Ileo paralítico e obstrução intestinal s/hérnia";3170;3170;7597818,27;6529753,66;1068064,61;2396,79;2396,79;22514;7,1;388;12,24
".. Doença diverticular do intestino";806;806;1341675,05;1172441,92;169233,13;1664,61;1664,61;4893;6,1;47;5,83
".. Outras doenças dos intestinos e peritônio";6975;6975;8704573,89;7420314,87;1282824,48;1247,97;1247,97;36939;5,3;414;5,94
".. Doença alcoólica do fígado";1216;1216;3688378,17;3309293,32;379012,80;3033,21;3033,21;9723;8,0;224;18,42
".. Outras doenças do fígado";3400;3400;14118644,99;12651126,02;1467407,13;4152,54;4152,54;28728;8,4;545;16,03
".. Colelitíase e colecistite";10081;10081;7807746,12;6176246,10;1623122,55;774,50;774,50;52044;5,2;181;1,80
".. Pancreatite aguda e outras doenças do pâncreas";2845;2845;2244195,96;1991473,42;251618,92;788,82;788,82;19915;7,0;132;4,64
".. Outras doenças do aparelho digestivo";11912;11912;9654621,83;8426530,67;1227758,62;810,50;810,50;59889;5,0;821;6,89
