 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Abr/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Neopl malig do tecido mesotelial e tec moles";630;630;1259370,88;1008467,93;250902,95;1999,00;1999,00;3635;5,8;66;10,48
".. Neoplasia maligna da mama";2091;2092;2447671,14;1880904,21;566691,34;1170,01;1170,57;11252;5,4;417;19,94
".. Neoplasia maligna do colo do útero";1016;1016;1129344,94;963362,88;165982,06;1111,56;1111,56;7066;7,0;159;15,65
".. Neopl malig outr porções e porç não espec útero";356;356;556463,97;463476,75;92987,22;1563,10;1563,10;2474;6,9;78;21,91
".. Outras neopl malignas órgãos genitais femininos";617;617;892751,86;731109,01;161642,85;1446,92;1446,92;3720;6,0;107;17,34
".. Neoplasia maligna da próstata";1196;1197;1439717,67;1174147,20;265570,47;1202,77;1203,78;7138;6,0;249;20,82
".. Outras neopl malignas órgãos genit masculinos";256;256;290825,12;246291,18;44533,94;1136,04;1136,04;1706;6,7;24;9,38
".. Neoplasia maligna da bexiga";575;575;855384,48;714727,00;140657,48;1487,63;1487,63;3627;6,3;64;11,13
".. Outras neoplasias malignas do trato urinário";434;434;627996,74;520087,81;107908,93;1447,00;1447,00;2874;6,6;70;16,13
".. Neoplasia maligna dos olhos e anexos";62;62;64664,56;53753,73;10910,83;1042,98;1042,98;293;4,7;3;4,84
".. Neoplasia maligna do encéfalo";964;964;3073141,33;2269804,90;803336,43;3187,91;3187,91;10087;10,5;128;13,28
".. Neopl malig outras partes sistema nerv central";172;172;590172,84;442702,10;147470,74;3431,24;3431,24;1944;11,3;23;13,37
".. Neopl malig outr local mal def secun e não esp";1776;1777;2935802,06;2395669,09;540132,97;1652,11;1653,04;12616;7,1;328;18,47
".. Doença de Hodgkin";247;247;551144,18;479676,82;71467,36;2231,35;2231,35;1674;6,8;12;4,86
".. Linfoma não-Hodgkin";875;875;1514524,74;1359993,16;154531,58;1730,89;1730,89;6676;7,6;98;11,20
".. Leucemia";2116;2116;6313328,97;5727172,74;586156,23;2983,61;2983,61;19374;9,2;196;9,26
".. Outras neopl malig tecidos linfóid hemat e rel";524;524;1307645,72;1146692,96;160952,76;2495,51;2495,51;4883;9,3;69;13,17
".. Carcinoma in situ de colo do útero";63;63;70216,14;52181,98;18034,16;1114,54;1114,54;68;1,1;-;-
".. Neoplasia benigna da pele";176;176;75045,43;54883,13;20162,30;426,39;426,39;206;1,2;-;-
".. Neoplasia benigna da mama";56;56;59816,09;37221,07;22595,02;1068,14;1068,14;31;0,6;-;-
".. Leiomioma do útero";1189;1189;925698,04;637013,97;287104,63;778,55;778,55;3580;3,0;4;0,34
".. Neoplasia benigna do ovário";45;45;41105,04;30481,95;10623,09;913,45;913,45;134;3,0;-;-
".. Neoplasia benigna dos órgãos urinários";12;12;16645,26;13769,31;2875,95;1387,10;1387,10;69;5,8;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";181;181;838323,02;598661,40;239661,62;4631,62;4631,62;2285;12,6;10;5,52
".. Outr neopl in situ benigs e comport incert desc";3142;3144;6164307,31;4664821,78;1499485,53;1960,66;1961,91;22671;7,2;279;8,88
"03 Doenças sangue órgãos hemat e transt imunitár";8551;8551;5510562,23;4914755,29;595771,14;644,43;644,43;48309;5,6;405;4,74
".. Anemia por deficiência de ferro";866;866;335348,23;299770,60;35577,63;387,24;387,24;4127;4,8;43;4,97
".. Outras anemias";6132;6132;3946887,70;3517748,54;429103,36;643,65;643,65;34525;5,6;305;4,97
".. Afecç hemorrág e outr doenç sang e órg hematop";1477;1477;1100641,38;988816,47;111824,91;745,19;745,19;9460;6,4;55;3,72
".. Alguns transtornos envolvendo mecanismo imunit";76;76;127684,92;108419,68;19265,24;1680,06;1680,06;197;2,6;2;2,63
"04 Doenças endócrinas nutricionais e metabólicas";17079;17079;12758154,97;10819629,88;1936861,79;747,01;747,01;101843;6,0;1023;5,99
".. Transtornos tireoidianos relac deficiência iodo";11;11;8694,12;7251,42;1442,70;790,37;790,37;65;5,9;-;-
".. Tireotoxicose";34;34;18488,78;15338,02;3150,76;543,79;543,79;219;6,4;-;-
".. Outros transtornos tireoidianos";112;112;82319,20;65629,11;16690,09;734,99;734,99;671;6,0;2;1,79
".. Diabetes mellitus";10274;10274;8197090,41;7026910,70;1168516,41;797,85;797,85;64938;6,3;465;4,53
".. Desnutrição";2554;2554;2054254,09;1717224,68;337029,41;804,33;804,33;18011;7,1;334;13,08
".. Deficiência de vitamina A";1;1;198,83;172,06;26,77;198,83;198,83;1;1,0;-;-
".. Outras deficiências vitamínicas";6;6;2946,35;2677,53;268,82;491,06;491,06;43;7,2;-;-
".. Obesidade";123;123;461698,97;315356,17;146342,80;3753,65;3753,65;484;3,9;1;0,81
".. Depleção de volume";1805;1805;365034,84;312868,10;52166,74;202,24;202,24;5783;3,2;70;3,88
".. Outros transt endócrinos nutricionais metabólic";2159;2159;1567429,38;1356202,09;211227,29;726,00;726,00;11628;5,4;151;6,99
"05 Transtornos mentais e comportamentais";16865;23682;21841377,45;19229308,56;2612068,89;922,28;1295,07;378797;22,5;75;0,44
".. Demência";142;202;238500,00;218958,14;19541,86;1180,69;1679,58;3435;24,2;10;7,04
".. Transt mentais e comportamentais dev uso álcool";2474;3167;2823292,51;2480348,57;342943,94;891,47;1141,19;46755;18,9;20;0,81
".. Transt ment comport dev uso outr subst psicoat";2900;3761;3230119,26;2838957,60;391161,66;858,85;1113,83;54339;18,7;14;0,48
".. Esquizofrenia transt esquizotípicos e delirant";5460;9211;9980064,93;8785418,95;1194645,98;1083,49;1827,85;171950;31,5;16;0,29
".. Transtornos de humor [afetivos]";4327;5104;3801714,67;3349395,14;452319,53;744,85;878,60;67865;15,7;8;0,18
".. Transt neurót e relacionados com stress somatof";184;195;77318,17;68492,40;8825,77;396,50;420,21;1568;8,5;-;-
".. Retardo mental";260;582;651620,70;574011,42;77609,28;1119,62;2506,23;12798;49,2;-;-
".. Outros transtornos mentais e comportamentais";1118;1460;1038747,21;913726,34;125020,87;711,47;929,11;20087;18,0;7;0,63
"06 Doenças do sistema nervoso";12359;12745;18548456,66;15617230,29;2931115,81;1455,35;1500,81;102325;8,3;658;5,32
".. Doenças inflamatórias do sistema nervoso centr";681;690;1742633,89;1489234,68;253399,21;2525,56;2558,93;10102;14,8;64;9,40
".... Meningite bacteriana não classif outra parte";318;318;904472,53;801163,63;103308,90;2844,25;2844,25;3658;11,5;34;10,69
".... Mening em doenç infec/parasit class outr part";2;2;147,49;124,99;22,50;73,75;73,75;7;3,5;-;-
".... Mening dev outras causas e causas não especif";23;23;54892,80;47221,23;7671,57;2386,64;2386,64;253;11,0;4;17,39
".... Restante doenças inflamat sist nervoso centr";338;347;783121,07;640724,83;142396,24;2256,83;2316,93;6184;18,3;26;7,69
".. Doença de Parkinson";44;47;87291,86;81155,65;6136,21;1857,27;1983,91;343;7,8;1;2,27
".. Doença de Alzheimer";92;100;114500,18;103508,62;10991,56;1145,00;1244,57;1119;12,2;22;23,91
".. Esclerose múltiplas";205;205;131540,39;116491,72;15048,67;641,66;641,66;961;4,7;3;1,46
".. Epilepsia";4288;4299;2606967,35;2231463,50;375503,85;606,41;607,97;21269;5,0;84;1,96
".. Enxaqueca e outras síndromes de algias cefálic";979;979;394654,09;351938,42;42715,67;403,12;403,12;3439;3,5;2;0,20
".. Acid vascular cerebr isquêm transit e síndr cor";1766;1767;1948399,70;1738258,93;210140,77;1102,66;1103,28;11745;6,7;155;8,78
".. Transtornos dos nervos raízes e plexos nervosos";521;521;426396,82;305426,99;120870,83;818,42;818,42;1712;3,3;5;0,96
".. Paralisia cerebral e outras síndromes paralít";149;191;604514,63;515589,10;88925,53;3165,00;4057,15;3382;22,7;2;1,34
".. Outras doenças do sistema nervoso";3634;3946;10491557,75;8684162,68;1807383,51;2658,78;2887,05;48253;13,3;320;8,81
"07 Doenças do olho e anexos";1529;1529;2055412,94;1491815,26;563597,68;1344,29;1344,29;2936;1,9;5;0,33
".. Inflamação da pálpebra";16;16;3916,83;3249,78;667,05;244,80;244,80;46;2,9;-;-
".. Conjuntivite e outros transtornos da conjuntiva";31;31;17961,00;11331,27;6629,73;579,39;579,39;126;4,1;-;-
".. Ceratite e outros transtornos esclerót e córnea";215;215;278526,71;134399,83;144126,88;1295,47;1295,47;420;2,0;1;0,47
".. Catarata e outros transtornos do cristalino";317;317;262881,55;202560,96;60320,59;829,28;829,28;100;0,3;-;-
".. Descolamentos e defeitos da retina";265;265;817901,78;623321,37;194580,41;3086,42;3086,42;103;0,4;-;-
".. Glaucoma";87;87;87492,68;64328,71;23163,97;1005,66;1005,66;78;0,9;-;-
".. Estrabismo";19;19;13481,56;10063,94;3417,62;709,56;709,56;37;1,9;-;-
".. Cegueira e visão subnormal";4;4;5532,21;3006,46;2525,75;1383,05;1383,05;20;5,0;-;-
".. Outras doenças do olho e anexos";575;575;567718,62;439552,94;128165,68;987,34;987,34;2006;3,5;4;0,70
"08 Doenças do ouvido e da apófise mastóide";954;954;547516,22;489631,71;57884,51;573,92;573,92;3795;4,0;2;0,21
".. Otite média e outr transt ouvid médio apóf mast";700;700;208540,60;166914,94;41625,66;297,92;297,92;2942;4,2;1;0,14
".. Perda de audição";8;8;273480,45;269514,95;3965,50;34185,06;34185,06;15;1,9;-;-
".. Outras doenças do ouvido e da apófise mastóide";246;246;65495,17;53201,82;12293,35;266,24;266,24;838;3,4;1;0,41
"09 Doenças do aparelho circulatório";76657;76867;187747175,05;157998593,07;29745270,40;2442,49;2449,19;532158;6,9;7344;9,58
".. Febre reumática aguda";117;117;123181,18;107668,53;15512,65;1052,83;1052,83;776;6,6;2;1,71
".. Doença reumática crônica do coração";335;338;3395399,91;2403706,88;991693,03;10045,56;10135,52;4322;12,9;39;11,64
".. Hipertensão essencial (primária)";3994;4028;1273999,46;1064345,51;209653,95;316,29;318,98;15868;4,0;56;1,40
".. Outras doenças hipertensivas";1631;1635;921912,71;761849,15;160063,56;563,86;565,24;6726;4,1;39;2,39
".. Infarto agudo do miocárdio";9395;9395;35538821,28;29833859,49;5704107,19;3782,74;3782,74;68237;7,3;937;9,97
".. Outras doenças isquêmicas do coração";9863;9865;40222701,83;31374668,48;8847824,90;4077,31;4078,14;56619;5,7;258;2,62
".. Embolia pulmonar";735;735;1380826,08;1232118,03;148708,05;1878,67;1878,67;6859;9,3;139;18,91
".. Transtornos de condução e arritmias cardíacas";4568;4568;16123331,85;14556303,48;1566927,77;3529,63;3529,63;23783;5,2;642;14,05
".. Insuficiência cardíaca";14814;14814;25244517,67;22849541,75;2394463,67;1704,10;1704,10;112335;7,6;1715;11,58
".. Outras doenças do coração";2373;2378;8214266,57;6652637,71;1561350,06;3454,28;3461,55;21508;9,1;226;9,52
".. Hemorragia intracraniana";2060;2063;9455789,29;7677400,64;1778377,09;4583,51;4590,19;20449;9,9;520;25,24
".. Infarto cerebral";1772;1772;3321507,95;2969495,73;352012,22;1874,44;1874,44;15278;8,6;294;16,59
".. Acid vascular cerebr não espec hemorrág ou isq";12654;12660;17953756,94;15798512,23;2155186,91;1418,15;1418,82;92556;7,3;1865;14,74
".. Outras doenças cerebrovasculares";900;1013;3884102,62;3351711,57;532391,05;3834,26;4315,67;12164;13,5;97;10,78
".. Arteroesclerose";1402;1402;3051998,53;2622908,05;429090,48;2176,89;2176,89;10717;7,6;52;3,71
".. Outras doenças vasculares periféricas";843;851;1839527,46;1515202,48;324324,98;2161,61;2182,12;6091;7,2;56;6,64
".. Embolia e trombose arteriais";1563;1563;3651508,99;3021413,34;630095,65;2336,22;2336,22;12230;7,8;136;8,70
".. Outras doenças das artérias arteríolas e capil";2195;2195;8417039,55;7117592,81;1298296,74;3834,64;3834,64;14741;6,7;149;6,79
".. Flebite tromboflebite embolia e trombose venosa";3423;3423;2359977,42;2048385,66;311516,66;689,45;689,45;21100;6,2;91;2,66
".. Veias varicosas das extremidades inferiores";976;1008;636564,95;439527,09;197037,86;631,51;652,22;5658;5,8;17;1,74
".. Hemorróidas";401;401;137343,83;88288,35;48993,06;342,50;342,50;854;2,1;-;-
".. Outras doenças do aparelho circulatório";643;643;599098,98;511456,11;87642,87;931,72;931,72;3287;5,1;14;2,18
"10 Doenças do aparelho respiratório";96178;96198;101612523,60;88546083,37;13065366,59;1056,29;1056,50;546758;5,7;7227;7,51
".. Faringite aguda e amigdalite aguda";1166;1166;350743,86;304646,14;46097,72;300,81;300,81;3242;2,8;3;0,26
".. Laringite e traqueíte agudas";988;988;255378,25;223162,41;32215,84;258,48;258,48;2777;2,8;4;0,40
".. Outras infecções agudas das vias aéreas super";2097;2097;617745,71;537993,01;79716,90;294,59;294,59;6021;2,9;20;0,95
".. Influenza [gripe]";1804;1804;1338858,12;1166700,05;172158,07;742,16;742,16;7165;4,0;42;2,33
".. Pneumonia";54858;54859;54642752,75;47766073,89;6876462,72;996,06;996,08;325851;5,9;4392;8,01
".. Bronquite aguda e bronquiolite aguda";8059;8059;3271667,53;2838492,97;433174,56;405,96;405,96;33873;4,2;39;0,48
".. Sinusite crônica";37;37;37046,42;26637,68;10408,74;1001,25;1001,25;166;4,5;1;2,70
".. Outras doenças do nariz e dos seios paranasais";134;134;66385,21;41149,67;25235,54;495,41;495,41;243;1,8;-;-
".. Doenças crônicas das amígdalas e das adenóides";235;235;89014,18;45913,75;43100,43;378,78;378,78;297;1,3;-;-
".. Outras doenças do trato respiratório superior";906;906;432648,31;360659,91;71988,40;477,54;477,54;3221;3,6;10;1,10
".. Bronquite enfisema e outr doenç pulm obstr crôn";8356;8371;7915372,50;7234864,38;680508,12;945,57;947,27;48736;5,8;587;7,02
".. Asma";7326;7326;4128990,86;3882039,50;246951,36;563,61;563,61;22752;3,1;33;0,45
".. Bronquiectasia";102;102;124576,20;111223,28;13352,92;1221,34;1221,34;776;7,6;2;1,96
".. Pneumoconiose";46;46;36397,68;31843,66;4554,02;791,25;791,25;299;6,5;4;8,70
".. Outras doenças do aparelho respiratório";10064;10068;28304946,02;23974683,07;4329441,25;2811,38;2812,49;91339;9,1;2090;20,77
"11 Doenças do aparelho digestivo";58897;58897;63941339,12;53746971,41;10183302,39;1085,65;1085,65;301181;5,1;2945;5,00
".. Cárie dentária";7;7;2129,31;867,17;1262,14;304,19;304,19;14;2,0;-;-
".. Outros transtornos dentes e estruturas suporte";365;365;183225,42;121805,86;61419,56;501,99;501,99;1050;2,9;-;-
".. Outr doenç cavidade oral glând saliv e maxilar";428;428;235137,73;165497,14;69640,59;549,39;549,39;1325;3,1;4;0,93
".. Úlcera gástrica e duodenal";905;905;1109948,17;960159,75;149788,42;1226,46;1226,46;5067;5,6;87;9,61
".. Gastrite e duodenite";2379;2379;610504,54;533494,54;77010,00;256,62;256,62;7174;3,0;20;0,84
".. Outras doenças do esôfago estômago e duodeno";1872;1872;2106862,16;1815668,09;291194,07;1125,46;1125,46;11832;6,3;116;6,20
".. Doenças do apêndice";10429;10429;7012122,15;4987476,34;2024381,61;672,37;672,37;35497;3,4;37;0,35
".. Hérnia inguinal";2153;2153;1456405,19;1081959,12;373222,59;676,45;676,45;5004;2,3;17;0,79
".. Outras hérnias";2014;2014;1661394,34;1292108,75;368631,01;824,92;824,92;5565;2,8;37;1,84
".. Doença de Crohn e colite ulcerativa";326;326;322171,75;285580,97;36590,78;988,26;988,26;2329;7,1;8;2,45
".. Ileo paralítico e obstrução intestinal s/hérnia";2866;2866;6948335,00;5964728,47;983606,53;2424,40;2424,40;21151;7,4;351;12,25
".. Doença diverticular do intestino";694;694;1044857,09;914767,81;130089,28;1505,56;1505,56;4572;6,6;43;6,20
".. Outras doenças dos intestinos e peritônio";6400;6400;7945006,95;6787652,04;1156580,62;1241,41;1241,41;34246;5,4;398;6,22
".. Doença alcoólica do fígado";1203;1203;2539547,78;2267461,73;271938,20;2111,01;2111,01;10079;8,4;245;20,37
".. Outras doenças do fígado";3199;3199;12426074,93;11136278,28;1289676,55;3884,36;3884,36;28674;9,0;560;17,51
".. Colelitíase e colecistite";9606;9606;7397164,42;5836296,80;1553968,27;770,06;770,06;51464;5,4;172;1,79
".. Pancreatite aguda e outras doenças do pâncreas";2828;2828;2081419,41;1846772,43;234646,98;736,00;736,00;19725;7,0;137;4,84
".. Outras doenças do aparelho digestivo";11223;11223;8859032,78;7748396,12;1109655,19;789,36;789,36;56413;5,0;713;6,35
"12 Doenças da pele e do tecido subcutâneo";16122;16202;10556905,22;8526262,92;2019506,78;651,58;654,81;98864;6,1;316;1,96
".. Infecções da pele e do tecido subcutâneo";7781;7781;3888119,17;3278607,47;608219,15;499,69;499,69;43559;5,6;80;1,03
