 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jun/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Micoses";300;300;338930,92;294668,73;44262,19;1129,77;1129,77;2919;9,7;21;7,00
".. Malária";136;136;53173,65;45089,23;8084,42;390,98;390,98;564;4,1;3;2,21
".... Malária por Plasmodium falciparum";23;23;9735,51;8354,07;1381,44;423,28;423,28;91;4,0;1;4,35
".... Malária por Plasmodium vivax";83;83;35778,05;30319,42;5458,63;431,06;431,06;349;4,2;2;2,41
".... Malária por Plasmodium malariae";2;2;289,43;236,15;53,28;144,72;144,72;4;2,0;-;-
".... Malária não especificada";28;28;7370,66;6179,59;1191,07;263,24;263,24;120;4,3;-;-
".. Leishmaniose";254;254;112934,21;99152,68;13781,53;444,62;444,62;3094;12,2;8;3,15
".... Leishmaniose visceral";168;168;74193,44;64627,84;9565,60;441,63;441,63;2013;12,0;4;2,38
".... Leishmaniose cutânea";41;41;14715,96;13275,72;1440,24;358,93;358,93;388;9,5;-;-
".... Leishmaniose cutâneo-mucosa";13;13;6552,61;5835,20;717,41;504,05;504,05;192;14,8;-;-
".... Leishmaniose não especificada";32;32;17472,20;15413,92;2058,28;546,01;546,01;501;15,7;4;12,50
".. Tripanossomíase";58;58;69206,51;61037,21;8169,30;1193,22;1193,22;407;7,0;2;3,45
".. Esquistossomose";19;19;9921,11;8655,12;1265,99;522,16;522,16;163;8,6;3;15,79
".. Equinococose";1;1;1432,47;1323,50;108,97;1432,47;1432,47;26;26,0;-;-
".. Filariose";5;5;1998,84;1565,01;433,83;399,77;399,77;50;10,0;-;-
".. Ancilostomíase";1;1;237,67;194,49;43,18;237,67;237,67;6;6,0;-;-
".. Outras helmintíases";56;56;73475,43;48736,55;24738,88;1312,06;1312,06;259;4,6;-;-
".. Seqüelas de tuberculose";22;22;111525,64;90895,71;20629,93;5069,35;5069,35;170;7,7;-;-
".. Seqüelas de poliomielite";22;26;30754,76;26203,23;4551,53;1182,88;1397,94;216;9,8;1;4,55
".. Seqüelas de hanseníase [lepra]";14;20;18737,10;14665,01;4072,09;936,85;1338,36;276;19,7;-;-
".. Outras doenças infecciosas e parasitárias";1712;1712;1010949,62;862025,58;148924,04;590,51;590,51;10183;5,9;39;2,28
"02 Neoplasias (tumores)";31241;31253;54292714,01;44770037,78;9521034,18;1737,20;1737,87;211320;6,8;4644;14,87
".. Neoplasia maligna do lábio cavid oral e faringe";1153;1153;1523341,08;1279177,36;244163,72;1321,20;1321,20;7919;6,9;215;18,65
".. Neoplasia maligna do esôfago";1111;1113;1348319,84;1153861,46;194458,38;1211,43;1213,61;7678;6,9;195;17,55
".. Neoplasia maligna do estômago";1678;1679;2880563,99;2459932,21;420631,78;1715,64;1716,67;11385;6,8;324;19,31
".. Neoplasia maligna do cólon";2627;2628;5336984,61;4503970,64;833013,97;2030,82;2031,59;14545;5,5;288;10,96
".. Neopl malig junção retoss reto ânus canal anal";1402;1402;2675598,49;2261281,67;414316,82;1908,42;1908,42;8447;6,0;178;12,70
".. Neopl malig fígado e vias biliares intra-hepát";520;521;739773,72;642026,95;97746,77;1419,91;1422,64;3307;6,4;166;31,92
".. Neoplasia maligna do pâncreas";684;684;1104278,02;941045,58;162983,82;1614,44;1614,44;5706;8,3;200;29,24
".. Outras neoplasias malignas de órgãos digestivos";566;566;1067663,95;901538,80;165598,08;1886,33;1886,33;4668;8,2;126;22,26
".. Neoplasias malignas de laringe";546;546;635317,54;510324,40;124993,14;1163,59;1163,59;3206;5,9;98;17,95
".. Neoplasia maligna de traquéia brônquios e pulm";1551;1551;1735135,99;1473352,65;261783,34;1118,72;1118,72;12346;8,0;504;32,50
".. Outras neopl malig órg respirat e intratorác";236;236;500314,33;394299,55;106014,78;2119,98;2119,98;2063;8,7;48;20,34
".. Neoplasia maligna do osso e cartilagem articul";407;408;901969,54;772933,45;129036,09;2210,71;2216,14;3043;7,5;31;7,62
".. Neoplasia maligna da pele";230;230;241519,67;196351,44;45168,23;1050,09;1050,09;1147;5,0;33;14,35
".. Outras neoplasias malignas da pele";588;588;571142,91;441176,81;129966,10;971,33;971,33;1238;2,1;34;5,78
".. Neopl malig do tecido mesotelial e tec moles";599;599;1223469,55;988421,59;235047,96;2042,52;2042,52;3647;6,1;62;10,35
".. Neoplasia maligna da mama";1929;1930;2136970,12;1649470,64;487499,48;1107,24;1107,81;10557;5,5;362;18,77
".. Neoplasia maligna do colo do útero";909;909;982162,58;840256,20;141627,80;1080,49;1080,49;6430;7,1;152;16,72
".. Neopl malig outr porções e porç não espec útero";328;328;523424,93;430742,13;92682,80;1595,81;1595,81;2324;7,1;55;16,77
".. Outras neopl malignas órgãos genitais femininos";592;593;1112696,79;901640,41;211056,38;1876,39;1879,56;3891;6,6;94;15,88
".. Neoplasia maligna da próstata";1122;1123;1496153,35;1208110,74;288042,61;1332,28;1333,47;7272;6,5;198;17,65
".. Outras neopl malignas órgãos genit masculinos";234;234;228527,35;190183,76;38343,59;976,61;976,61;1453;6,2;31;13,25
".. Neoplasia maligna da bexiga";556;556;876230,41;734026,14;142204,27;1575,95;1575,95;3697;6,6;69;12,41
".. Outras neoplasias malignas do trato urinário";343;343;518028,74;432558,15;85470,59;1510,29;1510,29;2368;6,9;57;16,62
".. Neoplasia maligna dos olhos e anexos";106;106;93973,74;75143,76;18829,98;886,54;886,54;326;3,1;2;1,89
".. Neoplasia maligna do encéfalo";914;914;2744923,45;2000354,99;744568,46;3003,20;3003,20;9267;10,1;142;15,54
".. Neopl malig outras partes sistema nerv central";152;152;519204,85;388805,40;130399,45;3415,82;3415,82;1545;10,2;23;15,13
".. Neopl malig outr local mal def secun e não esp";1850;1851;2915960,23;2390547,62;525412,61;1575,34;1576,19;12839;6,9;334;18,05
".. Doença de Hodgkin";260;260;653968,58;565493,35;88475,23;2515,26;2515,26;1772;6,8;10;3,85
".. Linfoma não-Hodgkin";872;872;1724979,39;1549112,50;175866,89;1978,19;1978,19;7307;8,4;98;11,24
".. Leucemia";2014;2015;5749012,49;5230393,49;518619,00;2853,11;2854,52;18038;9,0;147;7,30
".. Outras neopl malig tecidos linfóid hemat e rel";456;456;1313582,14;1151264,20;162317,94;2880,66;2880,66;4003;8,8;66;14,47
".. Carcinoma in situ de colo do útero";89;89;105000,05;79607,84;25392,21;1179,78;1179,78;210;2,4;-;-
".. Neoplasia benigna da pele";149;149;62157,16;45551,59;16605,57;417,16;417,16;207;1,4;-;-
".. Neoplasia benigna da mama";48;48;67028,12;43037,34;23990,78;1396,42;1396,42;23;0,5;-;-
".. Leiomioma do útero";1102;1102;858354,35;595297,50;262544,87;778,91;778,91;3710;3,4;3;0,27
".. Neoplasia benigna do ovário";36;36;30506,37;23204,05;7302,32;847,40;847,40;125;3,5;1;2,78
".. Neoplasia benigna dos órgãos urinários";11;11;28391,52;24413,66;3977,86;2581,05;2581,05;70;6,4;1;9,09
".. Neopl benig encéfalo e outr part sist nerv cent";208;208;940635,85;658757,63;281878,22;4522,29;4522,29;2458;11,8;6;2,88
".. Outr neopl in situ benigs e comport incert desc";3063;3064;6125448,22;4642370,13;1483002,29;1999,17;1999,82;21083;6,9;291;9,50
"03 Doenças sangue órgãos hemat e transt imunitár";7955;7955;5218749,96;4652612,32;566017,54;656,03;656,03;47150;5,9;393;4,94
".. Anemia por deficiência de ferro";793;793;316993,42;278250,74;38742,68;399,74;399,74;4030;5,1;24;3,03
".. Outras anemias";5696;5696;3586140,45;3212233,56;373786,79;629,59;629,59;33408;5,9;307;5,39
".. Afecç hemorrág e outr doenç sang e órg hematop";1408;1408;1187970,77;1053384,79;134585,98;843,73;843,73;9572;6,8;61;4,33
".. Alguns transtornos envolvendo mecanismo imunit";58;58;127645,32;108743,23;18902,09;2200,78;2200,78;140;2,4;1;1,72
"04 Doenças endócrinas nutricionais e metabólicas";16431;16432;12046363,81;10186884,56;1855706,41;733,10;733,15;101725;6,2;1065;6,48
".. Transtornos tireoidianos relac deficiência iodo";6;6;3567,64;2638,29;929,35;594,61;594,61;43;7,2;-;-
".. Tireotoxicose";30;30;29251,95;25291,76;3960,19;975,07;975,07;337;11,2;1;3,33
".. Outros transtornos tireoidianos";91;91;69826,03;57418,38;12407,65;767,32;767,32;587;6,5;4;4,40
".. Diabetes mellitus";10066;10066;7558299,50;6492517,63;1062153,13;750,87;750,87;64573;6,4;444;4,41
".. Desnutrição";2397;2397;2026366,15;1687704,53;338589,57;845,38;845,38;18177;7,6;349;14,56
".. Deficiência de vitamina A";2;2;13466,94;11727,35;1739,59;6733,47;6733,47;35;17,5;1;50,00
".. Outras deficiências vitamínicas";7;7;4767,88;4077,04;690,84;681,13;681,13;71;10,1;1;14,29
".. Seqüelas de desnutrição e de outras defic nutr";1;1;1143,97;1042,40;101,57;1143,97;1143,97;28;28,0;-;-
".. Obesidade";123;124;668767,56;456927,87;211839,69;5393,29;5437,13;459;3,7;1;0,81
".. Depleção de volume";1605;1605;306859,44;262182,59;44676,85;191,19;191,19;5072;3,2;88;5,48
".. Outros transt endócrinos nutricionais metabólic";2103;2103;1364046,75;1185356,72;178617,98;648,62;648,62;12343;5,9;176;8,37
"05 Transtornos mentais e comportamentais";16359;23249;21511022,74;18935570,46;2575440,72;925,25;1314,94;369505;22,6;73;0,45
".. Demência";187;268;289409,27;264504,79;24904,48;1079,89;1547,64;4176;22,3;16;8,56
".. Transt mentais e comportamentais dev uso álcool";2403;3125;2693423,12;2367325,29;326097,83;861,90;1120,86;45005;18,7;17;0,71
".. Transt ment comport dev uso outr subst psicoat";2907;3782;3290411,59;2888211,85;402199,74;870,02;1131,89;54015;18,6;8;0,28
".. Esquizofrenia transt esquizotípicos e delirant";5087;8752;9520608,63;8380119,33;1140489,30;1087,82;1871,56;164241;32,3;12;0,24
".. Transtornos de humor [afetivos]";4177;5039;3960285,19;3490583,22;469690,41;785,93;948,12;68712;16,5;9;0,22
".. Transt neurót e relacionados com stress somatof";196;207;72176,02;63674,70;8501,32;348,68;368,25;1364;7,0;-;-
".. Retardo mental";252;590;680223,77;598097,13;82126,64;1152,92;2699,30;12843;51,0;1;0,40
".. Outros transtornos mentais e comportamentais";1150;1486;1004485,15;883054,15;121431,00;675,97;873,47;19149;16,7;10;0,87
"06 Doenças do sistema nervoso";11962;12390;17677887,92;14856457,86;2821418,50;1426,79;1477,84;99873;8,3;679;5,68
".. Doenças inflamatórias do sistema nervoso centr";655;660;1663276,35;1419252,75;244023,60;2520,12;2539,35;8739;13,3;63;9,62
".... Meningite bacteriana não classif outra parte";319;319;703290,95;629342,88;73948,07;2204,67;2204,67;3240;10,2;34;10,66
".... Mening em doenç infec/parasit class outr part";3;3;3071,86;2748,03;323,83;1023,95;1023,95;73;24,3;-;-
".... Mening dev outras causas e causas não especif";27;27;27586,27;24352,09;3234,18;1021,71;1021,71;200;7,4;2;7,41
".... Restante doenças inflamat sist nervoso centr";306;311;929327,27;762809,75;166517,52;2988,19;3037,02;5226;17,1;27;8,82
".. Doença de Parkinson";43;49;74828,81;67966,50;6862,31;1527,12;1740,20;535;12,4;4;9,30
".. Doença de Alzheimer";88;99;95183,06;87639,64;7543,42;961,45;1081,63;1184;13,5;18;20,45
".. Esclerose múltiplas";134;134;122925,40;108553,02;14372,38;917,35;917,35;1105;8,2;3;2,24
".. Epilepsia";4161;4169;2379713,24;2042398,40;337303,28;570,81;571,91;20535;4,9;112;2,69
".. Enxaqueca e outras síndromes de algias cefálic";873;873;420840,71;367063,50;53777,21;482,06;482,06;2837;3,2;7;0,80
".. Acid vascular cerebr isquêm transit e síndr cor";1661;1663;1771780,61;1573853,26;197927,35;1065,41;1066,70;10799;6,5;139;8,37
".. Transtornos dos nervos raízes e plexos nervosos";537;537;421009,56;296337,77;124671,79;784,00;784,00;1564;2,9;11;2,05
".. Paralisia cerebral e outras síndromes paralít";120;171;480832,41;414805,55;66026,86;2811,89;4006,94;3102;25,9;4;3,33
".. Outras doenças do sistema nervoso";3690;4035;10247497,77;8478587,47;1768910,30;2539,65;2777,10;49473;13,4;318;8,62
"07 Doenças do olho e anexos";1433;1433;1844994,28;1336324,31;508669,97;1287,50;1287,50;3020;2,1;3;0,21
".. Inflamação da pálpebra";11;11;2706,67;2337,10;369,57;246,06;246,06;34;3,1;-;-
".. Conjuntivite e outros transtornos da conjuntiva";38;38;17545,61;13802,19;3743,42;461,73;461,73;147;3,9;-;-
".. Ceratite e outros transtornos esclerót e córnea";163;163;258203,55;127492,51;130711,04;1584,07;1584,07;355;2,2;1;0,61
".. Catarata e outros transtornos do cristalino";202;202;184194,09;143563,35;40630,74;911,85;911,85;82;0,4;-;-
".. Descolamentos e defeitos da retina";258;258;796319,71;607243,43;189076,28;3086,51;3086,51;107;0,4;-;-
".. Glaucoma";92;92;75300,46;55285,72;20014,74;818,48;818,48;77;0,8;-;-
".. Estrabismo";13;13;7558,74;5566,36;1992,38;581,44;581,44;37;2,8;-;-
".. Cegueira e visão subnormal";6;6;1626,27;1197,75;428,52;271,05;271,05;34;5,7;-;-
".. Outras doenças do olho e anexos";650;650;501539,18;379835,90;121703,28;771,60;771,60;2147;3,3;2;0,31
"08 Doenças do ouvido e da apófise mastóide";961;962;618979,09;556936,50;62042,59;643,43;644,10;4267;4,4;4;0,42
".. Otite média e outr transt ouvid médio apóf mast";710;710;220589,30;178506,22;42083,08;310,69;310,69;3189;4,5;3;0,42
".. Perda de audição";6;6;318500,84;313174,25;5326,59;53083,47;53083,47;12;2,0;-;-
".. Outras doenças do ouvido e da apófise mastóide";245;246;79888,95;65256,03;14632,92;324,75;326,08;1066;4,4;1;0,41
"09 Doenças do aparelho circulatório";76609;76854;183920060,74;155107969,84;28808438,51;2393,11;2400,76;531579;6,9;7800;10,18
".. Febre reumática aguda";139;139;145344,48;122311,99;23032,49;1045,64;1045,64;1099;7,9;3;2,16
".. Doença reumática crônica do coração";311;311;3099789,92;2201529,94;898259,98;9967,17;9967,17;4053;13,0;22;7,07
".. Hipertensão essencial (primária)";4086;4116;1402597,78;1183508,52;219089,26;340,77;343,27;16954;4,1;49;1,20
".. Outras doenças hipertensivas";1614;1618;855693,71;713163,18;142422,68;528,86;530,17;6900;4,3;53;3,28
".. Infarto agudo do miocárdio";9344;9345;34105055,84;28653768,00;5450784,84;3649,55;3649,94;66710;7,1;1008;10,79
".. Outras doenças isquêmicas do coração";9615;9616;38641360,69;30149882,64;8490724,02;4018,44;4018,86;54310;5,6;254;2,64
".. Embolia pulmonar";760;760;1340797,82;1198520,07;142165,91;1764,21;1764,21;6483;8,5;156;20,53
".. Transtornos de condução e arritmias cardíacas";4534;4534;16069918,29;14581374,13;1488443,56;3544,31;3544,31;22590;5,0;649;14,31
".. Insuficiência cardíaca";14993;14993;24501893,93;22232733,67;2267411,86;1634,22;1634,22;113504;7,6;1858;12,39
".. Outras doenças do coração";2320;2325;8298747,14;6655978,34;1642768,80;3569,35;3577,05;21016;9,1;246;10,60
".. Hemorragia intracraniana";2109;2112;9312453,74;7661688,11;1650754,07;4409,31;4415,58;20895;9,9;527;24,99
".. Infarto cerebral";1754;1754;3033495,91;2709277,85;324218,06;1729,47;1729,47;14767;8,4;271;15,45
".. Acid vascular cerebr não espec hemorrág ou isq";13072;13077;18449223,72;16223215,55;2225808,96;1410,81;1411,35;95498;7,3;2062;15,77
".. Outras doenças cerebrovasculares";850;997;3838645,53;3341048,53;497597,00;3850,20;4516,05;12760;15,0;116;13,65
".. Arteroesclerose";1336;1336;3373891,99;2919387,01;454504,98;2525,37;2525,37;9426;7,1;69;5,16
".. Outras doenças vasculares periféricas";814;830;1896681,54;1567718,08;328963,46;2285,16;2330,08;6148;7,6;65;7,99
".. Embolia e trombose arteriais";1660;1660;3822487,48;3154600,40;667887,08;2302,70;2302,70;13042;7,9;130;7,83
".. Outras doenças das artérias arteríolas e capil";2143;2143;7939287,44;6641593,31;1297694,13;3704,75;3704,75;14321;6,7;147;6,86
".. Flebite tromboflebite embolia e trombose venosa";3283;3283;2382433,71;2074488,85;307828,96;725,69;725,69;20775;6,3;72;2,19
".. Veias varicosas das extremidades inferiores";846;879;694636,59;528091,85;166544,74;790,26;821,08;6160;7,3;28;3,31
".. Hemorróidas";324;324;120173,30;80350,70;39822,60;370,91;370,91;701;2,2;-;-
".. Outras doenças do aparelho circulatório";702;702;595450,19;513739,12;81711,07;848,22;848,22;3467;4,9;15;2,14
"10 Doenças do aparelho respiratório";107066;107102;112460021,28;98045076,67;14411684,57;1050,03;1050,38;620477;5,8;8733;8,16
".. Faringite aguda e amigdalite aguda";1074;1074;331398,69;287819,21;43579,48;308,56;308,56;2941;2,7;1;0,09
".. Laringite e traqueíte agudas";969;969;250315,50;218553,95;31761,55;258,32;258,32;2805;2,9;4;0,41
".. Outras infecções agudas das vias aéreas super";2115;2115;571064,98;498251,72;72813,26;270,01;270,01;6126;2,9;16;0,76
".. Influenza [gripe]";2003;2003;1652996,54;1442533,05;210463,49;825,26;825,26;8747;4,4;69;3,44
".. Pneumonia";63335;63336;63280068,69;55331570,74;7947311,67;999,12;999,13;383647;6,1;5493;8,67
".. Bronquite aguda e bronquiolite aguda";8440;8440;4052152,44;3508586,82;543565,62;480,11;480,11;37931;4,5;31;0,37
".. Sinusite crônica";36;36;28606,23;17166,95;11375,94;794,62;794,62;141;3,9;-;-
".. Outras doenças do nariz e dos seios paranasais";172;172;93502,03;58384,05;34928,58;543,62;543,62;347;2,0;-;-
".. Doenças crônicas das amígdalas e das adenóides";207;207;86472,55;44018,49;40769,44;417,74;417,74;248;1,2;-;-
".. Outras doenças do trato respiratório superior";867;867;376916,78;308230,77;68686,01;434,74;434,74;2893;3,3;12;1,38
".. Bronquite enfisema e outr doenç pulm obstr crôn";9615;9635;9063510,11;8277980,42;785529,69;940,69;942,64;55652;5,8;794;8,26
".. Asma";7591;7591;4352880,22;4084489,35;268290,27;573,43;573,43;24089;3,2;40;0,53
".. Bronquiectasia";121;121;193603,31;171686,52;21916,79;1600,03;1600,03;1215;10,0;4;3,31
".. Pneumoconiose";55;55;46518,95;41449,35;5069,60;845,80;845,80;296;5,4;7;12,73
".. Outras doenças do aparelho respiratório";10466;10481;28080014,26;23754355,28;4325623,18;2679,14;2682,97;93399;8,9;2262;21,61
"11 Doenças do aparelho digestivo";57072;57072;64723646,05;54445818,81;10257502,48;1134,07;1134,07;292449;5,1;3047;5,34
".. Cárie dentária";6;6;2615,24;1471,70;1143,54;435,87;435,87;18;3,0;-;-
".. Outros transtornos dentes e estruturas suporte";368;368;228704,80;164693,02;64011,78;621,48;621,48;1150;3,1;2;0,54
".. Outr doenç cavidade oral glând saliv e maxilar";474;474;275184,34;199405,64;75778,70;580,56;580,56;1615;3,4;4;0,84
".. Úlcera gástrica e duodenal";901;901;1204753,90;1044589,66;160164,24;1337,13;1337,13;5412;6,0;85;9,43
".. Gastrite e duodenite";2209;2209;554156,13;486095,14;68060,99;250,86;250,86;6565;3,0;28;1,27
".. Outras doenças do esôfago estômago e duodeno";1766;1766;2055911,47;1768179,23;287127,19;1164,16;1164,16;11085;6,3;104;5,89
".. Doenças do apêndice";10373;10373;7083858,67;5061331,73;2021691,93;682,91;682,91;35087;3,4;34;0,33
".. Hérnia inguinal";2107;2107;1414905,05;1050809,59;363241,54;671,53;671,53;4948;2,3;11;0,52
".. Outras hérnias";1878;1878;1716843,88;1340044,21;374035,34;914,19;914,19;5445;2,9;54;2,88
".. Doença de Crohn e colite ulcerativa";297;297;313302,02;272797,43;40504,59;1054,89;1054,89;2293;7,7;10;3,37
".. Ileo paralítico e obstrução intestinal s/hérnia";2930;2930;6877295,82;5903460,08;973448,12;2347,20;2347,20;20673;7,1;383;13,07
".. Doença diverticular do intestino";714;714;1270501,15;1108362,35;162138,80;1779,41;1779,41;4683;6,6;49;6,86
".. Outras doenças dos intestinos e peritônio";6228;6228;8408186,44;7167608,13;1239071,88;1350,06;1350,06;34532;5,5;453;7,27
".. Doença alcoólica do fígado";1111;1111;2427007,58;2178727,43;248244,35;2184,53;2184,53;9835;8,9;233;20,97
".. Outras doenças do fígado";2983;2983;13102846,51;11745145,83;1356400,93;4392,51;4392,51;25426;8,5;525;17,60
".. Colelitíase e colecistite";9296;9296;7076099,16;5577935,60;1486554,10;761,20;761,20;50057;5,4;151;1,62
".. Pancreatite aguda e outras doenças do pâncreas";2586;2586;1942035,62;1720315,67;221599,85;750,98;750,98;18569;7,2;140;5,41
".. Outras doenças do aparelho digestivo";10845;10845;8769438,27;7654846,37;1114284,61;808,62;808,62;55056;5,1;781;7,20
"12 Doenças da pele e do tecido subcutâneo";15696;15791;10505072,20;8432160,04;2058610,56;665,26;669,28;97145;6,2;319;2,03
