 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jul/2019
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras neoplasias malignas da pele";665;666;696323,70;533547,94;162775,76;1045,53;1047,10;1505;2,3;35;5,26
".. Neopl malig do tecido mesotelial e tec moles";668;669;1496726,49;1174633,39;322093,10;2237,26;2240,61;3608;5,4;64;9,58
".. Neoplasia maligna da mama";2089;2089;2369708,35;1814797,52;554910,83;1134,37;1134,37;11506;5,5;381;18,24
".. Neoplasia maligna do colo do útero";1058;1058;1274859,24;1085587,03;188993,63;1204,97;1204,97;7453;7,0;186;17,58
".. Neopl malig outr porções e porç não espec útero";372;372;479873,96;396156,32;83717,64;1289,98;1289,98;2317;6,2;79;21,24
".. Outras neopl malignas órgãos genitais femininos";654;655;1172735,80;952546,39;220189,41;1790,44;1793,17;4174;6,4;110;16,82
".. Neoplasia maligna da próstata";1316;1317;1621180,74;1316101,27;305079,47;1230,96;1231,90;8000;6,1;272;20,67
".. Outras neopl malignas órgãos genit masculinos";267;267;264627,02;222802,09;41824,93;991,11;991,11;1716;6,4;22;8,24
".. Neoplasia maligna da bexiga";596;596;894572,24;748368,95;146203,29;1500,96;1500,96;4175;7,0;70;11,74
".. Outras neoplasias malignas do trato urinário";400;400;614476,28;513393,03;101083,25;1536,19;1536,19;2658;6,6;81;20,25
".. Neoplasia maligna dos olhos e anexos";111;111;124957,39;98578,22;26379,17;1125,74;1125,74;389;3,5;5;4,50
".. Neoplasia maligna do encéfalo";1062;1063;3421923,86;2525236,36;896687,50;3219,12;3222,15;10436;9,8;159;14,97
".. Neopl malig outras partes sistema nerv central";186;186;589728,73;434379,76;155348,97;3170,58;3170,58;1741;9,4;27;14,52
".. Neopl malig outr local mal def secun e não esp";1900;1903;3135993,90;2551776,80;584217,10;1647,92;1650,52;12545;6,6;340;17,89
".. Doença de Hodgkin";303;303;700672,29;610397,54;90274,75;2312,45;2312,45;1880;6,2;21;6,93
".. Linfoma não-Hodgkin";898;898;1509015,43;1356417,51;152597,92;1680,42;1680,42;6876;7,7;109;12,14
".. Leucemia";2130;2131;6248073,85;5659467,04;588606,81;2931,99;2933,37;19226;9,0;173;8,12
".. Outras neopl malig tecidos linfóid hemat e rel";556;560;1487149,97;1301205,43;185944,54;2655,62;2674,73;5057;9,1;84;15,11
".. Carcinoma in situ de colo do útero";94;94;110094,02;82670,86;27423,16;1171,21;1171,21;117;1,2;-;-
".. Neoplasia benigna da pele";215;215;89223,77;64488,65;24735,12;414,99;414,99;200;0,9;-;-
".. Neoplasia benigna da mama";60;60;57336,72;36577,78;20758,94;955,61;955,61;47;0,8;-;-
".. Leiomioma do útero";1222;1222;923945,93;638070,90;285875,03;756,09;756,09;3907;3,2;2;0,16
".. Neoplasia benigna do ovário";43;43;38720,20;29173,82;9546,38;900,47;900,47;153;3,6;-;-
".. Neoplasia benigna dos órgãos urinários";12;12;17634,77;14143,33;3491,44;1469,56;1469,56;71;5,9;1;8,33
".. Neopl benig encéfalo e outr part sist nerv cent";212;212;845791,37;604920,86;240870,51;3989,58;3989,58;2367;11,2;16;7,55
".. Outr neopl in situ benigs e comport incert desc";3301;3301;6402095,57;4871926,53;1529768,01;1939,44;1939,44;22153;6,7;267;8,09
"03 Doenças sangue órgãos hemat e transt imunitár";8130;8130;5438289,25;4840628,81;597027,06;668,92;668,92;48039;5,9;432;5,31
".. Anemia por deficiência de ferro";793;793;291698,86;259123,02;32515,79;367,84;367,84;3954;5,0;31;3,91
".. Outras anemias";5801;5801;3704691,33;3310194,51;394067,59;638,63;638,63;33820;5,8;316;5,45
".. Afecç hemorrág e outr doenç sang e órg hematop";1467;1467;1342067,48;1186584,44;155338,94;914,84;914,84;10154;6,9;84;5,73
".. Alguns transtornos envolvendo mecanismo imunit";69;69;99831,58;84726,84;15104,74;1446,83;1446,83;111;1,6;1;1,45
"04 Doenças endócrinas nutricionais e metabólicas";17240;17242;12747969,75;10773693,00;1965060,07;739,36;739,44;105276;6,1;1135;6,58
".. Transtornos tireoidianos relac deficiência iodo";7;7;16768,12;13080,59;3687,53;2395,45;2395,45;67;9,6;2;28,57
".. Tireotoxicose";30;30;17575,08;14698,10;2876,98;585,84;585,84;219;7,3;1;3,33
".. Outros transtornos tireoidianos";103;103;61421,99;48527,10;12894,89;596,33;596,33;617;6,0;4;3,88
".. Diabetes mellitus";10793;10793;8364054,27;7164585,43;1190436,05;774,95;774,95;68279;6,3;475;4,40
".. Desnutrição";2462;2462;1991555,43;1663084,89;328470,54;808,92;808,92;17881;7,3;371;15,07
".. Deficiência de vitamina A";1;1;7588,34;6598,97;989,37;7588,34;7588,34;14;14,0;-;-
".. Outras deficiências vitamínicas";12;12;5391,31;4855,03;536,28;449,28;449,28;101;8,4;2;16,67
".. Seqüelas de desnutrição e de outras defic nutr";3;3;2013,32;1682,04;331,28;671,11;671,11;42;14,0;2;66,67
".. Obesidade";115;116;624657,59;432589,52;192068,07;5384,98;5431,81;533;4,6;2;1,74
".. Depleção de volume";1604;1605;346728,24;299217,67;47510,57;216,03;216,16;5427;3,4;94;5,86
".. Outros transt endócrinos nutricionais metabólic";2110;2110;1310216,06;1124773,66;185258,51;620,96;620,96;12096;5,7;182;8,63
"05 Transtornos mentais e comportamentais";17066;24046;22326304,62;19659717,33;2666587,29;928,48;1308,23;384467;22,5;82;0,48
".. Demência";173;232;277005,62;254930,06;22075,56;1193,99;1601,19;3850;22,3;20;11,56
".. Transt mentais e comportamentais dev uso álcool";2644;3356;2904719,03;2552411,31;352307,72;865,53;1098,61;48679;18,4;16;0,61
".. Transt ment comport dev uso outr subst psicoat";2978;3907;3378755,18;2966901,47;411853,71;864,80;1134,57;56289;18,9;12;0,40
".. Esquizofrenia transt esquizotípicos e delirant";5377;9084;9914067,51;8729586,86;1184480,65;1091,38;1843,79;170691;31,7;18;0,33
".. Transtornos de humor [afetivos]";4325;5196;4032367,39;3553755,39;478612,00;776,05;932,34;70258;16,2;7;0,16
".. Transt neurót e relacionados com stress somatof";187;201;80698,16;71477,35;9220,81;401,48;431,54;1470;7,9;1;0,53
".. Retardo mental";286;629;742615,35;653974,88;88640,47;1180,63;2596,56;13934;48,7;2;0,70
".. Outros transtornos mentais e comportamentais";1096;1441;996076,38;876680,01;119396,37;691,24;908,83;19296;17,6;6;0,55
"06 Doenças do sistema nervoso";12836;13241;18626449,39;15655872,57;2970565,26;1406,73;1451,11;105832;8,2;730;5,69
".. Doenças inflamatórias do sistema nervoso centr";742;746;1626435,60;1388529,33;237906,27;2180,21;2191,96;9669;13,0;57;7,68
".... Meningite bacteriana não classif outra parte";375;375;837733,19;750460,02;87273,17;2233,96;2233,96;4089;10,9;35;9,33
".... Mening em doenç infec/parasit class outr part";3;3;3513,62;3161,02;352,60;1171,21;1171,21;48;16,0;-;-
".... Mening dev outras causas e causas não especif";21;21;28744,75;24488,74;4256,01;1368,80;1368,80;170;8,1;2;9,52
".... Restante doenças inflamat sist nervoso centr";343;347;756444,04;610419,55;146024,49;2179,95;2205,38;5362;15,6;20;5,83
".. Doença de Parkinson";57;61;123963,21;112582,60;11380,61;2032,18;2174,79;712;12,5;5;8,77
".. Doença de Alzheimer";116;129;124275,14;113483,38;10791,76;963,37;1071,34;1653;14,3;23;19,83
".. Esclerose múltiplas";205;205;122977,15;108675,81;14301,34;599,89;599,89;872;4,3;4;1,95
".. Epilepsia";4416;4426;2658479,52;2282026,93;376452,59;600,65;602,01;21774;4,9;117;2,65
".. Enxaqueca e outras síndromes de algias cefálic";921;921;432790,66;380981,31;51809,35;469,91;469,91;3455;3,8;7;0,76
".. Acid vascular cerebr isquêm transit e síndr cor";1825;1825;1825895,57;1627800,36;198083,65;1000,49;1000,49;11706;6,4;160;8,77
".. Transtornos dos nervos raízes e plexos nervosos";590;590;436007,88;309070,39;126937,49;739,00;739,00;1860;3,2;13;2,20
".. Paralisia cerebral e outras síndromes paralít";151;196;559800,78;480673,06;79127,72;2856,13;3707,29;3731;24,7;7;4,64
".. Outras doenças do sistema nervoso";3813;4142;10715823,88;8852049,40;1863774,48;2587,11;2810,34;50400;13,2;337;8,84
"07 Doenças do olho e anexos";1630;1630;2152873,59;1566143,73;586729,86;1320,78;1320,78;3147;1,9;4;0,25
".. Inflamação da pálpebra";18;18;3707,79;3111,88;595,91;205,99;205,99;28;1,6;-;-
".. Conjuntivite e outros transtornos da conjuntiva";43;43;25923,95;20332,31;5591,64;602,88;602,88;103;2,4;-;-
".. Ceratite e outros transtornos esclerót e córnea";188;188;253113,01;117824,48;135288,53;1346,35;1346,35;493;2,6;1;0,53
".. Catarata e outros transtornos do cristalino";320;320;302866,55;236209,55;66657,00;946,46;946,46;64;0,2;-;-
".. Descolamentos e defeitos da retina";289;289;909765,85;692211,63;217554,22;3147,98;3147,98;99;0,3;-;-
".. Glaucoma";109;109;97859,03;71426,57;26432,46;897,79;897,79;69;0,6;-;-
".. Estrabismo";8;8;6532,20;4627,19;1905,01;816,53;816,53;3;0,4;-;-
".. Transtornos da refração e da acomodação";2;2;1009,67;765,51;244,16;504,84;504,84;-;-;-;-
".. Cegueira e visão subnormal";5;5;4717,07;2283,23;2433,84;943,41;943,41;3;0,6;-;-
".. Outras doenças do olho e anexos";648;648;547378,47;417351,38;130027,09;844,72;844,72;2285;3,5;3;0,46
"08 Doenças do ouvido e da apófise mastóide";1052;1052;811737,88;731543,30;80194,58;771,61;771,61;4591;4,4;6;0,57
".. Otite média e outr transt ouvid médio apóf mast";782;782;282487,52;222569,26;59918,26;361,24;361,24;3562;4,6;4;0,51
".. Perda de audição";11;11;455848,37;449277,80;6570,57;41440,76;41440,76;24;2,2;-;-
".. Outras doenças do ouvido e da apófise mastóide";259;259;73401,99;59696,24;13705,75;283,41;283,41;1005;3,9;2;0,77
"09 Doenças do aparelho circulatório";82714;82929;194819413,10;164415950,93;30398783,15;2349,23;2355,34;574254;6,9;8557;10,35
".. Febre reumática aguda";138;138;163085,12;139628,79;23456,33;1181,78;1181,78;896;6,5;2;1,45
".. Doença reumática crônica do coração";332;332;3295206,26;2325242,63;969963,63;9925,32;9925,32;3932;11,8;25;7,53
".. Hipertensão essencial (primária)";4322;4353;1525121,28;1287731,98;237389,30;350,36;352,87;17173;4,0;75;1,74
".. Outras doenças hipertensivas";1693;1695;1024594,61;859314,10;165280,51;604,48;605,19;6921;4,1;46;2,72
".. Infarto agudo do miocárdio";10378;10379;37272247,98;31330043,51;5941808,07;3591,12;3591,47;76588;7,4;1148;11,06
".. Outras doenças isquêmicas do coração";9821;9822;38823784,70;30229756,91;8593851,39;3952,74;3953,14;54177;5,5;258;2,63
".. Embolia pulmonar";835;835;1439614,27;1286885,92;152728,35;1724,09;1724,09;7606;9,1;181;21,68
".. Transtornos de condução e arritmias cardíacas";4601;4603;15720771,51;14210297,77;1510437,94;3415,33;3416,82;23569;5,1;716;15,56
".. Insuficiência cardíaca";16955;16955;27032663,05;24597858,81;2434118,77;1594,38;1594,38;128248;7,6;2131;12,57
".. Outras doenças do coração";2441;2447;8583912,09;6877100,25;1706811,84;3507,93;3516,56;22921;9,4;239;9,79
".. Hemorragia intracraniana";2384;2385;10402979,22;8572009,25;1830935,29;4361,84;4363,67;23106;9,7;593;24,87
".. Infarto cerebral";1976;1976;3510830,00;3109218,69;401611,31;1776,74;1776,74;16287;8,2;316;15,99
".. Acid vascular cerebr não espec hemorrág ou isq";13898;13900;19402971,68;17055265,16;2347306,55;1395,90;1396,10;99454;7,2;2139;15,39
".. Outras doenças cerebrovasculares";943;1057;4016248,21;3437576,51;578448,02;3799,67;4259,01;12672;13,4;118;12,51
".. Arteroesclerose";1600;1600;3502746,19;3010516,47;491443,37;2189,22;2189,22;11718;7,3;73;4,56
".. Outras doenças vasculares periféricas";906;919;2046934,32;1705720,88;341213,44;2227,35;2259,31;6821;7,5;64;7,06
".. Embolia e trombose arteriais";1731;1731;4045941,37;3348572,41;696417,42;2337,34;2337,34;13018;7,5;148;8,55
".. Outras doenças das artérias arteríolas e capil";2239;2239;9243880,42;7886516,63;1357363,79;4128,58;4128,58;15931;7,1;157;7,01
".. Flebite tromboflebite embolia e trombose venosa";3458;3458;2402907,26;2097161,84;305745,42;694,88;694,88;22443;6,5;97;2,81
".. Veias varicosas das extremidades inferiores";882;923;663843,90;491992,86;171775,94;719,22;752,66;6204;7,0;16;1,81
".. Hemorróidas";465;465;162305,09;105727,60;55695,66;349,04;349,04;1017;2,2;1;0,22
".. Outras doenças do aparelho circulatório";716;717;536824,57;451811,96;84980,81;748,71;749,75;3552;5,0;14;1,96
"10 Doenças do aparelho respiratório";104381;104411;116029311,02;101133800,11;14892730,64;1111,27;1111,59;627910;6,0;9443;9,05
".. Faringite aguda e amigdalite aguda";1007;1007;309855,43;269031,05;40824,38;307,70;307,70;2981;3,0;-;-
".. Laringite e traqueíte agudas";821;821;251783,49;220201,42;31582,07;306,68;306,68;2553;3,1;1;0,12
".. Outras infecções agudas das vias aéreas super";2116;2116;548739,92;476610,83;72129,09;259,33;259,33;6362;3,0;17;0,80
".. Influenza [gripe]";1812;1812;1491218,41;1299546,43;191671,98;822,97;822,97;7520;4,2;74;4,08
".. Pneumonia";62080;62083;64755959,64;56624695,70;8130299,51;1043,05;1043,11;388718;6,3;5995;9,66
".. Bronquite aguda e bronquiolite aguda";6813;6813;3255592,49;2822448,23;433144,26;477,85;477,85;31083;4,6;38;0,56
".. Sinusite crônica";33;33;24853,61;16749,12;8104,49;753,14;753,14;99;3,0;1;3,03
".. Outras doenças do nariz e dos seios paranasais";185;185;102359,54;65572,56;36597,58;553,29;553,29;316;1,7;1;0,54
".. Doenças crônicas das amígdalas e das adenóides";253;253;105165,66;54939,21;49487,60;415,67;415,67;304;1,2;-;-
".. Outras doenças do trato respiratório superior";851;851;515200,19;428846,92;86353,27;605,41;605,41;3352;3,9;9;1,06
".. Bronquite enfisema e outr doenç pulm obstr crôn";10263;10278;9894277,67;9057281,18;836748,04;962,67;964,07;62366;6,1;879;8,56
".. Asma";6923;6923;3993357,71;3747098,88;246258,83;576,82;576,82;22125;3,2;48;0,69
".. Bronquiectasia";73;73;108967,84;95858,76;13109,08;1492,71;1492,71;755;10,3;4;5,48
".. Pneumoconiose";78;78;118707,48;104111,31;14484,33;1521,89;1521,89;573;7,3;6;7,69
".. Outras doenças do aparelho respiratório";11073;11085;30553271,94;25850808,51;4701936,13;2756,27;2759,26;98803;8,9;2370;21,40
"11 Doenças do aparelho digestivo";59617;59617;66507311,09;55944172,35;10546361,42;1115,58;1115,58;305992;5,1;3171;5,32
".. Cárie dentária";7;7;3835,49;2398,98;1436,51;547,93;547,93;21;3,0;-;-
".. Outros transtornos dentes e estruturas suporte";440;440;255207,23;177089,78;78117,45;580,02;580,02;1311;3,0;3;0,68
".. Outr doenç cavidade oral glând saliv e maxilar";518;518;385341,62;279876,85;105464,77;743,90;743,90;1691;3,3;2;0,39
".. Úlcera gástrica e duodenal";888;888;1088869,44;945041,98;143607,77;1226,20;1226,20;5287;6,0;100;11,26
".. Gastrite e duodenite";2274;2274;594567,80;521764,90;72802,90;261,46;261,46;7121;3,1;25;1,10
".. Outras doenças do esôfago estômago e duodeno";1928;1928;2337782,35;1999348,02;338434,33;1212,54;1212,54;12584;6,5;110;5,71
".. Doenças do apêndice";10238;10238;7092198,79;5077559,17;2013684,96;692,73;692,73;35284;3,4;33;0,32
".. Hérnia inguinal";2278;2278;1534944,47;1131767,58;400452,83;673,81;673,81;5547;2,4;21;0,92
".. Outras hérnias";2082;2082;1870689,80;1463481,05;405605,05;898,51;898,51;6274;3,0;48;2,31
".. Doença de Crohn e colite ulcerativa";300;300;214116,18;187920,48;25668,63;713,72;713,72;2204;7,3;5;1,67
".. Ileo paralítico e obstrução intestinal s/hérnia";3009;3009;7165992,21;6142260,99;1023236,12;2381,52;2381,52;22496;7,5;375;12,46
".. Doença diverticular do intestino";742;742;1160098,20;1014299,83;145798,37;1563,47;1563,47;4338;5,8;53;7,14
".. Outras doenças dos intestinos e peritônio";6440;6440;8468189,91;7244253,53;1223018,82;1314,94;1314,94;34456;5,4;406;6,30
".. Doença alcoólica do fígado";1241;1241;2781600,31;2501017,08;280427,33;2241,42;2241,42;10342;8,3;241;19,42
".. Outras doenças do fígado";3274;3274;12751950,84;11425438,14;1326328,81;3894,91;3894,91;27623;8,4;550;16,80
".. Colelitíase e colecistite";9758;9758;7270958,07;5729274,46;1534272,57;745,13;745,13;51660;5,3;161;1,65
".. Pancreatite aguda e outras doenças do pâncreas";2738;2738;2095491,70;1859609,52;235822,13;765,34;765,34;18972;6,9;143;5,22
".. Outras doenças do aparelho digestivo";11462;11462;9435476,68;8241770,01;1192182,07;823,20;823,20;58781;5,1;895;7,81
