 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Mai/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".... Meningite viral";110;110;123874,86;112362,40;11512,46;1126,14;1126,14;874;7,9;7;6,36
".... Restante de outras doenças virais";33718;33718;103928763,87;87245986,33;16682727,74;3082,29;3082,29;209498;6,2;7793;23,11
".. Micoses";211;211;306277,23;264630,92;41646,31;1451,55;1451,55;1927;9,1;22;10,43
".. Malária";70;70;35861,79;30986,17;4875,62;512,31;512,31;317;4,5;1;1,43
".... Malária por Plasmodium falciparum";11;11;6789,91;5868,83;921,08;617,26;617,26;53;4,8;-;-
".... Malária por Plasmodium vivax";46;46;12714,54;10752,34;1962,20;276,40;276,40;174;3,8;-;-
".... Malária por Plasmodium malariae";1;1;229,21;186,81;42,40;229,21;229,21;4;4,0;-;-
".... Malária não especificada";12;12;16128,13;14178,19;1949,94;1344,01;1344,01;86;7,2;1;8,33
".. Leishmaniose";168;168;118548,87;102811,64;15737,23;705,65;705,65;1910;11,4;8;4,76
".... Leishmaniose visceral";102;102;63819,71;55255,22;8564,49;625,68;625,68;1169;11,5;6;5,88
".... Leishmaniose cutânea";30;30;9634,33;8405,08;1229,25;321,14;321,14;323;10,8;1;3,33
".... Leishmaniose cutâneo-mucosa";6;6;1698,39;1384,14;314,25;283,06;283,06;85;14,2;-;-
".... Leishmaniose não especificada";30;30;43396,44;37767,20;5629,24;1446,55;1446,55;333;11,1;1;3,33
".. Tripanossomíase";43;43;60591,44;51928,54;8662,90;1409,10;1409,10;248;5,8;5;11,63
".. Esquistossomose";7;7;2391,82;2049,04;342,78;341,69;341,69;46;6,6;-;-
".. Filariose";4;4;1362,86;1123,34;239,52;340,72;340,72;15;3,8;1;25,00
".. Outras helmintíases";42;42;40212,51;30088,20;10124,31;957,44;957,44;284;6,8;4;9,52
".. Seqüelas de tuberculose";14;14;89294,55;77939,94;11354,61;6378,18;6378,18;132;9,4;1;7,14
".. Seqüelas de poliomielite";20;26;68086,42;60717,70;7368,72;2618,71;3404,32;510;25,5;2;10,00
".. Seqüelas de hanseníase [lepra]";13;18;56796,13;44008,33;12787,80;3155,34;4368,93;284;21,8;-;-
".. Outras doenças infecciosas e parasitárias";1169;1169;1117658,09;960715,13;156942,96;956,08;956,08;7404;6,3;58;4,96
"02 Neoplasias (tumores)";28731;28744;54278609,65;44775900,56;9491840,84;1888,35;1889,20;184660;6,4;4453;15,50
".. Neoplasia maligna do lábio cavid oral e faringe";1029;1030;1584743,55;1326959,41;257784,14;1538,59;1540,08;6507;6,3;185;17,98
".. Neoplasia maligna do esôfago";951;951;1160054,04;990789,49;169264,55;1219,83;1219,83;5938;6,2;192;20,19
".. Neoplasia maligna do estômago";1476;1476;2609917,49;2224134,67;385782,82;1768,24;1768,24;8660;5,9;276;18,70
".. Neoplasia maligna do cólon";2453;2453;5015478,16;4251045,34;764432,82;2044,63;2044,63;12815;5,2;280;11,41
".. Neopl malig junção retoss reto ânus canal anal";1322;1322;2887508,45;2436959,70;450548,75;2184,20;2184,20;7556;5,7;159;12,03
".. Neopl malig fígado e vias biliares intra-hepát";541;542;829953,17;716405,85;113487,27;1531,28;1534,11;3456;6,4;180;33,27
".. Neoplasia maligna do pâncreas";763;763;1253085,93;1064055,98;188957,90;1642,31;1642,31;5011;6,6;203;26,61
".. Outras neoplasias malignas de órgãos digestivos";655;656;1223748,67;1030096,14;187559,30;1865,47;1868,32;5065;7,7;155;23,66
".. Neoplasias malignas de laringe";510;510;617676,08;485188,71;132487,37;1211,13;1211,13;2552;5,0;80;15,69
".. Neoplasia maligna de traquéia brônquios e pulm";1426;1429;1612080,15;1373726,29;238353,86;1128,12;1130,49;9968;7,0;450;31,56
".. Outras neopl malig órg respirat e intratorác";224;224;648634,30;505104,29;143530,01;2895,69;2895,69;1863;8,3;46;20,54
".. Neoplasia maligna do osso e cartilagem articul";433;433;911482,80;778947,50;132535,30;2105,04;2105,04;2813;6,5;45;10,39
".. Neoplasia maligna da pele";213;213;251082,16;199045,12;52037,04;1178,79;1178,79;1005;4,7;46;21,60
".. Outras neoplasias malignas da pele";425;427;580447,54;438545,24;141902,30;1359,36;1365,76;958;2,3;23;5,41
".. Neopl malig do tecido mesotelial e tec moles";552;552;1311251,25;1046015,76;265235,49;2375,46;2375,46;3310;6,0;63;11,41
".. Neoplasia maligna da mama";1863;1865;2297531,03;1757849,33;539681,70;1231,92;1233,24;9253;5,0;330;17,71
".. Neoplasia maligna do colo do útero";1015;1015;1365388,29;1165758,26;196173,75;1345,21;1345,21;7283;7,2;184;18,13
".. Neopl malig outr porções e porç não espec útero";343;343;597498,91;490167,44;107331,47;1741,98;1741,98;2007;5,9;70;20,41
".. Outras neopl malignas órgãos genitais femininos";536;537;1225722,11;995959,09;229763,02;2282,54;2286,79;3386;6,3;92;17,16
".. Neoplasia maligna da próstata";1010;1011;1248846,98;1005705,04;243141,94;1235,26;1236,48;5735;5,7;180;17,82
".. Outras neopl malignas órgãos genit masculinos";235;235;238445,38;200350,14;38095,24;1014,66;1014,66;1308;5,6;16;6,81
".. Neoplasia maligna da bexiga";629;629;1042307,59;874256,57;167690,88;1657,09;1657,09;3901;6,2;83;13,20
".. Outras neoplasias malignas do trato urinário";390;390;714913,07;590215,33;124697,74;1833,11;1833,11;2769;7,1;59;15,13
".. Neoplasia maligna dos olhos e anexos";104;104;82537,51;63420,07;19117,44;793,63;793,63;279;2,7;1;0,96
".. Neoplasia maligna do encéfalo";879;879;3130959,92;2275842,45;855117,47;3561,96;3561,96;8257;9,4;129;14,68
".. Neopl malig outras partes sistema nerv central";182;182;664960,78;512725,51;152235,27;3653,63;3653,63;1709;9,4;24;13,19
".. Neopl malig outr local mal def secun e não esp";1705;1706;3063776,07;2485053,08;578722,99;1795,88;1796,94;10602;6,2;301;17,65
".. Doença de Hodgkin";223;223;652074,53;559975,23;92099,30;2924,10;2924,10;1300;5,8;9;4,04
".. Linfoma não-Hodgkin";858;858;1695501,89;1515009,33;180492,56;1976,11;1976,11;6417;7,5;80;9,32
".. Leucemia";1952;1952;5607924,43;5099682,54;508241,89;2872,91;2872,91;17564;9,0;165;8,45
".. Outras neopl malig tecidos linfóid hemat e rel";405;405;887741,84;782276,58;105465,26;2191,96;2191,96;3373;8,3;80;19,75
".. Carcinoma in situ de colo do útero";71;71;111463,72;85042,84;26420,88;1569,91;1569,91;133;1,9;-;-
".. Neoplasia benigna da pele";67;67;31510,12;23010,79;8499,33;470,30;470,30;89;1,3;-;-
".. Neoplasia benigna da mama";12;12;13457,94;8631,11;4826,83;1121,49;1121,49;7;0,6;-;-
".. Leiomioma do útero";589;589;494616,00;351186,94;142602,56;839,76;839,76;1839;3,1;1;0,17
".. Neoplasia benigna do ovário";34;34;38292,32;29215,29;9077,03;1126,24;1126,24;103;3,0;-;-
".. Neoplasia benigna dos órgãos urinários";16;16;33443,97;27673,80;5770,17;2090,25;2090,25;82;5,1;3;18,75
".. Neopl benig encéfalo e outr part sist nerv cent";133;133;751376,75;538082,97;213293,78;5649,45;5649,45;1632;12,3;11;8,27
".. Outr neopl in situ benigs e comport incert desc";2507;2507;5791174,76;4471791,34;1319383,42;2310,00;2310,00;18155;7,2;252;10,05
"03 Doenças sangue órgãos hemat e transt imunitár";6143;6143;4134232,96;3692908,99;440956,31;673,00;673,00;34641;5,6;370;6,02
".. Anemia por deficiência de ferro";676;676;259098,00;231546,89;27501,31;383,28;383,28;3218;4,8;44;6,51
".. Outras anemias";4362;4362;2864730,72;2549085,70;315398,77;656,75;656,75;24074;5,5;267;6,12
".. Afecç hemorrág e outr doenç sang e órg hematop";1050;1050;1002645,20;905479,89;97093,70;954,90;954,90;7318;7,0;59;5,62
".. Alguns transtornos envolvendo mecanismo imunit";55;55;7759,04;6796,51;962,53;141,07;141,07;31;0,6;-;-
"04 Doenças endócrinas nutricionais e metabólicas";13065;13068;10356194,20;8829582,27;1522464,93;792,49;792,67;76109;5,8;992;7,59
".. Transtornos tireoidianos relac deficiência iodo";2;2;1194,51;1076,30;118,21;597,25;597,25;16;8,0;-;-
".. Tireotoxicose";17;17;11267,36;9653,11;1614,25;662,79;662,79;154;9,1;-;-
".. Outros transtornos tireoidianos";56;56;29038,50;21548,39;7490,11;518,54;518,54;313;5,6;1;1,79
".. Diabetes mellitus";8658;8659;7409099,44;6327612,02;1077511,39;855,65;855,75;50414;5,8;510;5,89
".. Desnutrição";1778;1778;1537856,35;1287037,67;250818,68;864,94;864,94;13015;7,3;288;16,20
".. Deficiência de vitamina A";1;1;723,46;683,29;40,17;723,46;723,46;3;3,0;-;-
".. Outras deficiências vitamínicas";8;8;5093,44;4481,05;612,39;636,68;636,68;34;4,3;-;-
".. Obesidade";16;16;56517,78;44425,16;12092,62;3532,36;3532,36;79;4,9;-;-
".. Depleção de volume";871;873;183535,23;157534,21;26001,02;210,24;210,72;2971;3,4;65;7,46
".. Outros transt endócrinos nutricionais metabólic";1658;1658;1121868,13;975531,07;146166,09;676,64;676,64;9110;5,5;128;7,72
"05 Transtornos mentais e comportamentais";11950;17761;17230916,22;15166006,90;2064909,32;970,15;1441,92;290656;24,3;77;0,64
".. Demência";127;195;226894,51;207464,53;19429,98;1163,56;1786,57;3463;27,3;12;9,45
".. Transt mentais e comportamentais dev uso álcool";1711;2247;1982335,20;1741280,77;241054,43;882,21;1158,58;32217;18,8;14;0,82
".. Transt ment comport dev uso outr subst psicoat";2077;2758;2508012,65;2201568,63;306444,02;909,36;1207,52;40836;19,7;18;0,87
".. Esquizofrenia transt esquizotípicos e delirant";3778;6936;7827258,51;6889403,75;937854,76;1128,50;2071,80;132388;35,0;13;0,34
".. Transtornos de humor [afetivos]";3073;3836;3173775,70;2795458,46;378317,24;827,37;1032,79;53892;17,5;10;0,33
".. Transt neurót e relacionados com stress somatof";160;175;83022,78;71785,99;11236,79;474,42;518,89;1228;7,7;1;0,63
".. Retardo mental";166;458;595644,66;524743,37;70901,29;1300,53;3588,22;10922;65,8;3;1,81
".. Outros transtornos mentais e comportamentais";858;1156;833972,21;734301,40;99670,81;721,43;972,00;15710;18,3;6;0,70
"06 Doenças do sistema nervoso";9680;10097;17139426,30;14445732,06;2693694,24;1697,48;1770,60;87387;9,0;650;6,71
".. Doenças inflamatórias do sistema nervoso centr";690;693;1636345,78;1394890,35;241455,43;2361,25;2371,52;12322;17,9;58;8,41
".... Meningite bacteriana não classif outra parte";219;219;589341,66;522828,20;66513,46;2691,06;2691,06;2506;11,4;21;9,59
".... Mening em doenç infec/parasit class outr part";1;1;465,31;414,97;50,34;465,31;465,31;2;2,0;1;100,00
".... Mening dev outras causas e causas não especif";12;12;48925,41;38083,25;10842,16;4077,12;4077,12;192;16,0;-;-
".... Restante doenças inflamat sist nervoso centr";458;461;997613,40;833563,93;164049,47;2164,02;2178,20;9622;21,0;36;7,86
".. Doença de Parkinson";27;32;29947,91;27085,94;2861,97;935,87;1109,18;393;14,6;5;18,52
".. Doença de Alzheimer";78;92;80478,31;73170,42;7307,89;874,76;1031,77;1048;13,4;21;26,92
".. Esclerose múltiplas";141;141;97992,39;88318,97;9673,42;694,98;694,98;635;4,5;-;-
".. Epilepsia";3438;3452;2387250,50;2057466,27;329784,23;691,56;694,37;16831;4,9;99;2,88
".. Enxaqueca e outras síndromes de algias cefálic";610;610;277298,75;249718,29;27580,46;454,59;454,59;2288;3,8;9;1,48
".. Acid vascular cerebr isquêm transit e síndr cor";1358;1358;1420743,58;1264767,16;155976,42;1046,20;1046,20;8267;6,1;140;10,31
".. Transtornos dos nervos raízes e plexos nervosos";303;303;294575,11;209065,49;85509,62;972,20;972,20;1069;3,5;8;2,64
".. Paralisia cerebral e outras síndromes paralít";100;149;567893,31;491417,34;76475,97;3811,36;5678,93;2762;27,6;9;9,00
".. Outras doenças do sistema nervoso";2935;3267;10346900,66;8589831,83;1757068,83;3167,10;3525,35;41772;14,2;301;10,26
"07 Doenças do olho e anexos";907;907;1395657,86;1060890,26;334767,60;1538,76;1538,76;2106;2,3;1;0,11
".. Inflamação da pálpebra";6;6;2324,76;1996,08;328,68;387,46;387,46;24;4,0;-;-
".. Conjuntivite e outros transtornos da conjuntiva";20;20;8247,32;6207,90;2039,42;412,37;412,37;42;2,1;-;-
".. Ceratite e outros transtornos esclerót e córnea";77;77;64989,98;32779,39;32210,59;844,03;844,03;264;3,4;-;-
".. Catarata e outros transtornos do cristalino";63;63;72352,01;55518,82;16833,19;1148,44;1148,44;26;0,4;-;-
".. Descolamentos e defeitos da retina";221;221;742171,19;572203,70;169967,49;3358,24;3358,24;68;0,3;-;-
".. Glaucoma";85;85;93279,89;70115,39;23164,50;1097,41;1097,41;69;0,8;-;-
".. Estrabismo";10;10;6069,38;4606,62;1462,76;606,94;606,94;15;1,5;-;-
".. Cegueira e visão subnormal";7;7;1029,84;699,22;330,62;147,12;147,12;9;1,3;-;-
".. Outras doenças do olho e anexos";418;418;405193,49;316763,14;88430,35;969,36;969,36;1589;3,8;1;0,24
"08 Doenças do ouvido e da apófise mastóide";449;449;261935,27;224528,50;37107,88;583,37;583,37;2050;4,6;3;0,67
".. Otite média e outr transt ouvid médio apóf mast";309;309;138455,63;108399,77;29756,97;448,08;448,08;1614;5,2;3;0,97
".. Perda de audição";5;5;93157,20;91094,56;2062,64;18631,44;18631,44;8;1,6;-;-
".. Outras doenças do ouvido e da apófise mastóide";135;135;30322,44;25034,17;5288,27;224,61;224,61;428;3,2;-;-
"09 Doenças do aparelho circulatório";65396;65584;167633467,50;141831997,72;25795912,43;2556,01;2563,36;420397;6,4;7245;11,08
".. Febre reumática aguda";84;84;54649,71;47115,97;7533,74;650,59;650,59;424;5,0;4;4,76
".. Doença reumática crônica do coração";211;211;2461231,11;1742158,64;719072,47;11664,60;11664,60;2439;11,6;17;8,06
".. Hipertensão essencial (primária)";2742;2762;1000521,81;842722,06;157799,75;362,25;364,89;8554;3,1;64;2,33
".. Outras doenças hipertensivas";1323;1324;1125838,20;913871,74;211966,46;850,33;850,97;5496;4,2;47;3,55
".. Infarto agudo do miocárdio";9155;9155;36284664,47;30600834,88;5683355,14;3963,37;3963,37;57517;6,3;960;10,49
".. Outras doenças isquêmicas do coração";7097;7100;30218988,16;23621664,93;6596927,18;4256,20;4257,99;35122;4,9;226;3,18
".. Embolia pulmonar";663;663;1144687,42;1022078,45;122608,97;1726,53;1726,53;4994;7,5;130;19,61
".. Transtornos de condução e arritmias cardíacas";3657;3657;13031206,83;11780258,12;1250863,35;3563,36;3563,36;16271;4,4;632;17,28
".. Insuficiência cardíaca";12976;12976;22897919,55;20749707,51;2147419,73;1764,64;1764,64;91740;7,1;1656;12,76
".. Outras doenças do coração";1766;1770;6119139,46;4953215,11;1165924,35;3457,14;3464,97;15498;8,8;183;10,36
".. Hemorragia intracraniana";2189;2190;10190263,78;8379827,52;1810436,26;4653,09;4655,21;20773;9,5;544;24,85
".. Infarto cerebral";1783;1783;3364403,87;2989841,44;374562,43;1886,93;1886,93;13785;7,7;299;16,77
".. Acid vascular cerebr não espec hemorrág ou isq";11925;11931;18091522,72;15914713,58;2176593,81;1516,35;1517,11;81045;6,8;1909;16,01
".. Outras doenças cerebrovasculares";722;850;3041602,14;2625143,39;416458,75;3578,36;4212,75;9559;13,2;96;13,30
".. Arteroesclerose";1146;1146;2754001,17;2343747,77;410253,40;2403,14;2403,14;6997;6,1;49;4,28
".. Outras doenças vasculares periféricas";770;779;1696529,32;1397560,49;298968,83;2177,83;2203,28;5412;7,0;47;6,10
".. Embolia e trombose arteriais";1468;1468;3639295,69;3008362,45;630933,24;2479,08;2479,08;10445;7,1;119;8,11
".. Outras doenças das artérias arteríolas e capil";1818;1818;7624852,57;6462563,47;1162289,10;4194,09;4194,09;12519;6,9;162;8,91
".. Flebite tromboflebite embolia e trombose venosa";2580;2580;1924849,97;1679825,65;244841,87;746,07;746,07;15623;6,1;82;3,18
".. Veias varicosas das extremidades inferiores";551;566;406446,08;293662,40;111062,68;718,10;737,65;3309;6,0;9;1,63
".. Hemorróidas";228;228;88220,75;58396,15;28246,04;386,93;386,93;521;2,3;-;-
".. Outras doenças do aparelho circulatório";542;543;472632,72;404726,00;67794,88;870,41;872,02;2354;4,3;10;1,85
"10 Doenças do aparelho respiratório";54217;54252;83439795,40;72498908,47;10937849,70;1538,00;1539,00;351344;6,5;8339;15,38
".. Faringite aguda e amigdalite aguda";425;425;129915,74;112666,26;17249,48;305,68;305,68;1235;2,9;-;-
".. Laringite e traqueíte agudas";288;288;137170,00;119652,38;17517,62;476,28;476,28;1048;3,6;3;1,04
".. Outras infecções agudas das vias aéreas super";1045;1045;514009,44;447689,20;66248,19;491,88;491,88;3383;3,2;38;3,64
".. Influenza [gripe]";2148;2148;2211828,73;1927382,72;284446,01;1029,72;1029,72;9333;4,3;138;6,42
".. Pneumonia";29522;29523;41086154,84;35996237,64;5089182,13;1391,67;1391,71;199794;6,8;4544;15,39
".. Bronquite aguda e bronquiolite aguda";1333;1333;862931,19;752993,87;109937,32;647,36;647,36;5667;4,3;23;1,73
".. Sinusite crônica";15;15;18969,91;13355,50;5614,41;1264,66;1264,66;74;4,9;-;-
".. Outras doenças do nariz e dos seios paranasais";57;57;54169,99;38052,10;15739,09;950,35;950,35;137;2,4;1;1,75
".. Doenças crônicas das amígdalas e das adenóides";79;79;36235,13;18670,02;15970,06;458,67;458,67;90;1,1;-;-
".. Outras doenças do trato respiratório superior";455;455;292682,72;237958,73;54723,99;643,26;643,26;1684;3,7;8;1,76
".. Bronquite enfisema e outr doenç pulm obstr crôn";4709;4729;5188700,24;4723319,21;465196,82;1097,21;1101,87;28013;5,9;464;9,85
".. Asma";2471;2471;1514644,69;1416061,06;98583,63;612,97;612,97;7322;3,0;22;0,89
".. Bronquiectasia";43;43;51835,42;46209,34;5626,08;1205,47;1205,47;434;10,1;2;4,65
".. Pneumoconiose";36;36;43903,18;38001,18;5902,00;1219,53;1219,53;259;7,2;7;19,44
".. Outras doenças do aparelho respiratório";11591;11605;31296644,18;26610659,26;4685912,87;2696,82;2700,08;92871;8,0;3089;26,65
"11 Doenças do aparelho digestivo";46344;46344;54321551,34;45796092,01;8506224,55;1172,14;1172,14;231662;5,0;2785;6,01
".. Cárie dentária";5;5;3100,86;2261,73;839,13;620,17;620,17;27;5,4;-;-
".. Outros transtornos dentes e estruturas suporte";248;248;136555,33;94733,57;41821,76;550,63;550,63;752;3,0;1;0,40
".. Outr doenç cavidade oral glând saliv e maxilar";264;264;171812,17;130814,23;40997,94;650,80;650,80;921;3,5;4;1,52
".. Úlcera gástrica e duodenal";752;752;1093652,39;948457,03;145195,36;1454,32;1454,32;4362;5,8;96;12,77
".. Gastrite e duodenite";1386;1386;327459,93;286810,43;40649,50;236,26;236,26;3891;2,8;9;0,65
".. Outras doenças do esôfago estômago e duodeno";1260;1260;1638229,06;1408809,82;229291,39;1300,18;1300,18;7876;6,3;90;7,14
".. Doenças do apêndice";9199;9199;6523207,60;4713535,46;1808952,09;709,12;709,12;30301;3,3;37;0,40
".. Hérnia inguinal";1148;1148;1058474,02;805981,71;248458,85;922,02;922,02;3434;3,0;16;1,39
".. Outras hérnias";1186;1186;1305837,28;1049398,34;255259,15;1101,04;1101,04;3956;3,3;37;3,12
".. Doença de Crohn e colite ulcerativa";217;217;236639,08;210515,35;26123,73;1090,50;1090,50;1587;7,3;13;5,99
".. Ileo paralítico e obstrução intestinal s/hérnia";2458;2458;6240905,06;5373733,64;866540,18;2539,02;2539,02;17210;7,0;327;13,30
".. Doença diverticular do intestino";556;556;1015467,28;889675,45;125791,83;1826,38;1826,38;3380;6,1;40;7,19
".. Outras doenças dos intestinos e peritônio";4694;4694;7155944,77;6104398,06;1049647,31;1524,49;1524,49;25176;5,4;368;7,84
".. Doença alcoólica do fígado";994;994;2321847,61;2086817,84;234957,72;2335,86;2335,86;7479;7,5;200;20,12
".. Outras doenças do fígado";2697;2697;8581225,91;7685587,65;895382,32;3181,77;3181,77;20887;7,7;512;18,98
".. Colelitíase e colecistite";7496;7496;6210160,82;4969159,37;1232311,10;828,46;828,46;37790;5,0;146;1,95
".. Pancreatite aguda e outras doenças do pâncreas";2629;2629;2160853,37;1918289,17;241927,34;821,93;821,93;17697;6,7;134;5,10
".. Outras doenças do aparelho digestivo";9155;9155;8140178,80;7117113,16;1022077,85;889,15;889,15;44936;4,9;755;8,25
"12 Doenças da pele e do tecido subcutâneo";11056;11131;8497087,15;6808929,09;1677403,11;763,37;768,55;71691;6,5;309;2,79
".. Infecções da pele e do tecido subcutâneo";4974;4974;2907548,18;2448572,43;458833,55;584,55;584,55;29404;5,9;77;1,55
".. Outras doenças da pele e do tecido subcutâneo";6082;6157;5589538,97;4360356,66;1218569,56;907,83;919,03;42287;7,0;232;3,81
