 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Fev/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Tracoma";1;1;383,83;352,39;31,44;383,83;383,83;5;5,0;-;-
".. Raiva";3;3;16463,52;14325,30;2138,22;5487,84;5487,84;40;13,3;-;-
".. Encefalite viral";177;177;253367,72;232232,59;21135,13;1431,46;1431,46;1586;9,0;12;6,78
".. Febre amarela";7;7;5967,62;5092,30;875,32;852,52;852,52;45;6,4;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";6184;6184;2154481,42;1769787,06;384694,36;348,40;348,40;18979;3,1;30;0,49
".... Dengue [dengue clásssico]";5725;5725;1968196,74;1611471,10;356725,64;343,79;343,79;17151;3,0;23;0,40
".... Febre hemorrágica devida ao vírus da dengue";228;228;122652,11;104782,76;17869,35;537,95;537,95;989;4,3;4;1,75
".... Restante outr febr arbovírus febr hemor vírus";231;231;63632,57;53533,20;10099,37;275,47;275,47;839;3,6;3;1,30
".. Infecções pelo vírus do herpes";120;120;63115,14;51750,23;11364,91;525,96;525,96;663;5,5;2;1,67
".. Varicela e herpes zoster";438;438;419011,13;366547,36;52463,77;956,65;956,65;2824;6,4;31;7,08
".. Sarampo";75;75;17578,07;14720,98;2857,09;234,37;234,37;316;4,2;-;-
".. Rubéola";1;1;174,42;139,07;35,35;174,42;174,42;4;4,0;-;-
".. Hepatite aguda B";132;132;195802,03;176070,09;19731,94;1483,35;1483,35;1226;9,3;15;11,36
".. Outras hepatites virais";241;241;225156,13;199682,21;25473,92;934,26;934,26;1570;6,5;18;7,47
".. Doença pelo vírus da imunodefic humana [HIV]";1898;1915;3072756,95;2726832,19;345924,76;1604,57;1618,94;29729;15,7;224;11,80
".. Caxumba [parotidite epidêmica]";47;47;12271,70;10508,23;1763,47;261,10;261,10;167;3,6;-;-
".. Outras doenças virais";1557;1557;1011529,69;857519,07;153938,57;649,67;649,67;7937;5,1;12;0,77
".... Meningite viral";161;161;199422,89;179936,29;19486,60;1238,65;1238,65;1115;6,9;6;3,73
".... Restante de outras doenças virais";1396;1396;812106,80;677582,78;134451,97;581,74;581,74;6822;4,9;6;0,43
".. Micoses";216;216;302766,78;266842,06;35924,72;1401,70;1401,70;2363;10,9;20;9,26
".. Malária";175;175;53743,56;45413,16;8330,40;307,11;307,11;701;4,0;-;-
".... Malária por Plasmodium falciparum";24;24;10509,54;8919,11;1590,43;437,90;437,90;100;4,2;-;-
".... Malária por Plasmodium vivax";113;113;31321,62;26437,90;4883,72;277,18;277,18;433;3,8;-;-
".... Malária por Plasmodium malariae";3;3;2209,89;1879,29;330,60;736,63;736,63;10;3,3;-;-
".... Outras formas malária conf exames parasitológ";2;2;591,36;506,56;84,80;295,68;295,68;6;3,0;-;-
".... Malária não especificada";33;33;9111,15;7670,30;1440,85;276,10;276,10;152;4,6;-;-
".. Leishmaniose";263;263;131925,86;114133,34;17571,82;501,62;501,62;2858;10,9;7;2,66
".... Leishmaniose visceral";146;146;91323,14;79141,60;12181,54;625,50;625,50;1617;11,1;5;3,42
".... Leishmaniose cutânea";51;51;20480,83;17647,51;2612,62;401,58;401,58;582;11,4;-;-
".... Leishmaniose cutâneo-mucosa";15;15;6513,46;5578,83;934,63;434,23;434,23;209;13,9;-;-
".... Leishmaniose não especificada";51;51;13608,43;11765,40;1843,03;266,83;266,83;450;8,8;2;3,92
".. Tripanossomíase";32;32;95364,82;82934,32;12430,50;2980,15;2980,15;298;9,3;5;15,63
".. Esquistossomose";8;8;2903,68;2434,41;469,27;362,96;362,96;79;9,9;1;12,50
".. Equinococose";2;2;756,90;651,19;105,71;378,45;378,45;16;8,0;-;-
".. Filariose";5;5;1337,25;980,82;356,43;267,45;267,45;13;2,6;1;20,00
".. Outras helmintíases";62;62;50305,60;40256,43;10049,17;811,38;811,38;351;5,7;2;3,23
".. Seqüelas de tuberculose";18;19;71749,72;60241,47;11508,25;3776,30;3986,10;195;10,8;-;-
".. Seqüelas de poliomielite";9;14;30285,71;24304,63;5981,08;2163,26;3365,08;205;22,8;-;-
".. Seqüelas de hanseníase [lepra]";19;24;30276,77;23753,60;6523,17;1261,53;1593,51;253;13,3;-;-
".. Outras doenças infecciosas e parasitárias";1618;1618;972004,25;833864,27;138028,14;600,74;600,74;9710;6,0;32;1,98
"02 Neoplasias (tumores)";33457;33477;56975222,73;47050697,31;9922075,95;1701,92;1702,94;222181;6,6;4927;14,73
".. Neoplasia maligna do lábio cavid oral e faringe";1229;1230;1577695,42;1326522,18;251173,24;1282,68;1283,72;8339;6,8;211;17,17
".. Neoplasia maligna do esôfago";1170;1171;1278592,99;1103383,63;175209,36;1091,88;1092,81;7101;6,1;218;18,63
".. Neoplasia maligna do estômago";1682;1682;2825154,73;2408789,42;416263,15;1679,64;1679,64;10701;6,4;311;18,49
".. Neoplasia maligna do cólon";2732;2732;5554560,12;4708783,53;845704,54;2033,15;2033,15;14833;5,4;299;10,94
".. Neopl malig junção retoss reto ânus canal anal";1441;1441;2638486,10;2242774,79;395711,31;1831,01;1831,01;8389;5,8;177;12,28
".. Neopl malig fígado e vias biliares intra-hepát";546;547;702146,70;604073,20;98073,50;1283,63;1285,98;3393;6,2;165;30,22
".. Neoplasia maligna do pâncreas";882;882;1312707,89;1121515,27;191192,62;1488,33;1488,33;6575;7,5;240;27,21
".. Outras neoplasias malignas de órgãos digestivos";715;715;1275421,91;1081131,62;192709,08;1783,81;1783,81;5865;8,2;204;28,53
".. Neoplasias malignas de laringe";526;527;627671,83;502840,84;124830,99;1191,03;1193,29;3205;6,1;76;14,45
".. Neoplasia maligna de traquéia brônquios e pulm";1627;1627;1932631,76;1638584,29;294047,47;1187,85;1187,85;12184;7,5;486;29,87
".. Outras neopl malig órg respirat e intratorác";235;235;582629,67;464058,88;118570,79;2479,28;2479,28;2024;8,6;47;20,00
".. Neoplasia maligna do osso e cartilagem articul";467;467;893907,23;757697,00;136210,23;1914,15;1914,15;3497;7,5;44;9,42
".. Neoplasia maligna da pele";231;231;229496,28;182457,84;47038,44;993,49;993,49;875;3,8;38;16,45
".. Outras neoplasias malignas da pele";690;691;689900,89;537849,36;152051,53;998,41;999,86;1690;2,4;40;5,80
".. Neopl malig do tecido mesotelial e tec moles";579;580;1370794,46;1083423,00;287371,46;2363,44;2367,52;3524;6,1;51;8,81
".. Neoplasia maligna da mama";2056;2059;2356167,65;1833693,94;522473,71;1144,33;1146,00;11595;5,6;371;18,04
".. Neoplasia maligna do colo do útero";1058;1058;1308236,55;1121264,80;186693,17;1236,52;1236,52;7905;7,5;187;17,67
".. Neopl malig outr porções e porç não espec útero";345;347;521233,32;427758,35;93474,97;1502,11;1510,82;2234;6,5;60;17,39
".. Outras neopl malignas órgãos genitais femininos";627;628;1126147,86;918380,19;207352,20;1793,23;1796,09;4140;6,6;99;15,79
".. Neoplasia maligna da próstata";1207;1208;1533298,02;1243579,82;289718,20;1269,29;1270,34;7488;6,2;223;18,48
".. Outras neopl malignas órgãos genit masculinos";244;245;390113,78;330981,87;59131,91;1592,30;1598,83;1645;6,7;20;8,20
".. Neoplasia maligna da bexiga";641;641;938354,05;789570,07;148783,98;1463,89;1463,89;4037;6,3;74;11,54
".. Outras neoplasias malignas do trato urinário";447;448;765992,65;642165,65;123827,00;1709,81;1713,63;3471;7,8;73;16,33
".. Neoplasia maligna dos olhos e anexos";96;96;95600,42;74027,18;21573,24;995,84;995,84;266;2,8;5;5,21
".. Neoplasia maligna do encéfalo";975;977;2970320,78;2207894,08;762426,70;3040,25;3046,48;9985;10,2;143;14,67
".. Neopl malig outras partes sistema nerv central";185;185;530196,25;400163,94;130032,31;2865,93;2865,93;1885;10,2;27;14,59
".. Neopl malig outr local mal def secun e não esp";1970;1972;3231972,16;2625579,68;606392,48;1638,93;1640,60;13203;6,7;405;20,56
".. Doença de Hodgkin";221;221;336747,34;294392,01;42355,33;1523,74;1523,74;1350;6,1;16;7,24
".. Linfoma não-Hodgkin";935;935;1950672,44;1749238,99;201433,45;2086,28;2086,28;7514;8,0;86;9,20
".. Leucemia";2164;2164;5633510,73;5182289,87;451220,86;2603,29;2603,29;19826;9,2;168;7,76
".. Outras neopl malig tecidos linfóid hemat e rel";470;470;1177297,12;1028058,75;149238,37;2504,89;2504,89;4035;8,6;61;12,98
".. Carcinoma in situ de colo do útero";115;115;156047,26;119032,63;37014,63;1356,93;1356,93;355;3,1;-;-
".. Neoplasia benigna da pele";135;135;61641,69;44727,50;16914,19;456,61;456,61;147;1,1;-;-
".. Neoplasia benigna da mama";40;40;51172,45;32858,95;18313,50;1279,31;1279,31;19;0,5;-;-
".. Leiomioma do útero";1255;1255;920249,73;635600,52;284649,21;733,27;733,27;3811;3,0;5;0,40
".. Neoplasia benigna do ovário";48;48;31865,02;24002,62;7862,40;663,85;663,85;151;3,1;-;-
".. Neoplasia benigna dos órgãos urinários";8;8;11647,79;8927,53;2720,26;1455,97;1455,97;23;2,9;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";161;161;794015,72;552082,14;241933,58;4931,77;4931,77;1809;11,2;8;4,97
".. Outr neopl in situ benigs e comport incert desc";3302;3303;6590923,97;5000541,38;1590382,59;1995,44;1996,04;23092;7,0;289;8,75
"03 Doenças sangue órgãos hemat e transt imunitár";8134;8134;5495070,93;4899247,19;595202,36;675,57;675,57;44733;5,5;376;4,62
".. Anemia por deficiência de ferro";921;921;351568,57;314862,12;36646,40;381,72;381,72;4379;4,8;24;2,61
".. Outras anemias";5576;5576;3861418,54;3444571,50;416285,71;692,51;692,51;31046;5,6;286;5,13
".. Afecç hemorrág e outr doenç sang e órg hematop";1591;1591;1242061,73;1104920,81;137140,92;780,68;780,68;9167;5,8;66;4,15
".. Alguns transtornos envolvendo mecanismo imunit";46;46;40022,09;34892,76;5129,33;870,05;870,05;141;3,1;-;-
"04 Doenças endócrinas nutricionais e metabólicas";17527;17529;13538391,99;11496987,20;2039593,72;772,34;772,43;106554;6,1;1011;5,77
".. Transtornos tireoidianos relac deficiência iodo";13;13;23521,34;19950,84;3570,50;1809,33;1809,33;117;9,0;-;-
".. Tireotoxicose";35;35;14426,54;11989,73;2436,81;412,19;412,19;252;7,2;-;-
".. Outros transtornos tireoidianos";74;74;45611,61;37267,61;8344,00;616,37;616,37;469;6,3;2;2,70
".. Diabetes mellitus";10729;10729;8907465,69;7635529,89;1270454,12;830,22;830,22;68727;6,4;444;4,14
".. Desnutrição";2529;2529;2161949,42;1811172,99;350776,43;854,86;854,86;18635;7,4;316;12,50
".. Deficiência de vitamina A";3;3;2514,80;1877,11;637,69;838,27;838,27;6;2,0;1;33,33
".. Outras deficiências vitamínicas";7;7;1784,19;1524,68;259,51;254,88;254,88;35;5,0;-;-
".. Seqüelas de desnutrição e de outras defic nutr";2;2;485,63;435,10;50,53;242,81;242,81;4;2,0;-;-
".. Obesidade";85;85;503105,49;353917,84;149187,65;5918,89;5918,89;320;3,8;3;3,53
".. Depleção de volume";1669;1671;356465,69;305974,12;50491,57;213,32;213,58;5296;3,2;86;5,15
".. Outros transt endócrinos nutricionais metabólic";2381;2381;1521061,59;1317347,29;203384,91;638,83;638,83;12693;5,3;159;6,68
"05 Transtornos mentais e comportamentais";17292;23961;21434190,65;18855180,00;2578987,53;894,54;1239,54;365762;21,2;78;0,45
".. Demência";196;272;284502,38;258873,51;25628,87;1045,96;1451,54;4429;22,6;18;9,18
".. Transt mentais e comportamentais dev uso álcool";2503;3207;2796882,90;2455463,19;341396,59;872,12;1117,41;46360;18,5;24;0,96
".. Transt ment comport dev uso outr subst psicoat";2958;3767;3115246,12;2734658,00;380588,12;826,98;1053,16;51535;17,4;10;0,34
".. Esquizofrenia transt esquizotípicos e delirant";5346;8941;9501328,55;8359822,97;1141505,58;1062,67;1777,28;161466;30,2;8;0,15
".. Transtornos de humor [afetivos]";4503;5321;3903734,59;3437882,15;465852,44;733,65;866,92;68451;15,2;8;0,18
".. Transt neurót e relacionados com stress somatof";238;247;132556,54;111199,85;21356,69;536,67;556,96;1649;6,9;1;0,42
".. Retardo mental";284;619;712778,05;627537,47;85240,58;1151,50;2509,78;13218;46,5;-;-
".. Outros transtornos mentais e comportamentais";1264;1587;987161,52;869742,86;117418,66;622,03;780,98;18654;14,8;9;0,71
"06 Doenças do sistema nervoso";12483;12929;18661621,20;15687097,01;2974238,32;1443,39;1494,96;103251;8,3;668;5,35
".. Doenças inflamatórias do sistema nervoso centr";694;700;1751130,04;1495312,38;255817,66;2501,61;2523,24;10923;15,7;53;7,64
".... Meningite bacteriana não classif outra parte";286;286;722827,37;645128,01;77699,36;2527,37;2527,37;3243;11,3;29;10,14
".... Mening em doenç infec/parasit class outr part";2;2;3518,05;2438,09;1079,96;1759,02;1759,02;11;5,5;-;-
".... Mening dev outras causas e causas não especif";18;18;52157,33;43396,93;8760,40;2897,63;2897,63;161;8,9;-;-
".... Restante doenças inflamat sist nervoso centr";388;394;972627,29;804349,35;168277,94;2468,60;2506,77;7508;19,4;24;6,19
".. Doença de Parkinson";57;66;135434,22;126357,63;9076,59;2052,03;2376,04;762;13,4;7;12,28
".. Doença de Alzheimer";100;112;91507,61;82713,93;8793,68;817,03;915,08;1300;13,0;21;21,00
".. Esclerose múltiplas";168;168;114510,71;100716,39;13794,32;681,61;681,61;821;4,9;-;-
".. Epilepsia";4304;4316;2783333,65;2364895,24;418426,85;644,89;646,69;21361;5,0;100;2,32
".. Enxaqueca e outras síndromes de algias cefálic";981;981;455671,24;408952,21;46719,03;464,50;464,50;3537;3,6;7;0,71
".. Acid vascular cerebr isquêm transit e síndr cor";1692;1692;1693270,87;1508888,25;184306,82;1000,75;1000,75;10855;6,4;150;8,87
".. Transtornos dos nervos raízes e plexos nervosos";604;604;536681,24;392657,01;143825,72;888,55;888,55;2075;3,4;14;2,32
".. Paralisia cerebral e outras síndromes paralít";130;183;486039,69;424611,34;61428,35;2655,95;3738,77;3320;25,5;7;5,38
".. Outras doenças do sistema nervoso";3753;4107;10614041,93;8781992,63;1832049,30;2584,38;2828,15;48297;12,9;309;8,23
"07 Doenças do olho e anexos";1361;1361;1856400,19;1351474,68;504925,51;1364,00;1364,00;3025;2,2;-;-
".. Inflamação da pálpebra";11;11;2706,09;2270,49;435,60;246,01;246,01;38;3,5;-;-
".. Conjuntivite e outros transtornos da conjuntiva";35;35;19230,54;15009,21;4221,33;549,44;549,44;95;2,7;-;-
".. Ceratite e outros transtornos esclerót e córnea";165;165;227953,64;104906,32;123047,32;1381,54;1381,54;377;2,3;-;-
".. Catarata e outros transtornos do cristalino";158;158;158229,19;123907,88;34321,31;1001,45;1001,45;63;0,4;-;-
".. Descolamentos e defeitos da retina";256;256;799827,10;612733,52;187093,58;3124,32;3124,32;119;0,5;-;-
".. Glaucoma";91;91;77373,68;55412,29;21961,39;850,26;850,26;45;0,5;-;-
".. Estrabismo";17;17;16629,68;12072,23;4557,45;978,22;978,22;13;0,8;-;-
".. Transtornos da refração e da acomodação";2;2;1009,67;765,51;244,16;504,84;504,84;1;0,5;-;-
".. Cegueira e visão subnormal";5;5;3154,40;1834,86;1319,54;630,88;630,88;7;1,4;-;-
".. Outras doenças do olho e anexos";621;621;550286,20;422562,37;127723,83;886,13;886,13;2267;3,7;-;-
"08 Doenças do ouvido e da apófise mastóide";927;927;435620,89;376088,81;59532,08;469,93;469,93;4004;4,3;4;0,43
".. Otite média e outr transt ouvid médio apóf mast";660;660;230381,81;184166,41;46215,40;349,06;349,06;3110;4,7;4;0,61
".. Perda de audição";6;6;91319,74;89908,14;1411,60;15219,96;15219,96;3;0,5;-;-
".. Outras doenças do ouvido e da apófise mastóide";261;261;113919,34;102014,26;11905,08;436,47;436,47;891;3,4;-;-
"09 Doenças do aparelho circulatório";78308;78507;194559019,78;164166695,38;30388107,02;2478,24;2484,54;539584;6,9;7306;9,33
".. Febre reumática aguda";136;136;123400,34;107834,26;15566,08;907,36;907,36;1183;8,7;5;3,68
".. Doença reumática crônica do coração";328;328;3438807,18;2448040,74;990766,44;10484,17;10484,17;4021;12,3;31;9,45
".. Hipertensão essencial (primária)";3718;3742;1268424,45;1062502,06;205922,39;338,97;341,16;14334;3,9;53;1,43
".. Outras doenças hipertensivas";1460;1461;993159,35;832284,79;160874,56;679,78;680,25;6209;4,3;41;2,81
".. Infarto agudo do miocárdio";10223;10223;38291925,72;32176220,90;6115380,22;3745,66;3745,66;74020;7,2;996;9,74
".. Outras doenças isquêmicas do coração";9763;9764;40300802,77;31527160,87;8773469,25;4127,49;4127,91;54077;5,5;230;2,36
".. Embolia pulmonar";874;874;1578483,55;1412098,02;166385,53;1806,05;1806,05;7685;8,8;129;14,76
".. Transtornos de condução e arritmias cardíacas";4783;4783;17235303,90;15585901,54;1649402,36;3603,45;3603,45;24847;5,2;680;14,22
".. Insuficiência cardíaca";14833;14834;26130290,61;23650727,74;2478825,92;1761,51;1761,63;113487;7,7;1648;11,11
".. Outras doenças do coração";2359;2364;7675881,04;6234459,99;1441320,45;3246,99;3253,87;21107;8,9;212;8,99
".. Hemorragia intracraniana";2150;2151;9845415,49;8095052,47;1750363,02;4577,13;4579,26;21293;9,9;525;24,42
".. Infarto cerebral";1727;1727;3605863,99;3188560,52;417303,47;2087,94;2087,94;14235;8,2;275;15,92
".. Acid vascular cerebr não espec hemorrág ou isq";13016;13018;18593073,32;16324617,51;2268284,41;1428,26;1428,48;91060;7,0;1844;14,17
".. Outras doenças cerebrovasculares";872;1000;3597137,12;3120128,34;477008,78;3597,14;4125,16;11900;13,6;93;10,67
".. Arteroesclerose";1561;1561;3692360,58;3175246,93;515291,09;2365,38;2365,38;11772;7,5;63;4,04
".. Outras doenças vasculares periféricas";847;861;1765585,01;1459936,20;305648,81;2050,62;2084,52;6842;8,1;64;7,56
".. Embolia e trombose arteriais";1756;1756;4199600,99;3498761,59;700839,40;2391,57;2391,57;13894;7,9;159;9,05
".. Outras doenças das artérias arteríolas e capil";2137;2137;8340836,88;7009936,03;1330900,85;3903,06;3903,06;15144;7,1;143;6,69
".. Flebite tromboflebite embolia e trombose venosa";3699;3699;2520348,68;2197292,06;322724,92;681,36;681,36;22300;6,0;83;2,24
".. Veias varicosas das extremidades inferiores";948;968;650016,62;472212,36;177247,34;671,50;685,67;5672;6,0;16;1,69
".. Hemorróidas";379;379;137369,63;90883,65;46485,98;362,45;362,45;756;2,0;1;0,26
".. Outras doenças do aparelho circulatório";739;741;574932,56;496836,81;78095,75;775,89;777,99;3746;5,1;15;2,03
"10 Doenças do aparelho respiratório";67806;67837;83581009,47;72691501,45;10888715,59;1232,09;1232,65;421375;6,2;6955;10,26
".. Faringite aguda e amigdalite aguda";947;947;296147,16;257278,28;38868,88;312,72;312,72;2751;2,9;-;-
".. Laringite e traqueíte agudas";654;654;201315,05;176539,19;24775,86;307,82;307,82;2008;3,1;2;0,31
".. Outras infecções agudas das vias aéreas super";1443;1443;440823,85;385606,29;55217,56;305,49;305,49;4732;3,3;20;1,39
".. Influenza [gripe]";1074;1074;777803,67;679880,72;97922,95;724,21;724,21;4169;3,9;28;2,61
".. Pneumonia";38045;38048;42661553,84;37346097,59;5314988,00;1121,26;1121,34;245965;6,5;4321;11,36
".. Bronquite aguda e bronquiolite aguda";2483;2483;964881,69;842761,22;122120,47;388,60;388,60;9229;3,7;13;0,52
".. Sinusite crônica";53;53;30441,20;19802,84;10638,36;574,36;574,36;164;3,1;-;-
".. Outras doenças do nariz e dos seios paranasais";161;161;114032,08;79078,03;34954,05;708,27;708,27;352;2,2;1;0,62
".. Doenças crônicas das amígdalas e das adenóides";344;344;143257,80;72704,80;70553,00;416,45;416,45;370;1,1;-;-
".. Outras doenças do trato respiratório superior";797;797;382582,06;314689,23;67892,83;480,03;480,03;2775;3,5;4;0,50
".. Bronquite enfisema e outr doenç pulm obstr crôn";7301;7314;7562066,00;6889177,42;672776,98;1033,92;1035,76;48080;6,6;603;8,26
".. Asma";5116;5116;3067392,72;2871427,29;195965,43;599,57;599,57;15372;3,0;33;0,65
".. Bronquiectasia";69;69;89683,40;79332,17;10351,23;1299,76;1299,76;588;8,5;-;-
".. Pneumoconiose";48;48;35952,46;31978,16;3974,30;749,01;749,01;407;8,5;6;12,50
".. Outras doenças do aparelho respiratório";9271;9286;26813076,49;22645148,22;4167715,69;2887,47;2892,15;84413;9,1;1924;20,75
"11 Doenças do aparelho digestivo";59623;59624;68983038,58;58328088,37;10645967,80;1156,97;1156,99;298458;5,0;3002;5,03
".. Cárie dentária";7;7;2059,73;1238,06;821,67;294,25;294,25;23;3,3;-;-
".. Outros transtornos dentes e estruturas suporte";362;362;198891,77;135060,11;63831,66;549,42;549,42;936;2,6;3;0,83
".. Outr doenç cavidade oral glând saliv e maxilar";508;508;307415,84;223526,96;83888,88;605,15;605,15;1607;3,2;3;0,59
".. Úlcera gástrica e duodenal";896;896;1186565,14;1032685,64;153141,14;1324,29;1324,29;5355;6,0;107;11,94
".. Gastrite e duodenite";2264;2264;554527,95;484687,83;69768,07;244,93;244,93;6832;3,0;17;0,75
".. Outras doenças do esôfago estômago e duodeno";1708;1708;1836848,35;1573136,01;263712,34;1075,44;1075,44;9769;5,7;98;5,74
".. Doenças do apêndice";10195;10195;7214632,62;5205286,58;2008853,69;707,66;707,66;33826;3,3;34;0,33
".. Hérnia inguinal";2184;2184;1613363,10;1211307,59;399579,58;738,72;738,72;5294;2,4;24;1,10
".. Outras hérnias";2182;2182;1771742,27;1372792,12;398878,10;811,98;811,98;5933;2,7;28;1,28
".. Doença de Crohn e colite ulcerativa";339;339;319697,32;281845,39;37851,93;943,06;943,06;2224;6,6;8;2,36
".. Ileo paralítico e obstrução intestinal s/hérnia";2891;2891;6873010,12;5919037,58;953753,41;2377,38;2377,38;20713;7,2;350;12,11
".. Doença diverticular do intestino";802;802;1323167,23;1156997,52;165800,53;1649,83;1649,83;5116;6,4;46;5,74
".. Outras doenças dos intestinos e peritônio";6869;6869;8784726,63;7512528,86;1271413,42;1278,89;1278,89;35632;5,2;439;6,39
".. Doença alcoólica do fígado";1172;1172;2985760,80;2676847,38;308913,42;2547,58;2547,58;9688;8,3;199;16,98
".. Outras doenças do fígado";3202;3203;14882292,89;13343751,83;1538481,01;4646,36;4647,81;27094;8,5;545;17,02
".. Colelitíase e colecistite";9365;9365;7263171,53;5804201,62;1455806,63;775,57;775,57;51001;5,4;188;2,01
".. Pancreatite aguda e outras doenças do pâncreas";2819;2819;2216737,22;1960865,92;255727,20;786,36;786,36;19222;6,8;146;5,18
".. Outras doenças do aparelho digestivo";11858;11858;9648428,07;8432291,37;1215745,12;813,66;813,66;58193;4,9;767;6,47
"12 Doenças da pele e do tecido subcutâneo";16297;16369;11025092,32;8919489,97;2094449,35;673,53;676,51;100094;6,1;297;1,82
