 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Mar/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Tétano neonatal";2;2;5283,15;4792,49;490,66;2641,57;2641,57;5;2,5;1;50,00
".. Outros tétanos";12;12;47234,97;41578,12;5656,85;3936,25;3936,25;174;14,5;3;25,00
".. Difteria";6;6;6226,87;5657,95;568,92;1037,81;1037,81;36;6,0;2;33,33
".. Coqueluche";58;58;102861,66;91697,99;11163,67;1773,48;1773,48;375;6,5;1;1,72
".. Infecção meningocócica";75;75;155010,44;139677,35;15333,09;2066,81;2066,81;938;12,5;9;12,00
".. Septicemia";11530;11530;43262814,27;38413837,42;4848600,18;3752,20;3752,20;130781;11,3;5127;44,47
".. Outras doenças bacterianas";19244;19244;31210506,70;28016025,03;3194177,37;1621,83;1621,83;157218;8,2;1932;10,04
".... Leptospirose icterohemorrágica";15;15;64081,20;57246,75;6834,45;4272,08;4272,08;144;9,6;3;20,00
".... Outras formas de leptospirose";22;22;67721,51;59873,10;7848,41;3078,25;3078,25;224;10,2;1;4,55
".... Leptospirose não especificada";229;229;299962,64;265035,98;34926,66;1309,88;1309,88;1646;7,2;14;6,11
".... Restante de outras doenças bacterianas";18978;18978;30778741,35;27633869,20;3144567,85;1621,81;1621,81;155204;8,2;1914;10,09
".. Sífilis congênita";1508;1508;1156849,80;825873,12;330976,68;767,14;767,14;13832;9,2;2;0,13
".. Sífilis precoce";59;59;64543,72;55920,43;8623,29;1093,96;1093,96;598;10,1;1;1,69
".. Outras sífilis";119;119;63009,17;53580,09;9429,08;529,49;529,49;1136;9,5;2;1,68
".. Infecção gonocócica";8;8;3405,48;3047,99;357,49;425,69;425,69;32;4,0;-;-
".. Doenças por clamídias transmitidas via sexual";2;2;621,54;526,08;95,46;310,77;310,77;13;6,5;-;-
".. Outras infecções com transm predominant sexual";61;61;27639,88;22922,25;4717,63;453,11;453,11;448;7,3;1;1,64
".. Febres recorrentes";116;116;47500,32;40580,57;6919,75;409,49;409,49;477;4,1;2;1,72
".. Raiva";3;3;16661,24;14523,02;2138,22;5553,75;5553,75;38;12,7;-;-
".. Encefalite viral";169;169;383198,13;343314,04;39884,09;2267,44;2267,44;1623;9,6;8;4,73
".. Febre amarela";13;13;20488,91;18255,62;2233,29;1576,07;1576,07;82;6,3;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";7231;7231;2643847,06;2178393,37;465247,79;365,63;365,63;22271;3,1;46;0,64
".... Dengue [dengue clásssico]";6752;6752;2411519,42;1980380,02;431007,30;357,16;357,16;20285;3,0;30;0,44
".... Febre hemorrágica devida ao vírus da dengue";271;271;179068,12;153166,44;25827,88;660,77;660,77;1173;4,3;14;5,17
".... Restante outr febr arbovírus febr hemor vírus";208;208;53259,52;44846,91;8412,61;256,06;256,06;813;3,9;2;0,96
".. Infecções pelo vírus do herpes";101;101;37174,76;28678,74;8496,02;368,07;368,07;437;4,3;1;0,99
".. Varicela e herpes zoster";340;340;363428,66;318912,63;44516,03;1068,91;1068,91;2350;6,9;16;4,71
".. Sarampo";140;140;37286,16;31172,74;6113,42;266,33;266,33;497;3,5;1;0,71
".. Hepatite aguda B";74;74;82251,46;74309,31;7942,15;1111,51;1111,51;642;8,7;10;13,51
".. Outras hepatites virais";183;183;152405,09;133677,29;18727,80;832,81;832,81;1277;7,0;19;10,38
".. Doença pelo vírus da imunodefic humana [HIV]";1884;1904;3277498,30;2919566,37;357931,93;1721,38;1739,65;31385;16,7;208;11,04
".. Caxumba [parotidite epidêmica]";36;36;8016,78;6766,95;1249,83;222,69;222,69;132;3,7;2;5,56
".. Outras doenças virais";1771;1771;989863,43;840800,87;149062,56;558,93;558,93;8167;4,6;27;1,52
".... Meningite viral";168;168;185264,64;167722,15;17542,49;1102,77;1102,77;1115;6,6;2;1,19
".... Restante de outras doenças virais";1603;1603;804598,79;673078,72;131520,07;501,93;501,93;7052;4,4;25;1,56
".. Micoses";230;230;264363,85;233960,55;30403,30;1149,41;1149,41;2339;10,2;19;8,26
".. Malária";108;108;39917,31;33961,03;5956,28;369,60;369,60;489;4,5;-;-
".... Malária por Plasmodium falciparum";14;14;10686,44;9321,16;1365,28;763,32;763,32;78;5,6;-;-
".... Malária por Plasmodium vivax";73;73;21584,59;18389,38;3195,21;295,68;295,68;332;4,5;-;-
".... Malária por Plasmodium malariae";1;1;269,21;226,81;42,40;269,21;269,21;5;5,0;-;-
".... Outras formas malária conf exames parasitológ";2;2;1705,99;1132,91;573,08;852,99;852,99;14;7,0;-;-
".... Malária não especificada";18;18;5671,08;4890,77;780,31;315,06;315,06;60;3,3;-;-
".. Leishmaniose";279;279;129538,46;113871,42;15667,04;464,30;464,30;3473;12,4;12;4,30
".... Leishmaniose visceral";159;159;81056,77;71467,55;9589,22;509,79;509,79;1996;12,6;11;6,92
".... Leishmaniose cutânea";56;56;24385,09;21554,06;2831,03;435,45;435,45;658;11,8;-;-
".... Leishmaniose cutâneo-mucosa";17;17;6162,35;5254,27;908,08;362,49;362,49;237;13,9;-;-
".... Leishmaniose não especificada";47;47;17934,25;15595,54;2338,71;381,58;381,58;582;12,4;1;2,13
".. Tripanossomíase";41;41;96422,03;83996,61;12425,42;2351,76;2351,76;363;8,9;5;12,20
".. Esquistossomose";10;10;3057,59;2555,28;502,31;305,76;305,76;73;7,3;-;-
".. Outras helmintíases";63;63;53809,35;41894,66;11914,69;854,12;854,12;431;6,8;-;-
".. Seqüelas de tuberculose";10;10;43234,75;35952,99;7281,76;4323,48;4323,48;66;6,6;-;-
".. Seqüelas de poliomielite";14;19;29876,45;25930,00;3946,45;1572,44;2134,03;268;19,1;1;7,14
".. Seqüelas de hanseníase [lepra]";24;29;46850,10;38574,80;8275,30;1615,52;1952,09;354;14,8;-;-
".. Outras doenças infecciosas e parasitárias";1612;1612;1037010,81;889923,23;146301,23;643,31;643,31;9625;6,0;44;2,73
"02 Neoplasias (tumores)";33452;33467;58772239,16;48468476,98;10301902,39;1756,13;1756,91;221715;6,6;4990;14,92
".. Neoplasia maligna do lábio cavid oral e faringe";1198;1199;1734926,70;1453289,60;281637,10;1446,98;1448,19;7847;6,6;208;17,36
".. Neoplasia maligna do esôfago";1139;1139;1476961,24;1266543,60;210417,64;1296,72;1296,72;7267;6,4;204;17,91
".. Neoplasia maligna do estômago";1752;1753;2999128,33;2557985,19;441143,14;1710,85;1711,83;10922;6,2;316;18,04
".. Neoplasia maligna do cólon";2821;2823;5368526,11;4545650,35;822875,76;1901,71;1903,06;14673;5,2;307;10,88
".. Neopl malig junção retoss reto ânus canal anal";1486;1486;2937605,79;2488198,63;449407,16;1976,85;1976,85;8824;5,9;182;12,25
".. Neopl malig fígado e vias biliares intra-hepát";639;640;1245486,95;1086155,39;159331,56;1946,07;1949,12;4289;6,7;186;29,11
".. Neoplasia maligna do pâncreas";811;811;1197452,67;1019781,99;177670,68;1476,51;1476,51;6172;7,6;223;27,50
".. Outras neoplasias malignas de órgãos digestivos";656;656;1199984,38;1023578,92;174824,25;1829,24;1829,24;5068;7,7;165;25,15
".. Neoplasias malignas de laringe";544;544;609155,47;485480,34;123675,13;1119,77;1119,77;3242;6,0;73;13,42
".. Neoplasia maligna de traquéia brônquios e pulm";1660;1660;2052149,96;1745735,36;306414,60;1236,23;1236,23;13294;8,0;496;29,88
".. Outras neopl malig órg respirat e intratorác";231;231;470876,89;374978,14;95898,75;2038,43;2038,43;2186;9,5;47;20,35
".. Neoplasia maligna do osso e cartilagem articul";459;460;897327,16;766187,14;131140,02;1950,71;1954,96;3089;6,7;41;8,93
".. Neoplasia maligna da pele";258;258;293332,79;232754,77;60578,02;1136,95;1136,95;1050;4,1;41;15,89
".. Outras neoplasias malignas da pele";552;553;631536,42;484152,04;147384,38;1142,02;1144,09;1447;2,6;31;5,62
".. Neopl malig do tecido mesotelial e tec moles";654;654;1751190,15;1371207,28;379982,87;2677,66;2677,66;3750;5,7;76;11,62
".. Neoplasia maligna da mama";2147;2149;2618976,62;2015287,50;603689,12;1218,70;1219,83;12395;5,8;437;20,35
".. Neoplasia maligna do colo do útero";1087;1087;1391935,61;1189089,84;202567,19;1280,53;1280,53;7904;7,3;181;16,65
".. Neopl malig outr porções e porç não espec útero";357;358;549974,99;451394,47;98580,52;1536,24;1540,55;2380;6,7;78;21,85
".. Outras neopl malignas órgãos genitais femininos";603;603;1136995,61;917899,07;219096,54;1885,56;1885,56;3896;6,5;116;19,24
".. Neoplasia maligna da próstata";1215;1216;1506419,08;1213906,61;292512,47;1238,83;1239,85;7413;6,1;200;16,46
".. Outras neopl malignas órgãos genit masculinos";242;242;236378,99;197601,01;38777,98;976,77;976,77;1486;6,1;23;9,50
".. Neoplasia maligna da bexiga";570;570;946646,40;801130,36;145516,04;1660,78;1660,78;4045;7,1;84;14,74
".. Outras neoplasias malignas do trato urinário";410;410;656647,52;552556,85;104090,67;1601,58;1601,58;2784;6,8;81;19,76
".. Neoplasia maligna dos olhos e anexos";73;73;71615,38;53248,32;18367,06;981,03;981,03;134;1,8;-;-
".. Neoplasia maligna do encéfalo";974;974;3000018,09;2211294,30;788723,79;3080,10;3080,10;9661;9,9;143;14,68
".. Neopl malig outras partes sistema nerv central";214;214;677725,84;500823,72;176902,12;3166,94;3166,94;2291;10,7;27;12,62
".. Neopl malig outr local mal def secun e não esp";1910;1910;3111489,19;2527220,80;584268,39;1629,05;1629,05;12318;6,4;358;18,74
".. Doença de Hodgkin";248;248;554679,03;485823,03;68856,00;2236,61;2236,61;1661;6,7;7;2,82
".. Linfoma não-Hodgkin";959;959;1820660,03;1616894,70;203765,33;1898,50;1898,50;7349;7,7;112;11,68
".. Leucemia";2198;2201;5997865,47;5452712,91;545152,56;2725,06;2728,78;19563;8,9;172;7,83
".. Outras neopl malig tecidos linfóid hemat e rel";515;515;1167316,24;1025864,08;141452,16;2266,63;2266,63;4275;8,3;67;13,01
".. Carcinoma in situ de colo do útero";90;90;98176,20;73947,16;24229,04;1090,85;1090,85;115;1,3;1;1,11
".. Neoplasia benigna da pele";125;125;56496,44;41898,22;14598,22;451,97;451,97;206;1,6;-;-
".. Neoplasia benigna da mama";54;54;62863,38;40082,09;22781,29;1164,14;1164,14;32;0,6;-;-
".. Leiomioma do útero";1162;1162;862969,57;596546,11;266423,46;742,66;742,66;3473;3,0;-;-
".. Neoplasia benigna do ovário";45;45;35583,29;26457,84;9125,45;790,74;790,74;134;3,0;1;2,22
".. Neoplasia benigna dos órgãos urinários";12;12;10350,92;8675,30;1675,62;862,58;862,58;72;6,0;1;8,33
".. Neopl benig encéfalo e outr part sist nerv cent";199;199;760453,64;528768,71;231684,93;3821,38;3821,38;2409;12,1;12;6,03
".. Outr neopl in situ benigs e comport incert desc";3183;3184;6574360,62;5037675,24;1536685,38;2064,81;2065,46;22599;7,1;293;9,21
"03 Doenças sangue órgãos hemat e transt imunitár";8094;8094;5381942,46;4801794,35;579277,65;664,93;664,93;47215;5,8;437;5,40
".. Anemia por deficiência de ferro";845;845;335477,24;297824,47;37652,77;397,01;397,01;4081;4,8;34;4,02
".. Outras anemias";5609;5609;3822890,37;3414234,59;407845,37;681,56;681,56;33348;5,9;328;5,85
".. Afecç hemorrág e outr doenç sang e órg hematop";1606;1606;1199497,44;1068517,38;130920,01;746,89;746,89;9593;6,0;73;4,55
".. Alguns transtornos envolvendo mecanismo imunit";34;34;24077,41;21217,91;2859,50;708,16;708,16;193;5,7;2;5,88
"04 Doenças endócrinas nutricionais e metabólicas";16567;16569;12155940,07;10324433,23;1830814,36;733,66;733,74;100827;6,1;965;5,82
".. Transtornos tireoidianos relac deficiência iodo";9;9;4863,26;3795,57;1067,69;540,36;540,36;65;7,2;-;-
".. Tireotoxicose";27;27;16203,11;13484,48;2718,63;600,12;600,12;236;8,7;-;-
".. Outros transtornos tireoidianos";73;73;43397,33;34204,77;9192,56;594,48;594,48;463;6,3;-;-
".. Diabetes mellitus";10280;10280;7925604,84;6802199,53;1122940,52;770,97;770,97;64615;6,3;434;4,22
".. Desnutrição";2351;2351;1957785,11;1640001,25;317616,22;832,75;832,75;17464;7,4;288;12,25
".. Deficiência de vitamina A";3;3;2468,32;2298,56;169,76;822,77;822,77;28;9,3;1;33,33
".. Outras deficiências vitamínicas";3;3;424,46;365,03;59,43;141,49;141,49;11;3,7;-;-
".. Seqüelas de desnutrição e de outras defic nutr";1;1;478,78;406,26;72,52;478,78;478,78;4;4,0;-;-
".. Obesidade";125;125;506225,92;347975,90;158250,02;4049,81;4049,81;314;2,5;2;1,60
".. Depleção de volume";1448;1450;295365,01;253259,01;42106,00;203,70;203,98;4527;3,1;80;5,52
".. Outros transt endócrinos nutricionais metabólic";2247;2247;1403123,93;1226442,87;176621,01;624,44;624,44;13100;5,8;160;7,12
"05 Transtornos mentais e comportamentais";16291;22802;20819175,09;18320427,46;2498747,63;913,04;1277,96;355906;21,8;80;0,49
".. Demência";155;220;265582,13;243114,27;22467,86;1207,19;1713,43;3883;25,1;11;7,10
".. Transt mentais e comportamentais dev uso álcool";2456;3175;2767698,68;2429879,44;337819,24;871,72;1126,91;46537;18,9;25;1,02
".. Transt ment comport dev uso outr subst psicoat";2769;3621;3112915,09;2734304,52;378610,57;859,68;1124,20;50988;18,4;14;0,51
".. Esquizofrenia transt esquizotípicos e delirant";4915;8405;9181338,15;8077164,46;1104173,69;1092,37;1868,02;156037;31,7;10;0,20
".. Transtornos de humor [afetivos]";4360;5104;3644560,86;3209990,11;434570,75;714,06;835,91;64768;14,9;9;0,21
".. Transt neurót e relacionados com stress somatof";200;212;94239,12;83577,94;10661,18;444,52;471,20;1560;7,8;1;0,50
".. Retardo mental";282;599;712343,78;626934,28;85409,50;1189,22;2526,04;13248;47,0;1;0,35
".. Outros transtornos mentais e comportamentais";1154;1466;1040497,28;915462,44;125034,84;709,75;901,64;18885;16,4;9;0,78
"06 Doenças do sistema nervoso";11898;12334;18509081,55;15538230,23;2970839,76;1500,66;1555,65;102682;8,6;709;5,96
".. Doenças inflamatórias do sistema nervoso centr";783;788;1801757,79;1534613,03;267144,76;2286,49;2301,10;13256;16,9;47;6,00
".... Meningite bacteriana não classif outra parte";267;267;789608,68;698274,26;91334,42;2957,34;2957,34;3139;11,8;20;7,49
".... Meningite em doenças bacters class outr parte";1;1;3217,98;2634,67;583,31;3217,98;3217,98;12;12,0;-;-
".... Mening em doenç infec/parasit class outr part";4;4;1384,23;1230,09;154,14;346,06;346,06;25;6,3;1;25,00
".... Mening dev outras causas e causas não especif";23;23;27360,52;23875,84;3484,68;1189,59;1189,59;169;7,3;2;8,70
".... Restante doenças inflamat sist nervoso centr";488;493;980186,38;808598,17;171588,21;1988,21;2008,58;9911;20,3;24;4,92
".. Doença de Parkinson";50;56;96656,32;88649,23;8007,09;1726,01;1933,13;584;11,7;7;14,00
".. Doença de Alzheimer";100;110;107269,57;97269,65;9999,92;975,18;1072,70;1269;12,7;18;18,00
".. Esclerose múltiplas";169;169;128592,94;115137,64;13455,30;760,90;760,90;936;5,5;3;1,78
".. Epilepsia";4125;4135;2802128,52;2404354,74;397762,22;677,66;679,30;20943;5,1;84;2,04
".. Enxaqueca e outras síndromes de algias cefálic";813;813;362070,63;322125,52;39945,11;445,35;445,35;3155;3,9;7;0,86
".. Acid vascular cerebr isquêm transit e síndr cor";1607;1607;1590593,54;1423825,20;166768,34;989,79;989,79;10219;6,4;178;11,08
".. Transtornos dos nervos raízes e plexos nervosos";562;562;432978,87;309194,81;123784,06;770,43;770,43;1795;3,2;13;2,31
".. Paralisia cerebral e outras síndromes paralít";151;205;517423,43;455418,12;62005,31;2524,02;3426,65;3694;24,5;7;4,64
".. Outras doenças do sistema nervoso";3538;3889;10669609,94;8787642,29;1881967,65;2743,54;3015,72;46831;13,2;345;9,75
"07 Doenças do olho e anexos";1170;1170;1555977,52;1116957,24;438591,88;1329,90;1329,90;2524;2,2;1;0,09
".. Inflamação da pálpebra";17;17;3712,88;3142,00;570,88;218,40;218,40;65;3,8;-;-
".. Conjuntivite e outros transtornos da conjuntiva";46;46;14960,46;10832,93;4127,53;325,23;325,23;117;2,5;-;-
".. Ceratite e outros transtornos esclerót e córnea";151;151;184880,51;86645,57;98234,94;1224,37;1224,37;473;3,1;1;0,66
".. Catarata e outros transtornos do cristalino";96;96;100729,20;77148,11;23152,69;1049,26;1049,26;63;0,7;-;-
".. Descolamentos e defeitos da retina";234;234;710145,26;540848,00;169297,26;3034,81;3034,81;102;0,4;-;-
".. Glaucoma";83;83;66836,07;49378,23;17457,84;805,25;805,25;114;1,4;-;-
".. Estrabismo";10;10;7591,85;5803,60;1788,25;759,19;759,19;28;2,8;-;-
".. Transtornos da refração e da acomodação";2;2;1930,90;1464,34;466,56;965,45;965,45;-;-;-;-
".. Cegueira e visão subnormal";4;4;294,48;251,93;42,55;73,62;73,62;4;1,0;-;-
".. Outras doenças do olho e anexos";527;527;464895,91;341442,53;123453,38;882,16;882,16;1558;3,0;-;-
"08 Doenças do ouvido e da apófise mastóide";892;892;719258,15;658806,91;60451,24;806,34;806,34;3713;4,2;2;0,22
".. Otite média e outr transt ouvid médio apóf mast";650;650;209087,36;166670,07;42417,29;321,67;321,67;2959;4,6;2;0,31
".. Perda de audição";9;9;409495,99;402855,87;6640,12;45499,55;45499,55;18;2,0;-;-
".. Outras doenças do ouvido e da apófise mastóide";233;233;100674,80;89280,97;11393,83;432,08;432,08;736;3,2;-;-
"09 Doenças do aparelho circulatório";75738;75937;192831946,49;162590324,27;30237568,02;2539,37;2546,04;532668;7,0;7267;9,59
".. Febre reumática aguda";116;116;113398,86;97587,24;15811,62;977,58;977,58;748;6,4;4;3,45
".. Doença reumática crônica do coração";284;284;3177596,28;2263581,87;914014,41;11188,72;11188,72;3722;13,1;29;10,21
".. Hipertensão essencial (primária)";3428;3451;1103838,63;928004,12;175699,23;319,86;322,01;12816;3,7;48;1,40
".. Outras doenças hipertensivas";1368;1369;1013182,06;838663,19;174518,87;740,09;740,63;6280;4,6;56;4,09
".. Infarto agudo do miocárdio";10400;10400;39105419,73;32842438,53;6262555,68;3760,14;3760,14;77277;7,4;924;8,88
".. Outras doenças isquêmicas do coração";9237;9238;38903404,35;30177445,82;8725850,68;4211,24;4211,69;52324;5,7;254;2,75
".. Embolia pulmonar";757;757;1462016,84;1297942,38;164074,46;1931,33;1931,33;7067;9,3;132;17,44
".. Transtornos de condução e arritmias cardíacas";4642;4642;18133759,01;16482936,98;1650709,87;3906,45;3906,45;23232;5,0;726;15,64
".. Insuficiência cardíaca";14304;14304;24366605,43;22021574,98;2344221,58;1703,48;1703,48;110619;7,7;1670;11,68
".. Outras doenças do coração";2254;2260;8064272,90;6490107,46;1574165,44;3568,26;3577,76;21306;9,5;189;8,39
".. Hemorragia intracraniana";2226;2227;9983945,90;8228670,81;1755275,09;4483,14;4485,15;23063;10,4;476;21,38
".. Infarto cerebral";1822;1822;3551276,80;3155220,23;396056,57;1949,11;1949,11;15217;8,4;268;14,71
".. Acid vascular cerebr não espec hemorrág ou isq";12831;12833;18238646,36;16018952,37;2219354,74;1421,23;1421,45;91587;7,1;1885;14,69
".. Outras doenças cerebrovasculares";842;976;3369355,75;2908755,42;460600,33;3452,21;4001,61;10978;13,0;103;12,23
".. Arteroesclerose";1462;1462;3439314,35;2952973,58;486340,77;2352,47;2352,47;11295;7,7;67;4,58
".. Outras doenças vasculares periféricas";877;887;1972878,59;1639150,91;333727,68;2224,21;2249,58;7094;8,1;59;6,73
".. Embolia e trombose arteriais";1571;1571;4029741,48;3382038,66;647702,82;2565,08;2565,08;11400;7,3;112;7,13
".. Outras doenças das artérias arteríolas e capil";2113;2113;9098503,76;7751349,45;1346836,16;4305,96;4305,96;15053;7,1;138;6,53
".. Flebite tromboflebite embolia e trombose venosa";3388;3388;2474025,24;2146705,69;327169,35;730,23;730,23;21739;6,4;89;2,63
".. Veias varicosas das extremidades inferiores";829;847;628454,99;469808,02;158090,05;741,98;758,09;5773;7,0;16;1,93
".. Hemorróidas";312;312;110596,38;71959,81;37536,57;354,48;354,48;733;2,3;2;0,64
".. Outras doenças do aparelho circulatório";675;678;491712,80;424456,75;67256,05;725,24;728,46;3345;5,0;20;2,96
"10 Doenças do aparelho respiratório";80417;80457;91914860,01;80004878,18;11907731,46;1142,41;1142,98;470481;5,9;7726;9,61
".. Faringite aguda e amigdalite aguda";934;934;290967,01;252492,62;38474,39;311,53;311,53;2719;2,9;-;-
".. Laringite e traqueíte agudas";787;787;193384,76;169065,43;24319,33;245,72;245,72;2144;2,7;3;0,38
".. Outras infecções agudas das vias aéreas super";1755;1755;572485,35;497404,92;75080,43;326,20;326,20;5338;3,0;34;1,94
".. Influenza [gripe]";1622;1622;1300319,00;1132875,34;167443,66;801,68;801,68;6131;3,8;62;3,82
".. Pneumonia";45955;45958;47945254,62;41949170,40;5995612,71;1043,24;1043,31;279819;6,1;4794;10,43
".. Bronquite aguda e bronquiolite aguda";4024;4024;1849660,28;1612478,33;237181,95;459,66;459,66;15552;3,9;22;0,55
".. Sinusite crônica";55;55;40430,89;29525,56;10905,33;735,11;735,11;215;3,9;1;1,82
".. Outras doenças do nariz e dos seios paranasais";123;123;58765,41;36651,31;21672,16;477,77;477,77;243;2,0;-;-
".. Doenças crônicas das amígdalas e das adenóides";307;307;136306,38;70464,46;64539,68;443,99;443,99;341;1,1;-;-
".. Outras doenças do trato respiratório superior";769;769;358748,47;293626,13;65122,34;466,51;466,51;2942;3,8;9;1,17
".. Bronquite enfisema e outr doenç pulm obstr crôn";7629;7651;7188601,19;6571862,31;616704,20;939,56;942,27;44657;5,9;621;8,14
".. Asma";6356;6356;3871282,32;3619719,08;251563,24;609,08;609,08;19875;3,1;42;0,66
".. Bronquiectasia";80;80;102302,24;90645,53;11656,71;1278,78;1278,78;642;8,0;2;2,50
".. Pneumoconiose";67;67;69986,52;61979,14;8007,38;1044,57;1044,57;434;6,5;10;14,93
".. Outras doenças do aparelho respiratório";9954;9969;27936365,57;23616917,62;4319447,95;2802,32;2806,55;89429;9,0;2126;21,36
"11 Doenças do aparelho digestivo";57216;57216;66529818,01;56248993,70;10270051,96;1162,78;1162,78;294147;5,1;2925;5,11
".. Cárie dentária";11;11;5150,07;3369,79;1780,28;468,19;468,19;61;5,5;1;9,09
".. Outros transtornos dentes e estruturas suporte";377;377;185304,79;121744,66;63560,13;491,52;491,52;1079;2,9;1;0,27
".. Outr doenç cavidade oral glând saliv e maxilar";448;448;298712,93;222892,53;75820,40;666,77;666,77;1563;3,5;1;0,22
".. Úlcera gástrica e duodenal";829;829;1200568,46;1039361,95;161018,87;1448,21;1448,21;5092;6,1;79;9,53
".. Gastrite e duodenite";2053;2053;491702,59;430633,35;60957,40;239,50;239,50;6234;3,0;23;1,12
".. Outras doenças do esôfago estômago e duodeno";1690;1690;1936705,28;1667399,20;269010,35;1145,98;1145,98;10373;6,1;92;5,44
".. Doenças do apêndice";10024;10024;7046141,95;5078000,31;1967397,34;702,93;702,93;33751;3,4;26;0,26
".. Hérnia inguinal";1916;1916;1310283,03;979016,45;330180,11;683,86;683,86;4753;2,5;20;1,04
".. Outras hérnias";1989;1989;1863462,97;1469217,16;394222,81;936,88;936,88;6047;3,0;46;2,31
".. Doença de Crohn e colite ulcerativa";281;281;249519,09;220491,22;29027,87;887,97;887,97;1887;6,7;6;2,14
".. Ileo paralítico e obstrução intestinal s/hérnia";2751;2751;6698207,44;5757431,70;940231,50;2434,83;2434,83;19837;7,2;342;12,43
".. Doença diverticular do intestino";800;800;1385779,46;1212107,60;173671,86;1732,22;1732,22;5283;6,6;64;8,00
".. Outras doenças dos intestinos e peritônio";6563;6563;8845622,48;7571884,41;1273494,68;1347,80;1347,80;35248;5,4;416;6,34
".. Doença alcoólica do fígado";1129;1129;2625775,37;2352875,14;272900,23;2325,75;2325,75;9761;8,6;179;15,85
".. Outras doenças do fígado";3132;3132;13753572,54;12315871,24;1436834,77;4391,31;4391,31;27637;8,8;538;17,18
".. Colelitíase e colecistite";9021;9021;6993050,01;5589961,44;1398108,30;775,20;775,20;48217;5,3;166;1,84
".. Pancreatite aguda e outras doenças do pâncreas";2788;2788;2306787,01;2046880,17;259306,39;827,40;827,40;19716;7,1;143;5,13
".. Outras doenças do aparelho digestivo";11414;11414;9333472,54;8169855,38;1162528,67;817,72;817,72;57608;5,0;782;6,85
"12 Doenças da pele e do tecido subcutâneo";15282;15345;10237743,93;8261901,30;1959698,80;667,17;669,92;96867;6,3;285;1,86
