 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Dez/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".... Tuberculose miliar";50;51;102715,67;87169,98;15534,13;2014,03;2054,31;639;12,8;10;20,00
".... Restante de outras tuberculoses";27;27;45357,15;37525,73;7831,42;1679,89;1679,89;336;12,4;-;-
".. Brucelose";2;2;1530,22;1396,55;133,67;765,11;765,11;6;3,0;-;-
".. Hanseníase [lepra]";137;140;112177,95;88025,21;24152,74;801,27;818,82;1134;8,3;1;0,73
".. Outros tétanos";7;7;86086,95;75236,79;10850,16;12298,14;12298,14;186;26,6;1;14,29
".. Difteria";5;5;14379,50;12949,82;1429,68;2875,90;2875,90;321;64,2;3;60,00
".. Coqueluche";6;6;4797,90;4410,74;387,16;799,65;799,65;25;4,2;-;-
".. Infecção meningocócica";39;39;83553,41;76476,26;7077,15;2142,40;2142,40;387;9,9;4;10,26
".. Septicemia";8756;8756;36102044,12;32020379,84;4080987,29;4123,12;4123,12;98708;11,3;3908;44,63
".. Outras doenças bacterianas";14076;14079;27392476,54;24434966,47;2956651,67;1945,63;1946,04;119192;8,5;1557;11,06
".... Leptospirose icterohemorrágica";7;7;21812,65;19679,77;2132,88;3116,09;3116,09;79;11,3;3;42,86
".... Leptospirose não especificada";46;46;65173,42;57569,38;7604,04;1416,81;1416,81;343;7,5;5;10,87
".... Restante de outras doenças bacterianas";14023;14026;27305490,47;24357717,32;2946914,75;1946,78;1947,19;118770;8,5;1549;11,05
".. Sífilis congênita";1425;1425;1021217,16;746193,99;275023,17;716,64;716,64;12870;9,0;1;0,07
".. Sífilis precoce";52;52;25360,58;21304,54;4056,04;487,70;487,70;482;9,3;1;1,92
".. Outras sífilis";129;129;84626,29;61677,15;22949,14;656,02;656,02;1287;10,0;1;0,78
".. Infecção gonocócica";9;9;3571,97;3121,89;450,08;396,89;396,89;69;7,7;-;-
".. Outras infecções com transm predominant sexual";41;41;15780,21;13209,02;2571,19;384,88;384,88;205;5,0;1;2,44
".. Febres recorrentes";50;50;19036,27;16295,43;2740,84;380,73;380,73;211;4,2;-;-
".. Tracoma";1;1;1157,51;1085,29;72,22;1157,51;1157,51;9;9,0;1;100,00
".. Raiva";7;7;19042,48;16857,12;2185,36;2720,35;2720,35;79;11,3;-;-
".. Encefalite viral";110;110;192619,59;173800,53;18819,06;1751,09;1751,09;1108;10,1;10;9,09
".. Outras febre p/arbovírus e febr hemorr p/vírus";542;542;220830,45;186182,63;34647,82;407,44;407,44;1977;3,6;3;0,55
".... Dengue [dengue clásssico]";421;421;171145,78;143039,44;28106,34;406,52;406,52;1475;3,5;-;-
".... Febre hemorrágica devida ao vírus da dengue";29;29;16433,66;14236,74;2196,92;566,68;566,68;161;5,6;1;3,45
".... Restante outr febr arbovírus febr hemor vírus";92;92;33251,01;28906,45;4344,56;361,42;361,42;341;3,7;2;2,17
".. Infecções pelo vírus do herpes";85;85;36834,21;29358,95;7475,26;433,34;433,34;488;5,7;-;-
".. Varicela e herpes zoster";205;205;260662,91;227510,51;33152,40;1271,53;1271,53;1235;6,0;16;7,80
".. Sarampo";2;2;654,48;565,80;88,68;327,24;327,24;13;6,5;-;-
".. Rubéola";1;1;285,62;232,60;53,02;285,62;285,62;2;2,0;-;-
".. Hepatite aguda B";44;44;36185,41;32728,31;3457,10;822,40;822,40;351;8,0;10;22,73
".. Outras hepatites virais";148;148;90008,28;80861,21;9147,07;608,16;608,16;903;6,1;13;8,78
".. Doença pelo vírus da imunodefic humana [HIV]";1360;1367;2557528,42;2255973,49;301543,37;1870,91;1880,54;21847;16,1;182;13,38
".. Caxumba [parotidite epidêmica]";24;24;5806,92;5051,16;755,76;241,95;241,95;120;5,0;-;-
".. Outras doenças virais";55916;55917;269388431,45;228447355,23;40939955,26;4817,65;4817,73;438962;7,9;10307;18,43
".... Meningite viral";93;93;156962,26;142515,23;14447,03;1687,77;1687,77;687;7,4;5;5,38
".... Restante de outras doenças virais";55823;55824;269231469,19;228304840,00;40925508,23;4822,86;4822,95;438275;7,9;10302;18,45
".. Micoses";188;188;276877,17;238580,22;38296,95;1472,75;1472,75;2127;11,3;8;4,26
".. Malária";109;109;40800,42;34771,61;6028,81;374,32;374,32;475;4,4;-;-
".... Malária por Plasmodium falciparum";23;23;12946,92;11085,15;1861,77;562,91;562,91;157;6,8;-;-
".... Malária por Plasmodium vivax";58;58;15924,63;13411,20;2513,43;274,56;274,56;215;3,7;-;-
".... Malária por Plasmodium malariae";4;4;2594,19;2221,19;373,00;648,55;648,55;14;3,5;-;-
".... Outras formas malária conf exames parasitológ";1;1;277,21;234,81;42,40;277,21;277,21;6;6,0;-;-
".... Malária não especificada";23;23;9057,47;7819,26;1238,21;393,80;393,80;83;3,6;-;-
".. Leishmaniose";150;150;113460,42;99447,82;14012,60;756,40;756,40;2020;13,5;3;2,00
".... Leishmaniose visceral";74;74;68835,43;60777,69;8057,74;930,21;930,21;933;12,6;2;2,70
".... Leishmaniose cutânea";33;33;13452,24;11614,23;1838,01;407,64;407,64;453;13,7;1;3,03
".... Leishmaniose cutâneo-mucosa";15;15;3735,42;3068,32;667,10;249,03;249,03;212;14,1;-;-
".... Leishmaniose não especificada";28;28;27437,33;23987,58;3449,75;979,90;979,90;422;15,1;-;-
".. Tripanossomíase";46;46;117760,23;106490,55;11269,68;2560,00;2560,00;328;7,1;5;10,87
".. Esquistossomose";11;11;11890,80;10626,80;1264,00;1080,98;1080,98;49;4,5;1;9,09
".. Equinococose";1;1;5184,68;3859,13;1325,55;5184,68;5184,68;7;7,0;-;-
".. Filariose";2;2;1242,92;870,18;372,74;621,46;621,46;12;6,0;-;-
".. Outras helmintíases";42;42;15295,10;13329,65;1965,45;364,17;364,17;245;5,8;-;-
".. Seqüelas de tuberculose";12;12;73604,82;63801,84;9802,98;6133,74;6133,74;127;10,6;-;-
".. Seqüelas de poliomielite";18;23;38755,22;35405,58;3349,64;1685,01;2153,07;352;19,6;-;-
".. Seqüelas de hanseníase [lepra]";14;18;21684,11;17317,09;4367,02;1204,67;1548,87;204;14,6;-;-
".. Outras doenças infecciosas e parasitárias";1183;1183;901673,41;771142,19;130531,22;762,19;762,19;6938;5,9;42;3,55
"02 Neoplasias (tumores)";29783;29795;54060561,95;44494257,42;9559267,00;1814,42;1815,15;184538;6,2;4178;14,03
".. Neoplasia maligna do lábio cavid oral e faringe";910;910;1309252,03;1101215,03;208037,00;1438,74;1438,74;5720;6,3;154;16,92
".. Neoplasia maligna do esôfago";943;943;1092331,58;936080,39;156251,19;1158,36;1158,36;5247;5,6;163;17,29
".. Neoplasia maligna do estômago";1467;1467;2389572,32;2043447,60;346124,72;1628,88;1628,88;8436;5,8;240;16,36
".. Neoplasia maligna do cólon";2363;2363;5206795,15;4409658,95;797136,20;2203,47;2203,47;12892;5,5;283;11,98
".. Neopl malig junção retoss reto ânus canal anal";1345;1346;2830323,26;2386705,37;443617,89;2102,77;2104,33;7934;5,9;149;11,08
".. Neopl malig fígado e vias biliares intra-hepát";569;569;991553,04;862243,17;129309,87;1742,62;1742,62;3514;6,2;181;31,81
".. Neoplasia maligna do pâncreas";770;771;1287187,65;1100814,94;186372,71;1669,50;1671,67;5509;7,2;198;25,71
".. Outras neoplasias malignas de órgãos digestivos";569;569;1116413,51;942340,21;173546,23;1962,06;1962,06;4486;7,9;140;24,60
".. Neoplasias malignas de laringe";456;456;546728,53;438102,01;108626,52;1198,97;1198,97;2730;6,0;67;14,69
".. Neoplasia maligna de traquéia brônquios e pulm";1386;1386;1561835,68;1324782,56;237053,12;1126,87;1126,87;9859;7,1;414;29,87
".. Outras neopl malig órg respirat e intratorác";209;209;395672,67;306239,15;89433,52;1893,17;1893,17;1330;6,4;37;17,70
".. Neoplasia maligna do osso e cartilagem articul";458;458;975672,13;832588,95;143083,18;2130,29;2130,29;3147;6,9;42;9,17
".. Neoplasia maligna da pele";188;188;219846,71;169071,54;50775,17;1169,40;1169,40;696;3,7;36;19,15
".. Outras neoplasias malignas da pele";448;448;562285,44;425066,39;137219,05;1255,10;1255,10;817;1,8;30;6,70
".. Neopl malig do tecido mesotelial e tec moles";497;498;1121223,27;891554,78;229668,49;2251,45;2255,98;2853;5,7;55;11,07
".. Neoplasia maligna da mama";1710;1713;2127842,24;1651165,47;476676,77;1242,17;1244,35;9135;5,3;303;17,72
".. Neoplasia maligna do colo do útero";886;887;1030028,14;871949,23;157127,87;1161,25;1162,56;5654;6,4;135;15,24
".. Neopl malig outr porções e porç não espec útero";356;356;536938,72;436673,79;97146,37;1508,25;1508,25;2062;5,8;55;15,45
".. Outras neopl malignas órgãos genitais femininos";614;614;1003958,61;817729,97;186127,79;1635,11;1635,11;3676;6,0;88;14,33
".. Neoplasia maligna da próstata";1020;1021;1386715,40;1120985,17;265730,23;1358,19;1359,52;6044;5,9;196;19,22
".. Outras neopl malignas órgãos genit masculinos";259;259;242709,63;199799,80;42909,83;937,10;937,10;1341;5,2;19;7,34
".. Neoplasia maligna da bexiga";591;591;939218,30;782089,33;157128,97;1589,20;1589,20;3690;6,2;83;14,04
".. Outras neoplasias malignas do trato urinário";338;338;542131,01;447658,63;94472,38;1603,94;1603,94;2295;6,8;49;14,50
".. Neoplasia maligna dos olhos e anexos";79;79;78030,06;60539,65;17490,41;987,72;987,72;242;3,1;5;6,33
".. Neoplasia maligna do encéfalo";897;899;2778393,41;2046414,31;731979,10;3090,54;3097,43;8187;9,1;120;13,38
".. Neopl malig outras partes sistema nerv central";151;151;526559,32;397268,34;129290,98;3487,15;3487,15;1574;10,4;26;17,22
".. Neopl malig outr local mal def secun e não esp";1721;1721;2955931,11;2408497,48;547433,63;1717,57;1717,57;10159;5,9;309;17,95
".. Doença de Hodgkin";226;226;528111,81;456667,39;71444,42;2336,78;2336,78;1361;6,0;12;5,31
".. Linfoma não-Hodgkin";869;869;1547848,75;1381470,82;166377,93;1781,18;1781,18;6448;7,4;86;9,90
".. Leucemia";1911;1911;5967548,35;5387019,14;580529,21;3122,74;3122,74;16660;8,7;146;7,64
".. Outras neopl malig tecidos linfóid hemat e rel";403;405;936307,48;823747,80;112559,68;2311,87;2323,34;3460;8,6;56;13,90
".. Carcinoma in situ de colo do útero";80;80;101484,54;76272,62;25211,92;1268,56;1268,56;118;1,5;1;1,25
".. Neoplasia benigna da pele";180;180;78035,92;56330,26;21705,66;433,53;433,53;116;0,6;-;-
".. Neoplasia benigna da mama";54;54;80300,18;51592,69;28707,49;1487,04;1487,04;20;0,4;-;-
".. Leiomioma do útero";1389;1389;1036924,74;709671,96;324912,77;746,53;746,53;3987;2,9;-;-
".. Neoplasia benigna do ovário";48;48;42608,10;32798,11;9809,99;887,67;887,67;128;2,7;-;-
".. Neoplasia benigna dos órgãos urinários";13;13;37508,67;31235,46;6273,21;2885,28;2885,28;98;7,5;1;7,69
".. Neopl benig encéfalo e outr part sist nerv cent";126;126;698950,59;495499,44;203451,15;5547,23;5547,23;1345;10,7;4;3,17
".. Outr neopl in situ benigs e comport incert desc";3284;3284;7249783,90;5581269,52;1668514,38;2207,61;2207,61;21568;6,6;295;8,98
"03 Doenças sangue órgãos hemat e transt imunitár";6774;6774;4927149,94;4407380,80;519421,34;727,36;727,36;38898;5,7;365;5,39
".. Anemia por deficiência de ferro";922;922;382215,03;342672,05;39542,98;414,55;414,55;4111;4,5;35;3,80
".. Outras anemias";4832;4832;3585076,87;3198645,36;386083,71;741,94;741,94;27673;5,7;267;5,53
".. Afecç hemorrág e outr doenç sang e órg hematop";996;996;936107,51;844010,92;92096,59;939,87;939,87;6971;7,0;61;6,12
".. Alguns transtornos envolvendo mecanismo imunit";24;24;23750,53;22052,47;1698,06;989,61;989,61;143;6,0;2;8,33
"04 Doenças endócrinas nutricionais e metabólicas";14181;14182;11900899,49;10116807,43;1778724,68;839,16;839,21;88118;6,2;925;6,52
".. Transtornos tireoidianos relac deficiência iodo";4;4;1833,15;1576,91;256,24;458,29;458,29;46;11,5;1;25,00
".. Tireotoxicose";31;31;20925,87;17578,82;3347,05;675,03;675,03;157;5,1;3;9,68
".. Outros transtornos tireoidianos";78;78;40029,37;32084,60;7944,77;513,20;513,20;418;5,4;1;1,28
".. Diabetes mellitus";9289;9289;8123204,75;6939263,12;1178574,25;874,50;874,50;58329;6,3;447;4,81
".. Desnutrição";1758;1759;1852835,84;1539701,85;313133,99;1053,35;1053,95;13806;7,9;248;14,11
".. Deficiência de vitamina A";1;1;699,46;659,29;40,17;699,46;699,46;3;3,0;-;-
".. Outras deficiências vitamínicas";7;7;6394,41;5772,03;622,38;913,49;913,49;29;4,1;-;-
".. Seqüelas de desnutrição e de outras defic nutr";1;1;487,21;422,83;64,38;487,21;487,21;3;3,0;-;-
".. Obesidade";49;49;179299,76;122974,31;56325,45;3659,18;3659,18;156;3,2;1;2,04
".. Depleção de volume";977;977;235213,22;203580,83;31632,39;240,75;240,75;3359;3,4;62;6,35
".. Outros transt endócrinos nutricionais metabólic";1986;1986;1439976,45;1253192,84;186783,61;725,06;725,06;11812;5,9;162;8,16
"05 Transtornos mentais e comportamentais";14422;20442;18744097,69;16508798,59;2235299,10;916,94;1299,69;318615;22,1;78;0,54
".. Demência";128;192;267065,58;245800,54;21265,04;1390,97;2086,45;3666;28,6;10;7,81
".. Transt mentais e comportamentais dev uso álcool";2164;2756;2436794,63;2141510,02;295284,61;884,18;1126,06;40004;18,5;25;1,16
".. Transt ment comport dev uso outr subst psicoat";2520;3240;2680379,65;2356793,91;323585,74;827,28;1063,64;44929;17,8;14;0,56
".. Esquizofrenia transt esquizotípicos e delirant";4608;7856;8381950,68;7376719,90;1005230,78;1066,95;1819,00;141580;30,7;13;0,28
".. Transtornos de humor [afetivos]";3617;4472;3484506,54;3071264,34;413242,20;779,18;963,37;60568;16,7;9;0,25
".. Transt neurót e relacionados com stress somatof";201;214;87889,71;77638,87;10250,84;410,70;437,26;1728;8,6;-;-
".. Retardo mental";224;498;593189,18;522206,62;70982,56;1191,14;2648,17;10860;48,5;-;-
".. Outros transtornos mentais e comportamentais";960;1214;812321,72;716864,39;95457,33;669,13;846,17;15280;15,9;7;0,73
"06 Doenças do sistema nervoso";10380;10789;17551623,93;14774523,12;2777089,25;1626,81;1690,91;91280;8,8;604;5,82
".. Doenças inflamatórias do sistema nervoso centr";657;661;1482054,64;1254066,14;227988,50;2242,14;2255,79;11207;17,1;49;7,46
".... Meningite bacteriana não classif outra parte";181;181;430661,97;384820,14;45841,83;2379,35;2379,35;1886;10,4;15;8,29
".... Meningite em doenças bacters class outr parte";1;1;1051,57;965,56;86,01;1051,57;1051,57;6;6,0;-;-
".... Mening em doenç infec/parasit class outr part";1;1;5770,66;5360,79;409,87;5770,66;5770,66;63;63,0;-;-
".... Mening dev outras causas e causas não especif";17;17;54381,28;43079,45;11301,83;3198,90;3198,90;180;10,6;1;5,88
".... Restante doenças inflamat sist nervoso centr";457;461;990189,16;819840,20;170348,96;2147,92;2166,72;9072;19,9;33;7,22
".. Doença de Parkinson";36;37;83862,16;79408,52;4453,64;2266,54;2329,50;378;10,5;2;5,56
".. Doença de Alzheimer";76;88;83959,15;76627,58;7331,57;954,08;1104,73;1199;15,8;15;19,74
".. Esclerose múltiplas";177;177;111367,53;99071,85;12295,68;629,20;629,20;821;4,6;1;0,56
".. Epilepsia";3662;3675;2901186,24;2493348,12;407838,12;789,44;792,24;20039;5,5;83;2,27
".. Enxaqueca e outras síndromes de algias cefálic";604;604;277214,22;239618,98;37595,24;458,96;458,96;2711;4,5;6;0,99
".. Acid vascular cerebr isquêm transit e síndr cor";1354;1355;1691912,95;1497815,39;194097,56;1248,64;1249,57;7511;5,5;142;10,49
".. Transtornos dos nervos raízes e plexos nervosos";518;518;468218,49;334661,97;133556,52;903,90;903,90;1329;2,6;17;3,28
".. Paralisia cerebral e outras síndromes paralít";137;188;690729,10;586404,21;104324,89;3674,09;5041,82;3260;23,8;3;2,19
".. Outras doenças do sistema nervoso";3159;3486;9761119,45;8113500,36;1647607,53;2800,09;3089,94;42825;13,6;286;9,05
"07 Doenças do olho e anexos";1344;1344;2185548,93;1635319,90;550229,03;1626,15;1626,15;2042;1,5;2;0,15
".. Inflamação da pálpebra";14;14;2314,74;1595,20;719,54;165,34;165,34;15;1,1;-;-
".. Conjuntivite e outros transtornos da conjuntiva";22;22;4913,82;3519,30;1394,52;223,36;223,36;47;2,1;1;4,55
".. Ceratite e outros transtornos esclerót e córnea";118;118;124982,89;61137,63;63845,26;1059,18;1059,18;253;2,1;-;-
".. Catarata e outros transtornos do cristalino";194;194;183424,90;145302,93;38121,97;945,49;945,49;84;0,4;-;-
".. Descolamentos e defeitos da retina";382;382;1272153,75;972335,40;299818,35;3330,25;3330,25;208;0,5;-;-
".. Glaucoma";100;100;109977,55;80887,77;29089,78;1099,78;1099,78;96;1,0;-;-
".. Estrabismo";18;18;10890,79;7610,73;3280,06;605,04;605,04;26;1,4;-;-
".. Transtornos da refração e da acomodação";2;2;1930,90;1464,34;466,56;965,45;965,45;-;-;-;-
".. Cegueira e visão subnormal";6;6;4716,93;2160,07;2556,86;786,15;786,15;10;1,7;-;-
".. Outras doenças do olho e anexos";488;488;470242,66;359306,53;110936,13;963,61;963,61;1303;2,7;1;0,20
"08 Doenças do ouvido e da apófise mastóide";495;495;407906,33;362850,52;45055,81;824,05;824,05;2279;4,6;2;0,40
".. Otite média e outr transt ouvid médio apóf mast";341;341;164062,64;131817,53;32245,11;481,12;481,12;1676;4,9;2;0,59
".. Perda de audição";6;6;183340,25;180634,43;2705,82;30556,71;30556,71;16;2,7;-;-
".. Outras doenças do ouvido e da apófise mastóide";148;148;60503,44;50398,56;10104,88;408,81;408,81;587;4,0;-;-
"09 Doenças do aparelho circulatório";66048;66220;181726812,71;153600698,48;28122397,43;2744,29;2751,44;455530;6,9;6813;10,32
".. Febre reumática aguda";111;111;144465,33;124879,33;19586,00;1301,49;1301,49;723;6,5;2;1,80
".. Doença reumática crônica do coração";286;286;3367339,89;2392892,47;974447,42;11773,92;11773,92;3634;12,7;31;10,84
".. Hipertensão essencial (primária)";2520;2534;1057290,81;898337,76;158953,05;417,24;419,56;8547;3,4;40;1,59
".. Outras doenças hipertensivas";1051;1053;810465,58;669365,82;141077,51;769,67;771,14;4521;4,3;51;4,85
".. Infarto agudo do miocárdio";9705;9705;39121517,08;32811573,53;6309943,55;4031,07;4031,07;66109;6,8;904;9,31
".. Outras doenças isquêmicas do coração";7509;7509;32529647,74;25559656,82;6969990,92;4332,09;4332,09;40804;5,4;196;2,61
".. Embolia pulmonar";751;751;1471469,87;1316920,84;154549,03;1959,35;1959,35;6849;9,1;134;17,84
".. Transtornos de condução e arritmias cardíacas";4099;4100;16114343,63;14652437,16;1461694,03;3930,33;3931,29;19300;4,7;627;15,30
".. Insuficiência cardíaca";11617;11620;22227364,70;20122612,28;2104305,42;1912,85;1913,35;90075;7,8;1453;12,51
".. Outras doenças do coração";1931;1936;7725160,89;6249217,73;1475943,16;3990,27;4000,60;18023;9,3;209;10,82
".. Hemorragia intracraniana";2157;2158;9895192,40;8188377,78;1706814,62;4585,35;4587,48;21408;9,9;561;26,01
".. Infarto cerebral";1635;1635;3300467,98;2940030,88;360437,10;2018,63;2018,63;13632;8,3;278;17,00
".. Acid vascular cerebr não espec hemorrág ou isq";11459;11468;17621594,95;15516663,15;2104725,24;1536,59;1537,80;82316;7,2;1748;15,25
".. Outras doenças cerebrovasculares";758;874;3836221,61;3315784,84;520436,77;4389,27;5060,98;9570;12,6;90;11,87
".. Arteroesclerose";1720;1720;4207445,67;3610154,87;597290,80;2446,19;2446,19;11773;6,8;61;3,55
".. Outras doenças vasculares periféricas";870;880;1954476,42;1616958,14;337200,64;2221,00;2246,52;6740;7,7;52;5,98
".. Embolia e trombose arteriais";1736;1736;4611885,71;3853349,22;758536,49;2656,62;2656,62;13303;7,7;145;8,35
".. Outras doenças das artérias arteríolas e capil";1845;1845;8277886,65;6842436,80;1435132,21;4486,66;4486,66;13297;7,2;133;7,21
".. Flebite tromboflebite embolia e trombose venosa";2903;2903;2312684,73;2015101,86;297547,07;796,65;796,65;17977;6,2;73;2,51
".. Veias varicosas das extremidades inferiores";566;576;472160,64;355779,21;114635,31;819,72;834,21;3801;6,7;14;2,47
".. Hemorróidas";279;279;100723,67;66718,10;33594,22;361,02;361,02;526;1,9;1;0,36
".. Outras doenças do aparelho circulatório";540;541;567006,76;481449,89;85556,87;1048,07;1050,01;2602;4,8;10;1,85
"10 Doenças do aparelho respiratório";45281;45297;73635279,84;63801600,61;9829747,29;1625,61;1626,18;288121;6,4;6075;13,42
".. Faringite aguda e amigdalite aguda";414;414;139144,16;120604,45;18539,71;336,10;336,10;1156;2,8;-;-
".. Laringite e traqueíte agudas";206;206;65510,32;56405,82;9104,50;318,01;318,01;596;2,9;3;1,46
".. Outras infecções agudas das vias aéreas super";699;699;278823,33;242077,93;36745,40;398,89;398,89;1998;2,9;15;2,15
".. Influenza [gripe]";1429;1429;1742903,79;1514858,02;228045,77;1219,67;1219,67;6792;4,8;122;8,54
".. Pneumonia";23506;23506;33106666,51;28984928,02;4120569,50;1408,43;1408,43;151704;6,5;3349;14,25
".. Bronquite aguda e bronquiolite aguda";1151;1151;515567,98;451214,02;64353,96;447,93;447,93;4280;3,7;15;1,30
".. Sinusite crônica";36;36;52161,21;37746,53;14414,68;1448,92;1448,92;132;3,7;-;-
".. Outras doenças do nariz e dos seios paranasais";112;112;70962,52;47765,67;23196,85;633,59;633,59;237;2,1;1;0,89
".. Doenças crônicas das amígdalas e das adenóides";151;151;71163,27;39962,33;31200,94;471,28;471,28;225;1,5;-;-
".. Outras doenças do trato respiratório superior";386;386;394048,36;325403,77;68644,59;1020,85;1020,85;1841;4,8;7;1,81
".. Bronquite enfisema e outr doenç pulm obstr crôn";3930;3938;4528327,93;4108863,18;419144,46;1149,91;1152,25;23550;6,0;348;8,85
".. Asma";3234;3234;1986152,46;1856410,33;129742,13;614,15;614,15;9900;3,1;27;0,83
".. Bronquiectasia";43;43;120867,02;102712,92;18154,10;2810,86;2810,86;476;11,1;2;4,65
".. Pneumoconiose";48;49;54746,50;48285,67;6460,83;1117,28;1140,55;505;10,5;11;22,92
".. Outras doenças do aparelho respiratório";9936;9943;30508234,48;25864361,95;4641429,87;3068,31;3070,47;84729;8,5;2175;21,89
"11 Doenças do aparelho digestivo";51978;51979;62545740,74;52719706,34;9804242,01;1203,29;1203,31;260408;5,0;2701;5,20
".. Cárie dentária";4;4;1822,42;1080,57;741,85;455,60;455,60;11;2,8;-;-
".. Outros transtornos dentes e estruturas suporte";386;386;263531,68;175433,16;88098,52;682,72;682,72;900;2,3;2;0,52
".. Outr doenç cavidade oral glând saliv e maxilar";370;370;210795,34;152669,41;58125,93;569,72;569,72;1151;3,1;5;1,35
".. Úlcera gástrica e duodenal";715;715;1222046,17;1058580,15;163466,02;1709,16;1709,16;4501;6,3;66;9,23
".. Gastrite e duodenite";1230;1230;349353,23;307051,96;42301,27;284,03;284,03;3872;3,1;12;0,98
".. Outras doenças do esôfago estômago e duodeno";1514;1514;1997541,29;1713127,15;284190,46;1319,38;1319,38;9455;6,2;86;5,68
".. Doenças do apêndice";9734;9734;6837535,60;4932567,87;1904967,73;702,44;702,44;29851;3,1;32;0,33
".. Hérnia inguinal";2013;2013;1493258,62;1117225,06;370809,19;741,81;741,81;5013;2,5;20;0,99
".. Outras hérnias";1810;1810;1695455,02;1330591,44;362654,09;936,72;936,72;5227;2,9;32;1,77
".. Doença de Crohn e colite ulcerativa";249;249;266984,98;236102,61;30882,37;1072,23;1072,23;1823;7,3;10;4,02
".. Ileo paralítico e obstrução intestinal s/hérnia";2681;2681;6927652,86;5966430,74;961185,12;2583,98;2583,98;18478;6,9;354;13,20
".. Doença diverticular do intestino";689;689;1396726,03;1226733,04;169992,99;2027,18;2027,18;4348;6,3;53;7,69
".. Outras doenças dos intestinos e peritônio";5429;5429;7854616,66;6713367,38;1140317,56;1446,79;1446,79;29400;5,4;353;6,50
".. Doença alcoólica do fígado";1136;1137;2642693,22;2377672,83;264836,50;2324,27;2326,31;9674;8,5;223;19,63
".. Outras doenças do fígado";2916;2916;11614010,76;10404989,16;1208725,87;3982,86;3982,86;24666;8,5;456;15,64
".. Colelitíase e colecistite";8669;8669;6885441,00;5443846,59;1432036,67;794,26;794,26;43548;5,0;138;1,59
".. Pancreatite aguda e outras doenças do pâncreas";2846;2846;2365541,81;2100362,98;264870,63;831,18;831,18;19628;6,9;142;4,99
".. Outras doenças do aparelho digestivo";9587;9587;8520734,05;7461874,24;1056039,24;888,78;888,78;48862;5,1;717;7,48
"12 Doenças da pele e do tecido subcutâneo";11656;11708;8685512,55;7004383,67;1665112,89;741,84;745,15;72616;6,2;276;2,37
".. Infecções da pele e do tecido subcutâneo";5313;5313;2959440,85;2492749,82;465780,58;557,02;557,02;30415;5,7;62;1,17
".. Outras doenças da pele e do tecido subcutâneo";6343;6395;5726071,70;4511633,85;1199332,31;895,40;902,74;42201;6,7;214;3,37
