 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Nov/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Filariose";1;1;197,67;154,49;43,18;197,67;197,67;3;3,0;-;-
".. Outras helmintíases";38;38;12714,87;10996,30;1718,57;334,60;334,60;132;3,5;1;2,63
".. Seqüelas de tuberculose";6;6;40757,69;36230,46;4527,23;6792,95;6792,95;80;13,3;1;16,67
".. Seqüelas de poliomielite";16;21;74024,29;62360,28;11664,01;3524,97;4626,52;336;21,0;1;6,25
".. Seqüelas de hanseníase [lepra]";9;14;13369,25;10935,43;2433,82;954,95;1485,47;194;21,6;2;22,22
".. Outras doenças infecciosas e parasitárias";1271;1271;1236714,93;1055142,49;181572,44;973,03;973,03;8010;6,3;60;4,72
"02 Neoplasias (tumores)";31349;31358;56201446,42;46223462,17;9960493,42;1792,25;1792,77;193566;6,2;4471;14,26
".. Neoplasia maligna do lábio cavid oral e faringe";1034;1035;1504726,10;1254524,49;249539,63;1453,84;1455,25;6303;6,1;192;18,57
".. Neoplasia maligna do esôfago";1008;1008;1267462,65;1084711,96;182750,69;1257,40;1257,40;5825;5,8;171;16,96
".. Neoplasia maligna do estômago";1599;1599;2669888,57;2277899,93;391988,64;1669,72;1669,72;9183;5,7;257;16,07
".. Neoplasia maligna do cólon";2482;2482;5180768,56;4385085,48;795683,08;2087,34;2087,34;12873;5,2;264;10,64
".. Neopl malig junção retoss reto ânus canal anal";1416;1417;2822272,06;2390917,07;431354,99;1991,72;1993,13;8312;5,9;173;12,22
".. Neopl malig fígado e vias biliares intra-hepát";571;571;668117,46;574087,07;94030,39;1170,08;1170,08;3710;6,5;187;32,75
".. Neoplasia maligna do pâncreas";865;865;1270004,48;1083593,25;186411,23;1468,21;1468,21;5766;6,7;221;25,55
".. Outras neoplasias malignas de órgãos digestivos";631;631;1196160,00;1009970,33;174709,52;1895,66;1895,66;5090;8,1;137;21,71
".. Neoplasias malignas de laringe";508;509;680969,08;546548,56;134420,52;1337,86;1340,49;2843;5,6;92;18,11
".. Neoplasia maligna de traquéia brônquios e pulm";1491;1492;1826012,39;1551338,51;274673,88;1223,87;1224,69;10488;7,0;451;30,25
".. Outras neopl malig órg respirat e intratorác";178;178;447506,62;346123,77;101382,85;2514,08;2514,08;1425;8,0;33;18,54
".. Neoplasia maligna do osso e cartilagem articul";451;451;994898,91;852437,47;142461,44;2205,98;2205,98;2890;6,4;32;7,10
".. Neoplasia maligna da pele";185;185;213009,36;170327,65;42681,71;1151,40;1151,40;791;4,3;26;14,05
".. Outras neoplasias malignas da pele";492;492;573673,86;436302,10;137371,76;1166,00;1166,00;1002;2,0;19;3,86
".. Neopl malig do tecido mesotelial e tec moles";609;609;1402518,19;1121009,23;281508,96;2302,99;2302,99;3425;5,6;65;10,67
".. Neoplasia maligna da mama";1757;1760;2176051,04;1680013,87;496037,17;1236,39;1238,50;9497;5,4;338;19,24
".. Neoplasia maligna do colo do útero";1007;1008;1249776,99;1057431,46;187833,61;1239,86;1241,09;6760;6,7;157;15,59
".. Neopl malig outr porções e porç não espec útero";358;358;550008,30;454501,19;95507,11;1536,34;1536,34;2204;6,2;70;19,55
".. Outras neopl malignas órgãos genitais femininos";583;583;1036420,10;849765,97;186654,13;1777,74;1777,74;3742;6,4;108;18,52
".. Neoplasia maligna da próstata";1078;1078;1358854,70;1108050,22;250728,68;1260,53;1260,53;6152;5,7;195;18,09
".. Outras neopl malignas órgãos genit masculinos";260;260;285594,01;235275,12;50318,89;1098,44;1098,44;1401;5,4;27;10,38
".. Neoplasia maligna da bexiga";627;627;1049945,55;876227,53;173357,88;1674,55;1674,55;3913;6,2;93;14,83
".. Outras neoplasias malignas do trato urinário";371;371;623285,37;515341,81;107943,56;1680,01;1680,01;2511;6,8;70;18,87
".. Neoplasia maligna dos olhos e anexos";129;129;136801,31;107845,48;28955,83;1060,48;1060,48;234;1,8;4;3,10
".. Neoplasia maligna do encéfalo";938;938;3055779,34;2247093,38;808685,96;3257,76;3257,76;8540;9,1;143;15,25
".. Neopl malig outras partes sistema nerv central";184;184;571902,25;419900,60;152001,65;3108,16;3108,16;1666;9,1;19;10,33
".. Neopl malig outr local mal def secun e não esp";1900;1900;3273708,52;2664220,52;609432,20;1723,00;1723,00;11572;6,1;338;17,79
".. Doença de Hodgkin";228;228;355595,57;315078,03;40517,54;1559,63;1559,63;1425;6,3;13;5,70
".. Linfoma não-Hodgkin";872;872;1673328,47;1505934,05;167394,42;1918,95;1918,95;6683;7,7;64;7,34
".. Leucemia";1973;1973;6173310,16;5581425,65;591884,51;3128,90;3128,90;16717;8,5;169;8,57
".. Outras neopl malig tecidos linfóid hemat e rel";434;435;1119531,58;990392,83;129138,75;2573,64;2579,57;3844;8,9;64;14,75
".. Carcinoma in situ de colo do útero";94;94;102120,87;77218,11;24902,76;1086,39;1086,39;152;1,6;-;-
".. Neoplasia benigna da pele";126;126;53391,18;38776,45;14614,73;423,74;423,74;122;1,0;-;-
".. Neoplasia benigna da mama";43;43;53260,44;34353,13;18907,31;1238,61;1238,61;21;0,5;-;-
".. Leiomioma do útero";1540;1540;1144611,36;787311,33;357174,44;743,25;743,25;4560;3,0;5;0,32
".. Neoplasia benigna do ovário";42;42;26773,79;19382,47;7391,32;637,47;637,47;103;2,5;-;-
".. Neoplasia benigna dos órgãos urinários";11;11;13469,79;11214,72;2255,07;1224,53;1224,53;64;5,8;1;9,09
".. Neopl benig encéfalo e outr part sist nerv cent";188;188;907164,23;634815,00;272349,23;4825,34;4825,34;2330;12,4;8;4,26
".. Outr neopl in situ benigs e comport incert desc";3086;3086;6492773,21;4927016,38;1565537,38;2103,94;2103,94;19427;6,3;265;8,59
"03 Doenças sangue órgãos hemat e transt imunitár";7112;7113;5401722,07;4811009,06;590677,21;759,42;759,52;38925;5,5;370;5,20
".. Anemia por deficiência de ferro";878;879;321372,27;287485,26;33887,01;365,61;366,03;3871;4,4;41;4,67
".. Outras anemias";5083;5083;3767260,36;3355527,79;411696,77;741,15;741,15;27130;5,3;271;5,33
".. Afecç hemorrág e outr doenç sang e órg hematop";1112;1112;1111442,70;995272,93;116169,77;999,50;999,50;7715;6,9;58;5,22
".. Alguns transtornos envolvendo mecanismo imunit";39;39;201646,74;172723,08;28923,66;5170,43;5170,43;209;5,4;-;-
"04 Doenças endócrinas nutricionais e metabólicas";15146;15146;12429872,60;10549175,48;1877783,23;820,67;820,67;94057;6,2;994;6,56
".. Transtornos tireoidianos relac deficiência iodo";2;2;1909,05;1504,04;405,01;954,52;954,52;11;5,5;-;-
".. Tireotoxicose";25;25;21098,88;18161,65;2937,23;843,96;843,96;132;5,3;2;8,00
".. Outros transtornos tireoidianos";91;91;71966,43;58903,09;13063,34;790,84;790,84;639;7,0;4;4,40
".. Diabetes mellitus";9909;9909;8458931,05;7235955,94;1220061,22;853,66;853,66;62774;6,3;491;4,96
".. Desnutrição";1957;1957;2000699,15;1645465,36;355233,79;1022,33;1022,33;14813;7,6;274;14,00
".. Deficiência de vitamina A";1;1;844,90;804,73;40,17;844,90;844,90;6;6,0;-;-
".. Outras deficiências vitamínicas";9;9;2537,59;2257,11;280,48;281,95;281,95;40;4,4;-;-
".. Obesidade";54;54;219514,50;149813,51;69700,99;4065,08;4065,08;160;3,0;2;3,70
".. Depleção de volume";1054;1054;239566,62;207241,15;32325,47;227,29;227,29;3695;3,5;70;6,64
".. Outros transt endócrinos nutricionais metabólic";2044;2044;1412804,43;1229068,90;183735,53;691,20;691,20;11787;5,8;151;7,39
"05 Transtornos mentais e comportamentais";14342;20190;18481973,84;16273488,46;2208040,74;915,40;1288,66;314852;22,0;77;0,54
".. Demência";163;228;242953,46;220734,01;22219,45;1065,59;1490,51;3743;23,0;8;4,91
".. Transt mentais e comportamentais dev uso álcool";2233;2848;2379961,27;2091691,64;288269,63;835,66;1065,81;39677;17,8;23;1,03
".. Transt ment comport dev uso outr subst psicoat";2411;3141;2615069,15;2298409,38;316659,77;832,56;1084,64;44040;18,3;8;0,33
".. Esquizofrenia transt esquizotípicos e delirant";4525;7668;8344172,95;7345240,29;998932,66;1088,18;1844,02;140825;31,1;15;0,33
".. Transtornos de humor [afetivos]";3576;4324;3388800,15;2985491,01;403309,14;783,72;947,65;58501;16,4;15;0,42
".. Transt neurót e relacionados com stress somatof";216;223;74672,09;66440,91;8231,18;334,85;345,70;1544;7,1;1;0,46
".. Retardo mental";244;527;619906,62;546162,23;73744,39;1176,29;2540,60;11283;46,2;-;-
".. Outros transtornos mentais e comportamentais";974;1231;816438,15;719318,99;96674,52;663,23;838,23;15239;15,6;7;0,72
"06 Doenças do sistema nervoso";10972;11397;18167866,00;15295327,83;2872454,56;1594,09;1655,84;93876;8,6;608;5,54
".. Doenças inflamatórias do sistema nervoso centr";647;653;1537276,21;1306929,97;230346,24;2354,17;2376,01;11576;17,9;49;7,57
".... Meningite bacteriana não classif outra parte";173;173;445024,49;392100,83;52923,66;2572,40;2572,40;1999;11,6;20;11,56
".... Mening em doenç infec/parasit class outr part";2;2;1896,85;1691,68;205,17;948,42;948,42;43;21,5;-;-
".... Mening dev outras causas e causas não especif";14;14;10836,03;9428,09;1407,94;774,00;774,00;82;5,9;1;7,14
".... Restante doenças inflamat sist nervoso centr";458;464;1079518,84;903709,37;175809,47;2326,55;2357,03;9452;20,6;28;6,11
".. Doença de Parkinson";36;40;62466,01;57869,07;4596,94;1561,65;1735,17;381;10,6;3;8,33
".. Doença de Alzheimer";94;107;126205,57;114697,73;11507,84;1179,49;1342,61;1418;15,1;29;30,85
".. Esclerose múltiplas";179;179;145173,70;129612,16;15561,54;811,03;811,03;949;5,3;1;0,56
".. Epilepsia";3965;3979;3127600,32;2687001,33;440587,43;786,03;788,80;19853;5,0;105;2,65
".. Enxaqueca e outras síndromes de algias cefálic";706;706;330576,30;294706,46;35869,84;468,24;468,24;2570;3,6;5;0,71
".. Acid vascular cerebr isquêm transit e síndr cor";1383;1384;1449383,66;1291323,87;157987,74;1047,24;1048,00;7517;5,4;114;8,24
".. Transtornos dos nervos raízes e plexos nervosos";530;530;594876,33;415735,38;179140,95;1122,41;1122,41;1357;2,6;6;1,13
".. Paralisia cerebral e outras síndromes paralít";108;158;505026,72;431050,37;73976,35;3196,37;4676,17;2621;24,3;4;3,70
".. Outras doenças do sistema nervoso";3324;3661;10289281,18;8566401,49;1722879,69;2810,51;3095,45;45634;13,7;292;8,78
"07 Doenças do olho e anexos";1406;1406;2329555,14;1754323,89;575231,25;1656,87;1656,87;2358;1,7;2;0,14
".. Inflamação da pálpebra";7;7;2674,64;2454,15;220,49;382,09;382,09;17;2,4;-;-
".. Conjuntivite e outros transtornos da conjuntiva";25;25;10035,78;7152,20;2883,58;401,43;401,43;76;3,0;-;-
".. Ceratite e outros transtornos esclerót e córnea";125;125;153130,84;83346,64;69784,20;1225,05;1225,05;271;2,2;-;-
".. Catarata e outros transtornos do cristalino";211;211;188813,51;146631,67;42181,84;894,85;894,85;115;0,5;-;-
".. Descolamentos e defeitos da retina";404;404;1373738,84;1053937,18;319801,66;3400,34;3400,34;95;0,2;-;-
".. Glaucoma";89;89;92725,53;69267,15;23458,38;1041,86;1041,86;68;0,8;1;1,12
".. Estrabismo";11;11;8479,56;6088,47;2391,09;770,87;770,87;14;1,3;-;-
".. Transtornos da refração e da acomodação";1;1;965,45;732,17;233,28;965,45;965,45;-;-;-;-
".. Cegueira e visão subnormal";3;3;2214,43;992,68;1221,75;738,14;738,14;5;1,7;-;-
".. Outras doenças do olho e anexos";530;530;496776,56;383721,58;113054,98;937,31;937,31;1697;3,2;1;0,19
"08 Doenças do ouvido e da apófise mastóide";547;547;436267,89;383991,17;52276,72;797,56;797,56;2172;4,0;2;0,37
".. Otite média e outr transt ouvid médio apóf mast";364;364;156723,72;116686,94;40036,78;430,56;430,56;1596;4,4;-;-
".. Perda de audição";5;5;139629,95;136538,80;3091,15;27925,99;27925,99;9;1,8;-;-
".. Outras doenças do ouvido e da apófise mastóide";178;178;139914,22;130765,43;9148,79;786,03;786,03;567;3,2;2;1,12
"09 Doenças do aparelho circulatório";71693;71843;188666074,50;159615015,69;29042957,32;2626,09;2631,58;477864;6,7;7303;10,19
".. Febre reumática aguda";122;122;177130,08;145143,03;31987,05;1451,89;1451,89;1127;9,2;8;6,56
".. Doença reumática crônica do coração";290;290;3295451,98;2333307,73;962144,25;11363,63;11363,63;3456;11,9;29;10,00
".. Hipertensão essencial (primária)";2850;2862;1126296,26;950796,03;175500,23;393,53;395,19;9688;3,4;39;1,37
".. Outras doenças hipertensivas";1250;1250;875042,73;732444,39;142598,34;700,03;700,03;5130;4,1;41;3,28
".. Infarto agudo do miocárdio";9993;9994;39179995,32;33057542,32;6122453,00;3920,35;3920,74;66760;6,7;987;9,88
".. Outras doenças isquêmicas do coração";8304;8304;34161467,39;26935761,57;7225597,97;4113,86;4113,86;42112;5,1;229;2,76
".. Embolia pulmonar";861;861;1778287,80;1583799,47;194488,33;2065,37;2065,37;7407;8,6;154;17,89
".. Transtornos de condução e arritmias cardíacas";4350;4350;16052593,17;14493707,68;1558765,39;3690,25;3690,25;20442;4,7;708;16,28
".. Insuficiência cardíaca";12940;12940;24080284,86;21761785,44;2317788,83;1860,92;1860,92;95958;7,4;1518;11,73
".. Outras doenças do coração";2057;2061;8184170,09;6607762,28;1576295,65;3970,97;3978,69;18244;8,9;189;9,19
".. Hemorragia intracraniana";2357;2358;10258654,40;8388780,41;1869873,99;4350,57;4352,42;23325;9,9;567;24,06
".. Infarto cerebral";1764;1764;3642541,84;3237078,48;405463,36;2064,93;2064,93;14422;8,2;266;15,08
".. Acid vascular cerebr não espec hemorrág ou isq";12471;12476;19332074,24;16999803,01;2332138,70;1549,54;1550,16;86482;6,9;1934;15,51
".. Outras doenças cerebrovasculares";805;910;3602509,39;3101922,26;500587,13;3958,80;4475,17;10129;12,6;92;11,43
".. Arteroesclerose";1723;1723;4165517,82;3542929,79;621801,68;2417,60;2417,60;11832;6,9;59;3,42
".. Outras doenças vasculares periféricas";947;958;1968946,02;1622688,84;346257,18;2055,27;2079,14;7285;7,7;75;7,92
".. Embolia e trombose arteriais";1761;1763;4434917,60;3693166,66;741750,94;2515,55;2518,41;13128;7,5;152;8,63
".. Outras doenças das artérias arteríolas e capil";2077;2077;8931954,41;7569775,07;1361075,35;4300,41;4300,41;14904;7,2;152;7,32
".. Flebite tromboflebite embolia e trombose venosa";3079;3079;2151618,22;1870555,38;280877,34;698,80;698,80;18707;6,1;67;2,18
".. Veias varicosas das extremidades inferiores";632;640;505841,08;364156,19;136842,47;790,38;800,38;3515;5,6;13;2,06
".. Hemorróidas";392;392;141636,55;92502,49;49134,06;361,32;361,32;774;2,0;-;-
".. Outras doenças do aparelho circulatório";668;669;619143,25;529607,17;89536,08;925,48;926,86;3037;4,5;24;3,59
"10 Doenças do aparelho respiratório";48860;48875;79594318,20;69103411,37;10490375,40;1628,53;1629,03;310185;6,3;6474;13,25
".. Faringite aguda e amigdalite aguda";464;464;146974,45;126886,31;20088,14;316,76;316,76;1392;3,0;3;0,65
".. Laringite e traqueíte agudas";208;208;77425,68;68290,34;9135,34;372,24;372,24;658;3,2;2;0,96
".. Outras infecções agudas das vias aéreas super";807;807;300816,30;261399,36;39416,94;372,76;372,76;2614;3,2;29;3,59
".. Influenza [gripe]";1351;1351;1844301,22;1610272,36;234028,86;1365,14;1365,14;6587;4,9;128;9,47
".. Pneumonia";24456;24458;36799023,23;32204071,17;4594562,09;1504,58;1504,70;162577;6,6;3450;14,11
".. Bronquite aguda e bronquiolite aguda";1326;1326;623583,66;542954,13;80629,53;470,27;470,27;4985;3,8;29;2,19
".. Sinusite crônica";41;41;41819,14;27653,97;14165,17;1019,98;1019,98;107;2,6;1;2,44
".. Outras doenças do nariz e dos seios paranasais";154;154;84143,27;52136,07;31969,26;546,38;546,38;264;1,7;-;-
".. Doenças crônicas das amígdalas e das adenóides";219;219;92280,88;48301,49;43887,43;421,37;421,37;244;1,1;-;-
".. Outras doenças do trato respiratório superior";404;404;394541,03;329279,55;65261,48;976,59;976,59;1817;4,5;7;1,73
".. Bronquite enfisema e outr doenç pulm obstr crôn";4735;4742;5184617,34;4705759,39;478857,95;1093,34;1094,96;28495;6,0;448;9,46
".. Asma";3872;3872;2447514,90;2280222,50;167292,40;632,11;632,11;11502;3,0;20;0,52
".. Bronquiectasia";37;37;102522,60;88128,63;14393,97;2770,88;2770,88;451;12,2;-;-
".. Pneumoconiose";31;31;26131,38;23003,27;3128,11;842,95;842,95;290;9,4;7;22,58
".. Outras doenças do aparelho respiratório";10755;10761;31428623,12;26735052,83;4693558,73;2920,60;2922,23;88202;8,2;2350;21,85
"11 Doenças do aparelho digestivo";55767;55768;66159201,91;55706991,99;10433096,64;1186,33;1186,35;269327;4,8;2830;5,07
".. Cárie dentária";3;3;945,87;641,92;303,95;315,29;315,29;8;2,7;-;-
".. Outros transtornos dentes e estruturas suporte";345;345;198378,36;131438,93;66939,43;575,01;575,01;976;2,8;3;0,87
".. Outr doenç cavidade oral glând saliv e maxilar";392;392;250753,15;186165,25;64483,67;639,68;639,68;1399;3,6;5;1,28
".. Úlcera gástrica e duodenal";798;798;1309610,66;1137458,45;172152,21;1641,12;1641,12;4777;6,0;95;11,90
".. Gastrite e duodenite";1458;1458;381789,70;336544,75;45244,95;261,86;261,86;4328;3,0;12;0,82
".. Outras doenças do esôfago estômago e duodeno";1598;1598;2059341,76;1766432,29;292797,63;1288,70;1288,70;10132;6,3;100;6,26
".. Doenças do apêndice";10154;10154;7089718,46;5112799,19;1976859,22;698,22;698,22;31503;3,1;37;0,36
".. Hérnia inguinal";2470;2470;1665800,18;1226032,98;435996,73;674,41;674,41;5666;2,3;24;0,97
".. Outras hérnias";2141;2141;1789024,39;1393877,29;393151,84;835,60;835,60;5626;2,6;33;1,54
".. Doença de Crohn e colite ulcerativa";297;297;347528,41;305312,79;42215,62;1170,13;1170,13;2160;7,3;11;3,70
".. Ileo paralítico e obstrução intestinal s/hérnia";2851;2851;7623379,64;6573020,16;1050359,48;2673,93;2673,93;19819;7,0;374;13,12
".. Doença diverticular do intestino";689;689;1287871,14;1127943,24;159927,90;1869,19;1869,19;4319;6,3;60;8,71
".. Outras doenças dos intestinos e peritônio";5743;5743;8098725,76;6935713,23;1161374,78;1410,19;1410,19;30221;5,3;373;6,49
".. Doença alcoólica do fígado";1124;1125;2209911,95;1982266,81;227645,14;1964,37;1966,11;8726;7,8;196;17,44
".. Outras doenças do fígado";3016;3016;12895626,80;11564977,78;1330268,68;4275,74;4275,74;23977;7,9;506;16,78
".. Colelitíase e colecistite";9893;9893;7868334,80;6207396,69;1651214,12;795,34;795,34;47689;4,8;161;1,63
".. Pancreatite aguda e outras doenças do pâncreas";2768;2768;2344112,73;2081665,82;262262,55;846,86;846,86;18432;6,7;123;4,44
".. Outras doenças do aparelho digestivo";10027;10027;8738348,15;7637304,42;1099898,74;871,48;871,48;49569;4,9;717;7,15
"12 Doenças da pele e do tecido subcutâneo";12513;12571;9693140,54;7816696,58;1850564,80;771,07;774,65;76546;6,1;299;2,39
".. Infecções da pele e do tecido subcutâneo";5458;5458;3245599,29;2728171,24;516473,41;594,65;594,65;31214;5,7;80;1,47
".. Outras doenças da pele e do tecido subcutâneo";7055;7113;6447541,25;5088525,34;1334091,39;906,44;913,90;45332;6,4;219;3,10
"13 Doenças sist osteomuscular e tec conjuntivo";7411;7458;10284946,18;8494326,12;1788039,98;1379,05;1387,79;42833;5,8;84;1,13
