 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Ago/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".... Leptospirose icterohemorrágica";11;11;86757,76;77559,05;9198,71;7887,07;7887,07;160;14,5;4;36,36
".... Outras formas de leptospirose";7;7;7031,67;6513,87;517,80;1004,52;1004,52;56;8,0;2;28,57
".... Leptospirose não especificada";39;39;65254,67;57234,23;8020,44;1673,20;1673,20;310;7,9;4;10,26
".... Restante de outras doenças bacterianas";13727;13729;25165777,24;22476784,13;2688675,47;1833,04;1833,30;109277;8,0;1664;12,12
".. Sífilis congênita";1623;1623;1214279,54;869986,44;344293,10;748,17;748,17;14943;9,2;3;0,18
".. Sífilis precoce";49;49;32512,21;26345,36;6166,85;663,51;663,51;473;9,7;-;-
".. Outras sífilis";135;135;144236,32;109614,15;34622,17;1068,42;1068,42;1360;10,1;3;2,22
".. Infecção gonocócica";5;5;2460,63;2202,71;257,92;492,13;492,13;22;4,4;-;-
".. Doenças por clamídias transmitidas via sexual";2;2;518,80;423,34;95,46;259,40;259,40;11;5,5;-;-
".. Outras infecções com transm predominant sexual";45;45;19587,27;15029,49;4557,78;435,27;435,27;206;4,6;1;2,22
".. Febres recorrentes";37;37;10373,54;8528,42;1845,12;280,37;280,37;131;3,5;-;-
".. Raiva";15;15;37597,88;33876,42;3721,46;2506,53;2506,53;99;6,6;1;6,67
".. Encefalite viral";115;115;311939,38;280310,15;31629,23;2712,52;2712,52;1210;10,5;8;6,96
".. Febre amarela";4;4;1619,12;1415,88;203,24;404,78;404,78;13;3,3;-;-
".. Outras febre p/arbovírus e febr hemorr p/vírus";958;958;448610,83;377767,84;70782,94;468,28;468,28;3537;3,7;11;1,15
".... Dengue [dengue clásssico]";823;823;355561,05;297413,86;58087,14;432,03;432,03;2924;3,6;2;0,24
".... Febre hemorrágica devida ao vírus da dengue";60;60;67381,04;58479,82;8901,22;1123,02;1123,02;318;5,3;9;15,00
".... Restante outr febr arbovírus febr hemor vírus";75;75;25668,74;21874,16;3794,58;342,25;342,25;295;3,9;-;-
".. Infecções pelo vírus do herpes";78;78;42741,37;35686,00;7055,37;547,97;547,97;405;5,2;1;1,28
".. Varicela e herpes zoster";252;252;378385,52;328880,28;49505,24;1501,53;1501,53;1688;6,7;23;9,13
".. Sarampo";26;26;6001,27;5075,53;925,74;230,82;230,82;121;4,7;-;-
".. Rubéola";1;1;174,42;139,07;35,35;174,42;174,42;1;1,0;-;-
".. Hepatite aguda B";53;53;52733,85;48021,88;4711,97;994,98;994,98;459;8,7;7;13,21
".. Outras hepatites virais";159;159;111230,26;99906,94;11323,32;699,56;699,56;1143;7,2;11;6,92
".. Doença pelo vírus da imunodefic humana [HIV]";1345;1354;2364597,82;2079042,86;285554,96;1746,38;1758,07;19271;14,3;172;12,79
".. Caxumba [parotidite epidêmica]";20;20;23606,95;20374,13;3232,82;1180,35;1180,35;131;6,5;1;5,00
".. Outras doenças virais";75850;75850;367487080,20;311602797,84;55883578,56;4844,92;4844,92;608434;8,0;14940;19,70
".... Meningite viral";124;124;230633,79;206396,50;24237,29;1859,95;1859,95;1175;9,5;7;5,65
".... Restante de outras doenças virais";75726;75726;367256446,41;311396401,34;55859341,27;4849,81;4849,81;607259;8,0;14933;19,72
".. Micoses";202;202;431236,30;372333,77;58902,53;2134,83;2134,83;1883;9,3;25;12,38
".. Malária";101;101;47688,72;40844,34;6844,38;472,17;472,17;414;4,1;2;1,98
".... Malária por Plasmodium falciparum";12;12;3503,59;2994,79;508,80;291,97;291,97;60;5,0;1;8,33
".... Malária por Plasmodium vivax";67;67;37047,72;31668,06;5379,66;552,95;552,95;274;4,1;1;1,49
".... Malária por Plasmodium malariae";5;5;2481,98;2236,19;245,79;496,40;496,40;31;6,2;-;-
".... Malária não especificada";17;17;4655,43;3945,30;710,13;273,85;273,85;49;2,9;-;-
".. Leishmaniose";175;175;69705,32;61022,26;8683,06;398,32;398,32;1807;10,3;6;3,43
".... Leishmaniose visceral";106;106;41313,20;35677,30;5635,90;389,75;389,75;1095;10,3;4;3,77
".... Leishmaniose cutânea";25;25;12879,12;11696,66;1182,46;515,16;515,16;334;13,4;-;-
".... Leishmaniose cutâneo-mucosa";12;12;5094,35;4571,35;523,00;424,53;424,53;136;11,3;-;-
".... Leishmaniose não especificada";32;32;10418,65;9076,95;1341,70;325,58;325,58;242;7,6;2;6,25
".. Tripanossomíase";43;43;51023,70;43540,41;7483,29;1186,60;1186,60;305;7,1;4;9,30
".. Esquistossomose";8;9;14103,19;13458,60;644,59;1567,02;1762,90;108;13,5;-;-
".. Outras infestações por trematódeos";1;1;213,67;170,49;43,18;213,67;213,67;3;3,0;-;-
".. Filariose";1;1;222,07;178,89;43,18;222,07;222,07;6;6,0;-;-
".. Outras helmintíases";41;41;18604,67;15910,90;2693,77;453,77;453,77;335;8,2;-;-
".. Seqüelas de tuberculose";10;10;62428,74;53552,11;8876,63;6242,87;6242,87;81;8,1;-;-
".. Seqüelas de poliomielite";15;22;30635,28;26626,53;4008,75;1392,51;2042,35;336;22,4;-;-
".. Seqüelas de hanseníase [lepra]";8;12;67335,71;49985,73;17349,98;5611,31;8416,96;168;21,0;-;-
".. Outras doenças infecciosas e parasitárias";1277;1277;1191010,49;1016245,33;174765,16;932,66;932,66;7391;5,8;55;4,31
"02 Neoplasias (tumores)";30146;30151;54719467,15;44923825,70;9781407,37;1814,85;1815,15;180731;6,0;4543;15,07
".. Neoplasia maligna do lábio cavid oral e faringe";999;999;1415547,72;1174243,44;241304,28;1416,96;1416,96;5819;5,8;164;16,42
".. Neoplasia maligna do esôfago";1005;1005;1188195,17;1013480,06;174495,42;1182,28;1182,28;5609;5,6;177;17,61
".. Neoplasia maligna do estômago";1566;1567;2908555,40;2464689,64;443865,76;1856,13;1857,32;8912;5,7;267;17,05
".. Neoplasia maligna do cólon";2628;2629;5374866,20;4545230,11;829636,09;2044,45;2045,23;12788;4,9;299;11,38
".. Neopl malig junção retoss reto ânus canal anal";1413;1413;2707424,10;2287696,57;419512,51;1916,08;1916,08;7707;5,5;164;11,61
".. Neopl malig fígado e vias biliares intra-hepát";545;545;640740,42;553778,59;86961,83;1175,67;1175,67;3054;5,6;223;40,92
".. Neoplasia maligna do pâncreas";793;793;1197234,19;1027018,42;170215,77;1509,75;1509,75;5295;6,7;199;25,09
".. Outras neoplasias malignas de órgãos digestivos";679;679;1340846,88;1129175,23;206959,49;1974,74;1974,74;4851;7,1;178;26,22
".. Neoplasias malignas de laringe";529;529;715681,78;573011,28;142670,50;1352,90;1352,90;3007;5,7;90;17,01
".. Neoplasia maligna de traquéia brônquios e pulm";1427;1427;1672553,39;1422562,17;249991,22;1172,08;1172,08;9471;6,6;463;32,45
".. Outras neopl malig órg respirat e intratorác";188;188;566971,39;455000,97;111970,42;3015,81;3015,81;1465;7,8;40;21,28
".. Neoplasia maligna do osso e cartilagem articul";445;445;804845,58;680890,75;123954,83;1808,64;1808,64;2860;6,4;39;8,76
".. Neoplasia maligna da pele";198;198;213601,98;176689,06;36912,92;1078,80;1078,80;1273;6,4;29;14,65
".. Outras neoplasias malignas da pele";446;446;520532,10;394966,45;125565,65;1167,11;1167,11;913;2,0;21;4,71
".. Neopl malig do tecido mesotelial e tec moles";545;546;1382922,00;1099529,07;283392,93;2532,82;2537,47;3184;5,8;60;11,01
".. Neoplasia maligna da mama";1812;1812;2340964,34;1777174,56;563789,78;1291,92;1291,92;8395;4,6;347;19,15
".. Neoplasia maligna do colo do útero";958;958;1257378,83;1056595,91;192443,69;1312,50;1312,50;5878;6,1;160;16,70
".. Neopl malig outr porções e porç não espec útero";319;319;540163,08;437891,20;102271,88;1693,30;1693,30;1793;5,6;54;16,93
".. Outras neopl malignas órgãos genitais femininos";569;569;1124191,49;908216,67;215974,82;1975,73;1975,73;3253;5,7;83;14,59
".. Neoplasia maligna da próstata";1050;1051;1380405,69;1126094,31;254311,38;1313,42;1314,67;5903;5,6;205;19,52
".. Outras neopl malignas órgãos genit masculinos";248;248;255285,95;209990,59;45295,36;1029,38;1029,38;1333;5,4;18;7,26
".. Neoplasia maligna da bexiga";547;547;928195,66;782778,89;145416,77;1696,88;1696,88;3515;6,4;75;13,71
".. Outras neoplasias malignas do trato urinário";364;364;538301,18;446799,97;91501,21;1478,85;1478,85;2158;5,9;76;20,88
".. Neoplasia maligna dos olhos e anexos";112;112;98497,75;76386,14;22111,61;879,44;879,44;284;2,5;4;3,57
".. Neoplasia maligna do encéfalo";926;926;3050679,41;2228287,05;822392,36;3294,47;3294,47;8161;8,8;145;15,66
".. Neopl malig outras partes sistema nerv central";180;180;566853,84;425163,07;141690,77;3149,19;3149,19;1571;8,7;22;12,22
".. Neopl malig outr local mal def secun e não esp";1742;1742;3113889,46;2535631,77;578257,69;1787,54;1787,54;10281;5,9;314;18,03
".. Doença de Hodgkin";212;212;307250,69;269321,40;37929,29;1449,30;1449,30;1152;5,4;8;3,77
".. Linfoma não-Hodgkin";919;919;1619479,06;1448837,97;170641,09;1762,22;1762,22;6286;6,8;98;10,66
".. Leucemia";2006;2006;5520699,69;5034620,78;486078,91;2752,09;2752,09;16553;8,3;172;8,57
".. Outras neopl malig tecidos linfóid hemat e rel";396;397;968192,97;853101,95;115091,02;2438,77;2444,93;3277;8,3;63;15,91
".. Carcinoma in situ de colo do útero";94;94;123276,77;93748,78;29527,99;1311,46;1311,46;129;1,4;-;-
".. Neoplasia benigna da pele";133;133;58064,36;41922,35;16142,01;436,57;436,57;132;1,0;1;0,75
".. Neoplasia benigna da mama";47;47;66393,37;42923,00;23470,37;1412,62;1412,62;13;0,3;-;-
".. Leiomioma do útero";1037;1037;786532,63;540473,10;245311,55;758,47;758,47;3091;3,0;1;0,10
".. Neoplasia benigna do ovário";38;38;22253,35;16667,02;5586,33;585,61;585,61;76;2,0;-;-
".. Neoplasia benigna dos órgãos urinários";13;13;18713,28;15498,88;3214,40;1439,48;1439,48;194;14,9;1;7,69
".. Neopl benig encéfalo e outr part sist nerv cent";171;171;946932,69;646910,40;300022,29;5537,62;5537,62;2006;11,7;7;4,09
".. Outr neopl in situ benigs e comport incert desc";2847;2847;6436353,31;4910828,13;1525525,18;2260,75;2260,75;19089;6,7;276;9,69
"03 Doenças sangue órgãos hemat e transt imunitár";6454;6454;4379189,20;3890559,22;488374,48;678,52;678,52;35672;5,5;377;5,84
".. Anemia por deficiência de ferro";811;811;349461,80;314201,34;35260,46;430,90;430,90;3751;4,6;43;5,30
".. Outras anemias";4607;4607;3076282,61;2729208,97;346889,75;667,74;667,74;25102;5,4;281;6,10
".. Afecç hemorrág e outr doenç sang e órg hematop";997;997;920003,75;819057,57;100874,57;922,77;922,77;6714;6,7;52;5,22
".. Alguns transtornos envolvendo mecanismo imunit";39;39;33441,04;28091,34;5349,70;857,46;857,46;105;2,7;1;2,56
"04 Doenças endócrinas nutricionais e metabólicas";14199;14199;11899868,98;10154614,31;1740020,05;838,08;838,08;83205;5,9;1002;7,06
".. Transtornos tireoidianos relac deficiência iodo";3;3;1084,40;933,22;151,18;361,47;361,47;7;2,3;-;-
".. Tireotoxicose";16;16;8668,37;7266,69;1401,68;541,77;541,77;89;5,6;1;6,25
".. Outros transtornos tireoidianos";49;49;49115,17;39908,04;9207,13;1002,35;1002,35;279;5,7;5;10,20
".. Diabetes mellitus";9734;9734;8768480,63;7503739,02;1259556,79;900,81;900,81;57168;5,9;522;5,36
".. Desnutrição";1810;1810;1729136,12;1445366,84;283769,28;955,32;955,32;13355;7,4;271;14,97
".. Outras deficiências vitamínicas";7;7;2633,41;2295,65;337,76;376,20;376,20;50;7,1;-;-
".. Obesidade";18;18;64300,61;44253,16;20047,45;3572,26;3572,26;53;2,9;-;-
".. Depleção de volume";770;770;198857,35;170598,23;28259,12;258,26;258,26;2631;3,4;60;7,79
".. Outros transt endócrinos nutricionais metabólic";1792;1792;1077592,92;940253,46;137289,66;601,34;601,34;9573;5,3;143;7,98
"05 Transtornos mentais e comportamentais";13125;18559;17074484,29;15038279,39;2036204,90;920,01;1300,91;292015;22,2;62;0,47
".. Demência";153;221;264497,88;242572,83;21925,05;1196,82;1728,74;3868;25,3;9;5,88
".. Transt mentais e comportamentais dev uso álcool";2020;2575;2165397,29;1903480,12;261917,17;840,93;1071,98;36631;18,1;22;1,09
".. Transt ment comport dev uso outr subst psicoat";2170;2708;2164847,85;1902923,96;261923,89;799,43;997,63;37479;17,3;9;0,41
".. Esquizofrenia transt esquizotípicos e delirant";4247;7250;7851926,73;6911207,33;940719,40;1083,02;1848,82;132471;31,2;5;0,12
".. Transtornos de humor [afetivos]";3272;3984;3145163,27;2772313,13;372850,14;789,45;961,24;54040;16,5;10;0,31
".. Transt neurót e relacionados com stress somatof";154;168;80584,99;70684,44;9900,55;479,67;523,28;1351;8,8;1;0,65
".. Retardo mental";201;482;602319,86;530551,03;71768,83;1249,63;2996,62;10935;54,4;-;-
".. Outros transtornos mentais e comportamentais";908;1171;799746,42;704546,55;95199,87;682,96;880,78;15240;16,8;6;0,66
"06 Doenças do sistema nervoso";10571;10980;17645263,16;14820730,18;2824532,98;1607,04;1669,21;91585;8,7;646;6,11
".. Doenças inflamatórias do sistema nervoso centr";711;714;1617435,96;1384353,95;233082,01;2265,32;2274,87;12241;17,2;63;8,86
".... Meningite bacteriana não classif outra parte";225;225;601708,58;533802,39;67906,19;2674,26;2674,26;2677;11,9;28;12,44
".... Mening em doenç infec/parasit class outr part";1;1;452,26;384,04;68,22;452,26;452,26;1;1,0;-;-
".... Mening dev outras causas e causas não especif";9;9;7991,60;6581,62;1409,98;887,96;887,96;39;4,3;-;-
".... Restante doenças inflamat sist nervoso centr";476;479;1007283,52;843585,90;163697,62;2102,89;2116,14;9524;20,0;35;7,35
".. Doença de Parkinson";33;39;58230,86;53740,71;4490,15;1493,10;1764,57;490;14,8;2;6,06
".. Doença de Alzheimer";90;97;110325,95;99670,01;10655,94;1137,38;1225,84;1060;11,8;28;31,11
".. Esclerose múltiplas";174;174;124265,74;111032,67;13233,07;714,17;714,17;916;5,3;3;1,72
".. Epilepsia";3825;3838;2703939,69;2343604,00;360335,69;704,52;706,91;19366;5,1;116;3,03
".. Enxaqueca e outras síndromes de algias cefálic";561;561;296058,82;260936,98;35121,84;527,73;527,73;2092;3,7;6;1,07
".. Acid vascular cerebr isquêm transit e síndr cor";1411;1411;1580100,45;1404848,11;175252,34;1119,84;1119,84;8092;5,7;135;9,57
".. Transtornos dos nervos raízes e plexos nervosos";402;402;339183,77;240878,32;98305,45;843,74;843,74;1242;3,1;8;1,99
".. Paralisia cerebral e outras síndromes paralít";96;149;511364,16;439929,38;71434,78;3431,97;5326,71;2654;27,6;7;7,29
".. Outras doenças do sistema nervoso";3268;3595;10304357,76;8481736,05;1822621,71;2866,30;3153,11;43432;13,3;278;8,51
"07 Doenças do olho e anexos";1164;1164;2103552,27;1589993,15;513559,12;1807,18;1807,18;2042;1,8;-;-
".. Inflamação da pálpebra";3;3;809,73;718,64;91,09;269,91;269,91;12;4,0;-;-
".. Conjuntivite e outros transtornos da conjuntiva";28;28;40074,30;33245,65;6828,65;1431,22;1431,22;101;3,6;-;-
".. Ceratite e outros transtornos esclerót e córnea";87;87;83747,95;41999,45;41748,50;962,62;962,62;220;2,5;-;-
".. Catarata e outros transtornos do cristalino";73;73;78105,35;60134,76;17970,59;1069,94;1069,94;18;0,2;-;-
".. Descolamentos e defeitos da retina";386;386;1290972,37;989150,64;301821,73;3344,49;3344,49;112;0,3;-;-
".. Glaucoma";89;89;89558,92;66092,06;23466,86;1006,28;1006,28;41;0,5;-;-
".. Estrabismo";7;7;5588,41;4154,89;1433,52;798,34;798,34;8;1,1;-;-
".. Cegueira e visão subnormal";5;5;4467,21;3914,63;552,58;893,44;893,44;49;9,8;-;-
".. Outras doenças do olho e anexos";486;486;510228,03;390582,43;119645,60;1049,85;1049,85;1481;3,0;-;-
"08 Doenças do ouvido e da apófise mastóide";436;436;291390,16;259070,62;32319,54;668,33;668,33;1889;4,3;3;0,69
".. Otite média e outr transt ouvid médio apóf mast";304;304;92492,43;71789,96;20702,47;304,25;304,25;1331;4,4;1;0,33
".. Perda de audição";3;3;136634,43;134667,39;1967,04;45544,81;45544,81;1;0,3;-;-
".. Outras doenças do ouvido e da apófise mastóide";129;129;62263,30;52613,27;9650,03;482,66;482,66;557;4,3;2;1,55
"09 Doenças do aparelho circulatório";70786;70942;186101124,53;157391746,72;28704537,62;2623,29;2629,07;445626;6,3;7810;11,03
".. Febre reumática aguda";95;95;90682,10;75966,88;14715,22;954,55;954,55;670;7,1;-;-
".. Doença reumática crônica do coração";190;190;1985166,38;1395794,74;589371,64;10448,24;10448,24;1953;10,3;32;16,84
".. Hipertensão essencial (primária)";2987;3002;1100467,69;923429,73;177037,96;366,58;368,42;9159;3,1;61;2,04
".. Outras doenças hipertensivas";1211;1213;783019,28;655733,18;127286,10;645,52;646,59;4940;4,1;50;4,13
".. Infarto agudo do miocárdio";9940;9940;40029358,12;33825253,05;6203892,87;4027,10;4027,10;60162;6,1;1042;10,48
".. Outras doenças isquêmicas do coração";8163;8163;36357423,25;28305612,80;8051583,19;4453,93;4453,93;39129;4,8;282;3,45
".. Embolia pulmonar";718;718;1242777,62;1109238,34;133539,28;1730,89;1730,89;5977;8,3;125;17,41
".. Transtornos de condução e arritmias cardíacas";4084;4084;15783467,12;14294794,36;1488672,76;3864,71;3864,71;17847;4,4;695;17,02
".. Insuficiência cardíaca";13353;13353;23603686,58;21373714,16;2229575,57;1767,67;1767,67;92542;6,9;1807;13,53
".. Outras doenças do coração";1771;1775;6961203,57;5657955,83;1303247,74;3921,80;3930,66;15164;8,6;194;10,95
".. Hemorragia intracraniana";2396;2396;10412195,09;8671152,41;1741042,68;4345,66;4345,66;22708;9,5;640;26,71
".. Infarto cerebral";1775;1775;3555550,08;3144939,50;410610,58;2003,13;2003,13;14209;8,0;271;15,27
".. Acid vascular cerebr não espec hemorrág ou isq";12620;12625;19548766,23;17181084,20;2367314,51;1548,42;1549,03;87028;6,9;1959;15,52
".. Outras doenças cerebrovasculares";682;791;3013382,71;2630607,98;382774,73;3809,59;4418,45;8818;12,9;77;11,29
".. Arteroesclerose";1721;1721;4073239,17;3469319,66;603133,16;2366,79;2366,79;10650;6,2;89;5,17
".. Outras doenças vasculares periféricas";1018;1027;2093050,71;1731409,34;361134,33;2038,02;2056,04;7054;6,9;57;5,60
".. Embolia e trombose arteriais";2008;2008;4921888,49;4093286,64;828601,85;2451,14;2451,14;13506;6,7;170;8,47
".. Outras doenças das artérias arteríolas e capil";1766;1766;7396781,61;6190650,19;1206131,42;4188,44;4188,44;11542;6,5;138;7,81
".. Flebite tromboflebite embolia e trombose venosa";2897;2897;2089516,44;1820598,64;268732,30;721,27;721,27;16426;5,7;90;3,11
".. Veias varicosas das extremidades inferiores";561;573;429477,66;320695,91;107035,63;749,52;765,56;3098;5,5;13;2,32
".. Hemorróidas";267;267;90105,04;58094,91;31598,78;337,47;337,47;541;2,0;1;0,37
".. Outras doenças do aparelho circulatório";563;563;539919,59;462414,27;77505,32;959,00;959,00;2503;4,4;17;3,02
"10 Doenças do aparelho respiratório";53942;53957;85767699,28;74540146,01;11226366,63;1589,56;1590,00;331936;6,2;7628;14,14
".. Faringite aguda e amigdalite aguda";373;373;125372,69;109162,33;16210,36;336,12;336,12;1227;3,3;-;-
".. Laringite e traqueíte agudas";259;259;150870,67;132429,29;18441,38;582,51;582,51;888;3,4;2;0,77
".. Outras infecções agudas das vias aéreas super";1004;1004;484163,67;419802,06;64361,61;482,23;482,23;3385;3,4;39;3,88
".. Influenza [gripe]";2895;2895;3552029,96;3095264,35;456765,61;1226,95;1226,95;15544;5,4;270;9,33
".. Pneumonia";26759;26760;38717584,26;33895849,61;4821526,59;1446,85;1446,90;172700;6,5;3979;14,87
".. Bronquite aguda e bronquiolite aguda";1324;1324;586284,19;513463,18;72771,21;442,81;442,81;5150;3,9;29;2,19
".. Sinusite crônica";24;24;26285,92;18843,41;7442,51;1095,25;1095,25;118;4,9;1;4,17
".. Outras doenças do nariz e dos seios paranasais";59;59;29270,11;19920,71;9349,40;496,10;496,10;159;2,7;-;-
".. Doenças crônicas das amígdalas e das adenóides";57;57;51485,59;35944,97;14611,84;903,26;903,26;125;2,2;1;1,75
".. Outras doenças do trato respiratório superior";397;397;324984,78;273275,41;51709,37;818,60;818,60;1801;4,5;10;2,52
".. Bronquite enfisema e outr doenç pulm obstr crôn";4736;4743;4937245,30;4491956,71;445288,59;1040,95;1042,49;28019;5,9;428;9,04
".. Asma";4026;4026;2566125,03;2396092,82;170032,21;637,39;637,39;12125;3,0;25;0,62
".. Bronquiectasia";38;38;45874,49;40712,96;5161,53;1207,22;1207,22;289;7,6;3;7,89
".. Pneumoconiose";40;40;53068,71;46362,01;6706,70;1326,72;1326,72;231;5,8;9;22,50
".. Outras doenças do aparelho respiratório";11951;11958;34117053,91;29051066,19;5065987,72;2853,07;2854,74;90175;7,5;2832;23,70
"11 Doenças do aparelho digestivo";50723;50725;62140343,45;52445860,61;9676868,18;1225,04;1225,09;246125;4,9;2980;5,88
".. Cárie dentária";2;2;855,43;522,05;333,38;427,72;427,72;1;0,5;-;-
".. Outros transtornos dentes e estruturas suporte";292;292;160557,24;108051,81;52505,43;549,85;549,85;820;2,8;3;1,03
".. Outr doenç cavidade oral glând saliv e maxilar";331;331;208312,36;156524,80;51787,56;629,34;629,34;1173;3,5;5;1,51
".. Úlcera gástrica e duodenal";797;797;1185272,44;1024741,13;160531,31;1487,17;1487,17;4642;5,8;109;13,68
".. Gastrite e duodenite";1403;1403;393795,63;346644,20;47151,43;280,68;280,68;4111;2,9;16;1,14
".. Outras doenças do esôfago estômago e duodeno";1502;1502;2063152,26;1770902,91;292249,35;1373,60;1373,60;9007;6,0;91;6,06
".. Doenças do apêndice";10032;10032;7046670,09;5071758,38;1974851,66;702,42;702,42;31043;3,1;40;0,40
".. Hérnia inguinal";1665;1665;1340691,02;1002683,29;332403,24;805,22;805,22;4367;2,6;14;0,84
".. Outras hérnias";1513;1513;1482094,36;1167101,85;314338,02;979,57;979,57;4528;3,0;31;2,05
".. Doença de Crohn e colite ulcerativa";262;264;267397,51;236842,08;30555,43;1012,87;1020,60;1741;6,6;10;3,82
".. Ileo paralítico e obstrução intestinal s/hérnia";2579;2579;6822800,41;5871684,33;951042,23;2645,52;2645,52;18400;7,1;313;12,14
".. Doença diverticular do intestino";648;648;1087493,13;954526,51;132966,62;1678,23;1678,23;3728;5,8;47;7,25
".. Outras doenças dos intestinos e peritônio";5025;5025;7398885,79;6321682,06;1077075,24;1472,42;1472,42;26277;5,2;391;7,78
".. Doença alcoólica do fígado";1066;1066;2811114,57;2526093,34;285021,23;2637,07;2637,07;8601;8,1;231;21,67
".. Outras doenças do fígado";2881;2881;12413961,44;11115614,62;1298273,02;4308,91;4308,91;22364;7,8;546;18,95
".. Colelitíase e colecistite";8616;8616;6877920,19;5469409,11;1399629,23;798,27;798,27;41743;4,8;157;1,82
".. Pancreatite aguda e outras doenças do pâncreas";2888;2888;2428308,67;2155661,08;272391,89;840,83;840,83;18340;6,4;167;5,78
".. Outras doenças do aparelho digestivo";9221;9221;8151060,91;7145417,06;1003761,91;883,97;883,97;45239;4,9;809;8,77
"12 Doenças da pele e do tecido subcutâneo";11838;11887;9065655,93;7271110,19;1788795,82;762,65;765,81;74104;6,3;297;2,51
".. Infecções da pele e do tecido subcutâneo";5404;5404;3079511,11;2569540,79;509774,82;569,86;569,86;31799;5,9;79;1,46
".. Outras doenças da pele e do tecido subcutâneo";6434;6483;5986144,82;4701569,40;1279021,00;923,36;930,39;42305;6,6;218;3,39
"13 Doenças sist osteomuscular e tec conjuntivo";6438;6471;8764553,84;7195639,74;1568515,12;1354,44;1361,38;38167;5,9;84;1,30
