 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:Jan/2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".... Restante outr febr arbovírus febr hemor vírus";218;218;90554,72;78291,21;12263,51;415,39;415,39;837;3,8;1;0,46
".. Infecções pelo vírus do herpes";102;102;37076,42;30491,84;6584,58;363,49;363,49;485;4,8;1;0,98
".. Varicela e herpes zoster";401;401;383347,16;334391,83;48955,33;955,98;955,98;2754;6,9;31;7,73
".. Sarampo";93;93;42833,92;36469,22;6364,70;460,58;460,58;442;4,8;-;-
".. Rubéola";1;1;63,27;51,65;11,62;63,27;63,27;2;2,0;-;-
".. Hepatite aguda B";106;106;94872,66;85774,53;9098,13;895,03;895,03;994;9,4;13;12,26
".. Outras hepatites virais";230;230;160309,92;140702,63;19607,29;697,00;697,00;1575;6,8;10;4,35
".. Doença pelo vírus da imunodefic humana [HIV]";1938;1977;3017323,17;2678010,63;339312,54;1526,21;1556,93;31102;16,0;234;12,07
".. Caxumba [parotidite epidêmica]";50;50;14094,92;12181,54;1913,38;281,90;281,90;225;4,5;-;-
".. Outras doenças virais";1564;1564;946938,55;807695,01;139243,54;605,46;605,46;7832;5,0;20;1,28
".... Meningite viral";216;216;248271,64;225167,38;23104,26;1149,41;1149,41;1537;7,1;6;2,78
".... Restante de outras doenças virais";1348;1348;698666,91;582527,63;116139,28;518,30;518,30;6295;4,7;14;1,04
".. Micoses";264;264;339368,54;296983,94;42384,60;1285,49;1285,49;2912;11,0;15;5,68
".. Malária";165;165;53554,10;44980,44;8573,66;324,57;324,57;741;4,5;2;1,21
".... Malária por Plasmodium falciparum";16;16;5119,30;4356,06;763,24;319,96;319,96;95;5,9;-;-
".... Malária por Plasmodium vivax";97;97;29688,59;25127,53;4561,06;306,07;306,07;446;4,6;1;1,03
".... Malária por Plasmodium malariae";7;7;4255,46;3334,01;921,45;607,92;607,92;46;6,6;1;14,29
".... Outras formas malária conf exames parasitológ";3;3;735,63;608,43;127,20;245,21;245,21;14;4,7;-;-
".... Malária não especificada";42;42;13755,12;11554,41;2200,71;327,50;327,50;140;3,3;-;-
".. Leishmaniose";256;256;144865,54;127122,19;17743,35;565,88;565,88;3179;12,4;11;4,30
".... Leishmaniose visceral";139;139;98509,88;86782,01;11727,87;708,70;708,70;1731;12,5;7;5,04
".... Leishmaniose cutânea";49;49;23723,11;20904,83;2818,28;484,15;484,15;523;10,7;-;-
".... Leishmaniose cutâneo-mucosa";15;15;6581,01;5691,52;889,49;438,73;438,73;281;18,7;-;-
".... Leishmaniose não especificada";53;53;16051,54;13743,83;2307,71;302,86;302,86;644;12,2;4;7,55
".. Tripanossomíase";34;34;107673,69;99336,73;8336,96;3166,87;3166,87;254;7,5;7;20,59
".. Esquistossomose";12;12;10711,04;9264,52;1446,52;892,59;892,59;130;10,8;-;-
".. Outras infestações por trematódeos";1;1;334,87;291,69;43,18;334,87;334,87;6;6,0;-;-
".. Filariose";3;3;2223,70;1798,51;425,19;741,23;741,23;15;5,0;-;-
".. Outras helmintíases";63;63;39211,50;31662,04;7549,46;622,40;622,40;391;6,2;-;-
".. Seqüelas de tuberculose";16;17;111678,25;92613,86;19064,39;6569,31;6979,89;233;14,6;3;18,75
".. Seqüelas de poliomielite";9;14;24166,44;21599,82;2566,62;1726,17;2685,16;218;24,2;-;-
".. Seqüelas de hanseníase [lepra]";17;21;15643,05;12463,31;3179,74;744,91;920,18;264;15,5;2;11,76
".. Outras doenças infecciosas e parasitárias";1828;1828;1125790,56;950463,99;175326,57;615,86;615,86;10386;5,7;47;2,57
"02 Neoplasias (tumores)";35784;35799;61870613,71;51378159,74;10488989,44;1728,28;1729,00;235341;6,6;5328;14,89
".. Neoplasia maligna do lábio cavid oral e faringe";1304;1305;2005532,10;1690533,06;314999,04;1536,81;1537,98;9339;7,2;238;18,25
".. Neoplasia maligna do esôfago";1235;1235;1448273,42;1235793,86;212479,56;1172,69;1172,69;7272;5,9;224;18,14
".. Neoplasia maligna do estômago";1831;1832;3000233,45;2564329,85;435903,60;1637,68;1638,58;11211;6,1;350;19,12
".. Neoplasia maligna do cólon";2833;2834;5702382,49;4845477,32;856833,12;2012,13;2012,84;15310;5,4;305;10,77
".. Neopl malig junção retoss reto ânus canal anal";1603;1603;2980902,63;2531483,31;449419,32;1859,58;1859,58;9721;6,1;195;12,16
".. Neopl malig fígado e vias biliares intra-hepát";673;674;1058333,03;916449,02;141823,96;1570,23;1572,56;4058;6,0;208;30,91
".. Neoplasia maligna do pâncreas";923;923;1302788,01;1109320,12;193467,89;1411,47;1411,47;6364;6,9;234;25,35
".. Outras neoplasias malignas de órgãos digestivos";708;708;1367257,08;1162237,71;204088,07;1931,15;1931,15;6083;8,6;163;23,02
".. Neoplasias malignas de laringe";552;553;655904,83;535038,92;120865,91;1186,08;1188,23;3205;5,8;73;13,22
".. Neoplasia maligna de traquéia brônquios e pulm";1765;1765;1967626,00;1669609,26;298016,74;1114,80;1114,80;12508;7,1;540;30,59
".. Outras neopl malig órg respirat e intratorác";246;246;593587,46;472856,97;120730,49;2412,96;2412,96;1921;7,8;44;17,89
".. Neoplasia maligna do osso e cartilagem articul";548;548;1082720,34;920751,48;161968,86;1975,77;1975,77;4058;7,4;47;8,58
".. Neoplasia maligna da pele";297;297;307820,07;250342,58;57477,49;1036,43;1036,43;1528;5,1;45;15,15
".. Outras neoplasias malignas da pele";632;632;647290,23;498966,31;148323,92;1024,19;1024,19;1564;2,5;27;4,27
".. Neopl malig do tecido mesotelial e tec moles";659;659;1430616,20;1148604,00;282012,20;2170,89;2170,89;3746;5,7;64;9,71
".. Neoplasia maligna da mama";2249;2251;2461907,41;1923173,57;538733,84;1093,69;1094,67;12404;5,5;438;19,48
".. Neoplasia maligna do colo do útero";1108;1108;1302268,62;1125595,99;176014,95;1175,33;1175,33;7641;6,9;179;16,16
".. Neopl malig outr porções e porç não espec útero";398;398;554488,23;457765,41;96722,82;1393,19;1393,19;2741;6,9;75;18,84
".. Outras neopl malignas órgãos genitais femininos";674;675;1100789,84;898317,97;202471,87;1630,80;1633,22;4322;6,4;129;19,14
".. Neoplasia maligna da próstata";1289;1291;1592576,10;1301995,61;290580,49;1233,60;1235,51;7881;6,1;233;18,08
".. Outras neopl malignas órgãos genit masculinos";286;286;265382,73;222373,59;43009,14;927,91;927,91;1885;6,6;22;7,69
".. Neoplasia maligna da bexiga";656;656;1032864,85;870750,09;162114,76;1574,49;1574,49;4589;7,0;92;14,02
".. Outras neoplasias malignas do trato urinário";457;457;725121,56;597457,16;127436,79;1586,70;1586,70;3119;6,8;67;14,66
".. Neoplasia maligna dos olhos e anexos";96;96;100919,22;80936,39;19982,83;1051,24;1051,24;394;4,1;3;3,13
".. Neoplasia maligna do encéfalo";1009;1010;3166718,76;2357024,24;809682,96;3135,37;3138,47;9531;9,4;145;14,37
".. Neopl malig outras partes sistema nerv central";212;212;667803,04;485591,76;182211,28;3150,01;3150,01;1841;8,7;23;10,85
".. Neopl malig outr local mal def secun e não esp";2119;2120;3425188,45;2820152,32;605036,13;1615,65;1616,42;13171;6,2;388;18,31
".. Doença de Hodgkin";271;271;383229,29;338970,04;44259,25;1414,13;1414,13;1857;6,9;12;4,43
".. Linfoma não-Hodgkin";1136;1136;2233548,35;1997829,25;235719,10;1966,15;1966,15;8780;7,7;123;10,83
".. Leucemia";2539;2541;6761312,06;6169486,58;591825,48;2660,89;2662,98;22134;8,7;199;7,84
".. Outras neopl malig tecidos linfóid hemat e rel";544;544;1428854,80;1249615,12;179239,68;2626,57;2626,57;4374;8,0;97;17,83
".. Carcinoma in situ de colo do útero";77;77;80495,99;60780,15;19715,84;1045,40;1045,40;116;1,5;1;1,30
".. Neoplasia benigna da pele";133;133;57465,52;41345,88;16119,64;432,07;432,07;144;1,1;-;-
".. Neoplasia benigna da mama";38;38;34100,13;22140,54;11959,59;897,37;897,37;32;0,8;-;-
".. Leiomioma do útero";1175;1175;884375,17;610704,55;272547,08;752,66;752,66;3494;3,0;1;0,09
".. Neoplasia benigna do ovário";50;50;34779,82;25861,37;8918,45;695,60;695,60;138;2,8;-;-
".. Neoplasia benigna dos órgãos urinários";15;15;27942,04;20616,59;7325,45;1862,80;1862,80;98;6,5;-;-
".. Neopl benig encéfalo e outr part sist nerv cent";212;212;1069487,55;757340,72;312146,83;5044,75;5044,75;2672;12,6;8;3,77
".. Outr neopl in situ benigs e comport incert desc";3232;3233;6927726,84;5390541,08;1536805,02;2142,82;2143,48;24095;7,5;336;10,40
"03 Doenças sangue órgãos hemat e transt imunitár";8506;8506;5677055,79;5053428,63;623311,62;667,42;667,42;47630;5,6;416;4,89
".. Anemia por deficiência de ferro";992;992;396554,69;353875,29;42679,40;399,75;399,75;4771;4,8;45;4,54
".. Outras anemias";5934;5934;3922910,28;3492503,76;430151,03;661,09;661,09;32659;5,5;308;5,19
".. Afecç hemorrág e outr doenç sang e órg hematop";1527;1527;1215294,18;1085444,35;129789,78;795,87;795,87;9923;6,5;63;4,13
".. Alguns transtornos envolvendo mecanismo imunit";53;53;142296,64;121605,23;20691,41;2684,84;2684,84;277;5,2;-;-
"04 Doenças endócrinas nutricionais e metabólicas";18773;18776;14039347,13;11917693,72;2113490,93;747,73;747,85;111974;6,0;1065;5,67
".. Transtornos tireoidianos relac deficiência iodo";8;8;21706,62;18416,00;3290,62;2713,33;2713,33;80;10,0;1;12,50
".. Tireotoxicose";33;33;26091,58;22275,39;3816,19;790,65;790,65;199;6,0;1;3,03
".. Outros transtornos tireoidianos";93;93;65736,36;50771,88;14964,48;706,84;706,84;551;5,9;5;5,38
".. Diabetes mellitus";11508;11508;9302993,00;7971433,24;1323509,12;808,39;808,39;72137;6,3;458;3,98
".. Desnutrição";2721;2721;2174221,33;1834214,27;340007,06;799,05;799,05;19658;7,2;357;13,12
".. Deficiência de vitamina A";1;1;715,46;675,29;40,17;715,46;715,46;2;2,0;-;-
".. Outras deficiências vitamínicas";7;7;4137,80;3785,48;352,32;591,11;591,11;44;6,3;-;-
".. Seqüelas de desnutrição e de outras defic nutr";3;3;4806,60;4321,23;485,37;1602,20;1602,20;17;5,7;2;66,67
".. Obesidade";87;87;528584,80;357472,55;171112,25;6075,69;6075,69;273;3,1;1;1,15
".. Depleção de volume";1758;1760;325826,82;279720,97;46105,85;185,13;185,34;5641;3,2;70;3,98
".. Outros transt endócrinos nutricionais metabólic";2554;2555;1584526,76;1374607,42;209807,50;620,17;620,41;13372;5,2;170;6,66
"05 Transtornos mentais e comportamentais";17685;23913;21250862,83;18698467,05;2552335,73;888,67;1201,63;365134;20,6;86;0,49
".. Demência";186;244;289362,22;265817,27;23544,95;1185,91;1555,71;3981;21,4;15;8,06
".. Transt mentais e comportamentais dev uso álcool";2668;3322;2813378,52;2470485,25;342833,22;846,89;1054,49;46403;17,4;17;0,64
".. Transt ment comport dev uso outr subst psicoat";3037;3818;3148031,28;2763912,09;384119,19;824,52;1036,56;52322;17,2;20;0,66
".. Esquizofrenia transt esquizotípicos e delirant";5345;8665;9266612,65;8149689,76;1116922,89;1069,43;1733,70;159478;29,8;19;0,36
".. Transtornos de humor [afetivos]";4674;5413;3906030,14;3439064,15;466965,99;721,60;835,69;68181;14,6;7;0,15
".. Transt neurót e relacionados com stress somatof";252;262;85624,59;76000,81;9623,78;326,81;339,78;1770;7,0;-;-
".. Retardo mental";300;634;748640,20;659641,78;88998,42;1180,82;2495,47;14086;47,0;3;1,00
".. Outros transtornos mentais e comportamentais";1223;1555;993183,23;873855,94;119327,29;638,70;812,09;18913;15,5;5;0,41
"06 Doenças do sistema nervoso";12701;13134;19313034,62;16257956,17;3054971,72;1470,46;1520,59;104807;8,3;710;5,59
".. Doenças inflamatórias do sistema nervoso centr";709;714;1897285,22;1627889,84;269395,38;2657,26;2676,00;9926;14,0;71;10,01
".... Meningite bacteriana não classif outra parte";333;333;935508,67;832816,64;102692,03;2809,34;2809,34;3794;11,4;38;11,41
".... Mening em doenç infec/parasit class outr part";3;3;1683,43;1514,03;169,40;561,14;561,14;15;5,0;-;-
".... Mening dev outras causas e causas não especif";27;27;58385,24;50326,15;8059,09;2162,42;2162,42;240;8,9;3;11,11
".... Restante doenças inflamat sist nervoso centr";346;351;901707,88;743233,02;158474,86;2568,97;2606,09;5877;17,0;30;8,67
".. Doença de Parkinson";46;52;81051,14;75787,68;5263,46;1558,68;1761,98;610;13,3;3;6,52
".. Doença de Alzheimer";99;114;100100,20;91711,00;8389,20;878,07;1011,11;1402;14,2;21;21,21
".. Esclerose múltiplas";194;194;142154,92;125307,32;16847,60;732,76;732,76;1003;5,2;3;1,55
".. Epilepsia";4401;4412;3066859,88;2639984,71;426840,49;695,12;696,86;22406;5,1;111;2,52
".. Enxaqueca e outras síndromes de algias cefálic";961;961;504856,88;448454,33;56402,55;525,35;525,35;3530;3,7;8;0,83
".. Acid vascular cerebr isquêm transit e síndr cor";1818;1818;1751426,89;1559373,03;192053,86;963,38;963,38;11190;6,2;164;9,02
".. Transtornos dos nervos raízes e plexos nervosos";576;576;433738,84;313532,88;120205,96;753,02;753,02;1737;3,0;20;3,47
".. Paralisia cerebral e outras síndromes paralít";148;199;563197,28;488638,43;74558,85;2830,14;3805,39;3719;25,1;6;4,05
".. Outras doenças do sistema nervoso";3749;4094;10772363,37;8887276,95;1885014,37;2631,26;2873,40;49284;13,1;303;8,08
"07 Doenças do olho e anexos";1448;1448;2014711,92;1455783,68;558928,24;1391,38;1391,38;3570;2,5;-;-
".. Inflamação da pálpebra";14;14;3387,06;2719,62;667,44;241,93;241,93;83;5,9;-;-
".. Conjuntivite e outros transtornos da conjuntiva";42;42;15314,29;11543,84;3770,45;364,63;364,63;123;2,9;-;-
".. Ceratite e outros transtornos esclerót e córnea";201;201;278490,95;128822,97;149667,98;1385,53;1385,53;406;2,0;-;-
".. Catarata e outros transtornos do cristalino";118;118;133216,90;102128,47;31088,43;1128,96;1128,96;69;0,6;-;-
".. Descolamentos e defeitos da retina";273;273;885043,08;676914,63;208128,45;3241,92;3241,92;170;0,6;-;-
".. Glaucoma";85;85;71335,95;52520,80;18815,15;839,25;839,25;113;1,3;-;-
".. Estrabismo";20;20;15319,21;12181,46;3137,75;765,96;765,96;59;3,0;-;-
".. Transtornos da refração e da acomodação";1;1;965,45;732,17;233,28;965,45;965,45;-;-;-;-
".. Cegueira e visão subnormal";5;5;3197,16;2764,77;432,39;639,43;639,43;15;3,0;-;-
".. Outras doenças do olho e anexos";689;689;608441,87;465454,95;142986,92;883,08;883,08;2532;3,7;-;-
"08 Doenças do ouvido e da apófise mastóide";1040;1040;502405,67;443833,53;58572,14;483,08;483,08;4338;4,2;1;0,10
".. Otite média e outr transt ouvid médio apóf mast";758;758;234482,35;193081,13;41401,22;309,34;309,34;3264;4,3;-;-
".. Perda de audição";6;6;165839,91;162733,53;3106,38;27639,99;27639,99;21;3,5;-;-
".. Outras doenças do ouvido e da apófise mastóide";276;276;102083,41;88018,87;14064,54;369,87;369,87;1053;3,8;1;0,36
"09 Doenças do aparelho circulatório";81184;81373;199537021,01;168854096,24;30678836,28;2452,13;2457,84;556992;6,9;7809;9,62
".. Febre reumática aguda";154;154;130849,18;109452,92;21324,21;849,67;849,67;1125;7,3;3;1,95
".. Doença reumática crônica do coração";271;273;2785887,92;1995847,79;790040,13;10204,72;10280,03;3439;12,7;31;11,44
".. Hipertensão essencial (primária)";3819;3843;1296574,24;1085417,23;211157,01;337,39;339,51;14318;3,7;60;1,57
".. Outras doenças hipertensivas";1517;1519;1198978,31;963661,70;235280,81;789,32;790,36;6081;4,0;48;3,16
".. Infarto agudo do miocárdio";10945;10945;41754630,90;35063751,03;6690477,47;3814,95;3814,95;79953;7,3;1069;9,77
".. Outras doenças isquêmicas do coração";9615;9616;39747817,50;31239054,98;8508618,42;4133,51;4133,94;52477;5,5;269;2,80
".. Embolia pulmonar";829;829;1443146,28;1291030,32;152115,96;1740,83;1740,83;7067;8,5;152;18,34
".. Transtornos de condução e arritmias cardíacas";5066;5066;18021236,69;16350314,85;1670821,24;3557,29;3557,29;25011;4,9;783;15,46
".. Insuficiência cardíaca";15581;15583;26758086,78;24202519,86;2554807,24;1717,13;1717,35;117058;7,5;1750;11,23
".. Outras doenças do coração";2257;2264;7527344,88;6073967,97;1453193,02;3324,80;3335,11;21233;9,4;213;9,44
".. Hemorragia intracraniana";2178;2181;9908160,45;8257409,32;1650751,13;4542,94;4549,20;22269;10,2;481;22,08
".. Infarto cerebral";1992;1992;3521040,37;3144889,74;376150,63;1767,59;1767,59;15757;7,9;306;15,36
".. Acid vascular cerebr não espec hemorrág ou isq";13716;13719;19008900,84;16667886,46;2340728,82;1385,59;1385,89;96014;7,0;1981;14,44
".. Outras doenças cerebrovasculares";911;1020;3947830,08;3407613,98;540216,10;3870,42;4333,51;12355;13,6;96;10,54
".. Arteroesclerose";1629;1629;3729632,13;3219477,30;510154,83;2289,52;2289,52;12287;7,5;68;4,17
".. Outras doenças vasculares periféricas";798;809;1770062,51;1473023,23;297039,28;2187,96;2218,12;6996;8,8;62;7,77
".. Embolia e trombose arteriais";1769;1769;4356251,88;3631658,44;724593,44;2462,55;2462,55;14332;8,1;150;8,48
".. Outras doenças das artérias arteríolas e capil";2259;2259;8634804,36;7319750,48;1314978,78;3822,40;3822,40;16095;7,1;148;6,55
".. Flebite tromboflebite embolia e trombose venosa";3874;3874;2665429,00;2327738,81;337690,19;688,03;688,03;23625;6,1;102;2,63
".. Veias varicosas das extremidades inferiores";873;897;593840,76;422910,88;169816,04;662,03;680,23;5172;5,9;19;2,18
".. Hemorróidas";366;366;132374,95;87385,14;44074,34;361,68;361,68;754;2,1;1;0,27
".. Outras doenças do aparelho circulatório";765;766;604141,00;519333,81;84807,19;788,70;789,73;3574;4,7;17;2,22
"10 Doenças do aparelho respiratório";70343;70378;89599866,00;77912076,47;11685283,54;1273,12;1273,76;450496;6,4;7592;10,79
".. Faringite aguda e amigdalite aguda";1070;1070;335400,28;290943,15;44457,13;313,46;313,46;3454;3,2;1;0,09
".. Laringite e traqueíte agudas";656;656;278925,61;242185,96;36739,65;425,19;425,19;2161;3,3;2;0,30
".. Outras infecções agudas das vias aéreas super";1508;1508;459041,54;401646,82;57322,67;304,40;304,40;4962;3,3;16;1,06
".. Influenza [gripe]";967;967;689490,74;601965,95;87524,79;713,02;713,02;4036;4,2;44;4,55
".. Pneumonia";40413;40415;47212303,66;41320531,30;5890658,92;1168,19;1168,25;269614;6,7;4705;11,64
".. Bronquite aguda e bronquiolite aguda";2601;2601;1312756,83;1141323,93;171432,90;504,71;504,71;10924;4,2;16;0,62
".. Sinusite crônica";40;40;33032,45;22294,45;10738,00;825,81;825,81;147;3,7;-;-
".. Outras doenças do nariz e dos seios paranasais";140;140;85765,17;55427,15;30338,02;612,61;612,61;279;2,0;-;-
".. Doenças crônicas das amígdalas e das adenóides";330;330;134489,14;69682,88;64232,17;407,54;407,54;436;1,3;-;-
".. Outras doenças do trato respiratório superior";915;915;444922,81;368863,48;76059,33;486,25;486,25;3169;3,5;5;0,55
".. Bronquite enfisema e outr doenç pulm obstr crôn";7697;7715;7813284,05;7127058,35;686002,26;1012,74;1015,11;47117;6,1;702;9,12
".. Asma";4173;4173;2586013,98;2410686,82;175327,16;619,70;619,70;13689;3,3;32;0,77
".. Bronquiectasia";58;58;108673,39;96167,86;12505,53;1873,68;1873,68;626;10,8;3;5,17
".. Pneumoconiose";44;44;33774,08;30139,86;3634,22;767,59;767,59;253;5,8;4;9,09
".. Outras doenças do aparelho respiratório";9731;9746;28071992,27;23733158,51;4338310,79;2880,36;2884,80;89629;9,2;2062;21,19
"11 Doenças do aparelho digestivo";63169;63169;72890995,97;61590881,71;11284266,17;1153,90;1153,90;315082;5,0;3221;5,10
".. Cárie dentária";10;10;6639,11;5176,64;1462,47;663,91;663,91;61;6,1;-;-
".. Outros transtornos dentes e estruturas suporte";420;420;364652,02;276377,34;88274,68;868,22;868,22;1260;3,0;-;-
".. Outr doenç cavidade oral glând saliv e maxilar";460;460;254730,17;189115,20;65614,97;553,76;553,76;1593;3,5;9;1,96
".. Úlcera gástrica e duodenal";1005;1005;1359736,51;1179244,11;180492,40;1352,97;1352,97;5691;5,7;102;10,15
".. Gastrite e duodenite";2515;2515;636072,56;556493,08;79579,48;252,91;252,91;7521;3,0;23;0,91
".. Outras doenças do esôfago estômago e duodeno";1877;1877;2079886,12;1779201,49;300500,74;1108,09;1108,09;11506;6,1;86;4,58
".. Doenças do apêndice";11094;11094;7879594,12;5683301,25;2195788,52;710,26;710,26;36605;3,3;51;0,46
".. Hérnia inguinal";2072;2072;1458746,00;1082437,19;372825,55;704,03;704,03;4951;2,4;12;0,58
".. Outras hérnias";2072;2072;1761964,20;1377196,02;383694,24;850,37;850,37;5698;2,8;38;1,83
".. Doença de Crohn e colite ulcerativa";353;353;299074,33;263805,48;35268,85;847,24;847,24;2437;6,9;10;2,83
".. Ileo paralítico e obstrução intestinal s/hérnia";3148;3148;7546047,82;6479670,63;1066247,79;2397,09;2397,09;22561;7,2;391;12,42
".. Doença diverticular do intestino";821;821;1374142,71;1202675,84;171209,53;1673,74;1673,74;5203;6,3;43;5,24
".. Outras doenças dos intestinos e peritônio";7052;7052;8408441,77;7172811,55;1234370,07;1192,35;1192,35;35958;5,1;414;5,87
".. Doença alcoólica do fígado";1305;1305;3298641,80;2947010,68;351414,97;2527,69;2527,69;10946;8,4;256;19,62
".. Outras doenças do fígado";3483;3483;16190111,71;14482551,34;1707428,27;4648,32;4648,32;29127;8,4;628;18,03
".. Colelitíase e colecistite";9771;9771;7529383,21;6007175,53;1514344,45;770,58;770,58;51152;5,2;180;1,84
".. Pancreatite aguda e outras doenças do pâncreas";3072;3072;2389633,89;2118596,91;270976,93;777,88;777,88;20331;6,6;159;5,18
".. Outras doenças do aparelho digestivo";12639;12639;10053497,92;8788041,43;1264772,26;795,43;795,43;62481;4,9;819;6,48
