 Morbidade Hospitalar do SUS - por local de internação - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresValor serviços profissionaisValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Lista Morb  CID-10
Caráter atendimento: Urgência
Período:2020
"Lista Morb  CID-10";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Valor_serviços_profissionais";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
".. Outras doenças virais";465103;465110;2127957317,38;1803591820,35;324359837,90;4575,17;4575,24;3613377;7,8;92639;19,92
".... Meningite viral";1535;1535;2105245,66;1900592,83;204652,83;1371,50;1371,50;11981;7,8;59;3,84
".... Restante de outras doenças virais";463568;463575;2125852071,72;1801691227,52;324155185,07;4585,78;4585,85;3601396;7,8;92580;19,97
".. Micoses";2476;2476;3844974,40;3344637,38;500337,02;1552,90;1552,90;24800;10,0;231;9,33
".. Malária";1307;1307;503997,74;429632,75;74364,99;385,61;385,61;5794;4,4;13;0,99
".... Malária por Plasmodium falciparum";183;183;100588,48;87000,77;13587,71;549,66;549,66;1247;6,8;3;1,64
".... Malária por Plasmodium vivax";819;819;274272,69;232804,33;41468,36;334,89;334,89;3368;4,1;5;0,61
".... Malária por Plasmodium malariae";42;42;28661,08;24195,52;4465,56;682,41;682,41;221;5,3;2;4,76
".... Outras formas malária conf exames parasitológ";12;12;5962,34;4772,30;1190,04;496,86;496,86;65;5,4;1;8,33
".... Malária não especificada";251;251;94513,15;80859,83;13653,32;376,55;376,55;893;3,6;2;0,80
".. Leishmaniose";2338;2338;1303093,03;1140983,01;161889,32;557,35;557,35;27028;11,6;88;3,76
".... Leishmaniose visceral";1347;1347;848072,10;743906,72;104165,38;629,60;629,60;15761;11,7;64;4,75
".... Leishmaniose cutânea";413;413;175106,41;153308,89;21576,82;423,99;423,99;4687;11,3;4;0,97
".... Leishmaniose cutâneo-mucosa";132;132;50168,66;42985,17;7183,49;380,07;380,07;1925;14,6;-;-
".... Leishmaniose não especificada";446;446;229745,86;200782,23;28963,63;515,13;515,13;4655;10,4;20;4,48
".. Tripanossomíase";406;406;779190,88;685059,98;93907,22;1919,19;1919,19;3019;7,4;62;15,27
".. Esquistossomose";98;99;64947,32;57670,80;7276,52;656,03;662,73;836;8,5;6;6,12
".. Outras infestações por trematódeos";5;5;2305,86;1877,96;427,90;461,17;461,17;34;6,8;-;-
".. Equinococose";7;7;7877,31;6273,33;1603,98;1125,33;1125,33;76;10,9;-;-
".. Oncocercose";1;1;469,41;429,76;39,65;469,41;469,41;7;7,0;-;-
".. Filariose";30;30;18175,91;14487,42;3688,49;605,86;605,86;166;5,5;2;6,67
".. Ancilostomíase";2;2;427,34;340,98;86,36;213,67;213,67;6;3,0;-;-
".. Outras helmintíases";554;554;361403,57;290068,02;71335,55;652,35;652,35;3247;5,9;11;1,99
".. Seqüelas de tuberculose";133;135;714514,27;608398,83;106115,44;5292,70;5372,29;1462;11,0;6;4,51
".. Seqüelas de poliomielite";184;249;467243,57;404058,81;63184,76;1876,48;2539,37;3657;19,9;7;3,80
".. Seqüelas de hanseníase [lepra]";162;213;382824,27;300840,04;81984,23;1797,30;2363,11;2717;16,8;7;4,32
".. Outras doenças infecciosas e parasitárias";16196;16196;13031585,20;11139290,17;1891396,84;804,62;804,62;96685;6,0;541;3,34
"02 Neoplasias (tumores)";372541;372682;674365905,12;555934098,89;118328322,73;1809,49;1810,18;2361487;6,3;55404;14,87
".. Neoplasia maligna do lábio cavid oral e faringe";13012;13020;18966456,52;15886442,03;3079352,51;1456,72;1457,61;83324;6,4;2267;17,42
".. Neoplasia maligna do esôfago";12723;12732;15558117,34;13307689,05;2250096,76;1221,97;1222,83;74313;5,8;2287;17,98
".. Neoplasia maligna do estômago";19004;19008;32601561,60;27792891,73;4808567,71;1715,15;1715,51;112773;5,9;3378;17,78
".. Neoplasia maligna do cólon";30687;30693;63055385,34;53388575,57;9666336,28;2054,39;2054,79;160276;5,2;3403;11,09
".. Neopl malig junção retoss reto ânus canal anal";16906;16909;33976699,69;28737373,48;5238832,61;2009,39;2009,74;96662;5,7;2000;11,83
".. Neopl malig fígado e vias biliares intra-hepát";6775;6782;10244539,48;8867119,39;1376930,81;1510,55;1512,11;42840;6,3;2186;32,27
".. Neoplasia maligna do pâncreas";9797;9798;15448154,38;13149301,51;2298471,50;1576,66;1576,82;67246;6,9;2604;26,58
".. Outras neoplasias malignas de órgãos digestivos";7822;7824;14786872,42;12478403,84;2258982,83;1889,94;1890,42;60294;7,7;1954;24,98
".. Neoplasias malignas de laringe";6171;6174;7636604,22;6108139,50;1528464,72;1236,90;1237,50;34957;5,7;924;14,97
".. Neoplasia maligna de traquéia brônquios e pulm";18192;18205;21205204,84;18029081,59;3176123,25;1164,80;1165,63;129840;7,1;5627;30,93
".. Outras neopl malig órg respirat e intratorác";2602;2602;6282166,59;4963588,44;1318578,15;2414,36;2414,36;20043;7,7;495;19,02
".. Neoplasia maligna do osso e cartilagem articul";5577;5578;11482556,40;9759851,16;1722705,24;2058,54;2058,91;37749;6,8;453;8,12
".. Neoplasia maligna da pele";2534;2534;2809860,56;2242988,63;566871,93;1108,86;1108,86;11624;4,6;441;17,40
".. Outras neoplasias malignas da pele";5687;5691;6615370,29;5049124,52;1566245,77;1162,43;1163,24;13371;2,4;342;6,01
".. Neopl malig do tecido mesotelial e tec moles";6948;6952;16762670,93;13309992,31;3452678,62;2411,20;2412,59;40218;5,8;747;10,75
".. Neoplasia maligna da mama";22631;22651;27279792,74;21049001,66;6230791,08;1204,35;1205,42;118677;5,2;4410;19,49
".. Neoplasia maligna do colo do útero";12076;12078;14954627,44;12730103,25;2192617,97;1238,17;1238,38;81269;6,7;2000;16,56
".. Neopl malig outr porções e porç não espec útero";4256;4259;6526857,13;5349583,48;1167485,49;1532,49;1533,57;25498;6,0;807;18,96
".. Outras neopl malignas órgãos genitais femininos";7139;7145;13425339,69;10881106,37;2543717,00;1878,98;1880,56;42760;6,0;1194;16,73
".. Neoplasia maligna da próstata";13252;13263;17236956,84;13997930,94;3238950,10;1299,63;1300,71;78420;5,9;2414;18,22
".. Outras neopl malignas órgãos genit masculinos";3094;3097;3489027,82;2911835,97;577191,85;1126,58;1127,68;18264;5,9;268;8,66
".. Neoplasia maligna da bexiga";7225;7225;11663968,47;9790379,94;1872868,25;1614,39;1614,39;45872;6,3;953;13,19
".. Outras neoplasias malignas do trato urinário";4647;4648;7747990,56;6445014,43;1302748,52;1666,95;1667,31;31517;6,8;772;16,61
".. Neoplasia maligna dos olhos e anexos";1238;1238;1267153,14;995674,69;271478,45;1023,55;1023,55;3293;2,7;38;3,07
".. Neoplasia maligna do encéfalo";11170;11176;36644640,58;26913046,94;9731570,52;3278,87;3280,63;104481;9,4;1677;15,01
".. Neopl malig outras partes sistema nerv central";2183;2184;7170539,55;5346011,28;1824528,27;3283,21;3284,72;21407;9,8;280;12,83
".. Neopl malig outr local mal def secun e não esp";21813;21818;37120136,78;30230899,19;6889181,79;1701,35;1701,74;133572;6,1;3983;18,26
".. Doença de Hodgkin";2745;2745;5352859,12;4668413,14;684445,98;1950,04;1950,04;16937;6,2;120;4,37
".. Linfoma não-Hodgkin";11113;11113;21505199,13;19221480,16;2283718,97;1935,14;1935,14;83562;7,5;1088;9,79
".. Leucemia";24538;24543;72260949,65;65636832,94;6624116,71;2944,26;2944,86;214532;8,7;1938;7,90
".. Outras neopl malig tecidos linfóid hemat e rel";5395;5400;12836983,54;11294641,31;1542342,23;2377,22;2379,42;44834;8,3;827;15,33
".. Carcinoma in situ de colo do útero";1016;1016;1276320,36;969156,09;307164,27;1256,22;1256,22;1731;1,7;5;0,49
".. Neoplasia benigna da pele";1406;1408;665023,51;489169,04;175854,47;472,32;472,99;1603;1,1;3;0,21
".. Neoplasia benigna da mama";495;495;642595,71;413833,71;228762,00;1298,17;1298,17;235;0,5;-;-
".. Leiomioma do útero";12838;12838;9756826,22;6760304,25;2989674,53;760,00;760,00;38787;3,0;20;0,16
".. Neoplasia benigna do ovário";475;475;390761,99;294025,45;96736,54;822,66;822,66;1372;2,9;2;0,42
".. Neoplasia benigna dos órgãos urinários";150;150;257392,37;209141,72;48250,65;1715,95;1715,95;1039;6,9;9;6,00
".. Neopl benig encéfalo e outr part sist nerv cent";1941;1941;9729371,57;6825131,35;2904240,22;5012,56;5012,56;22458;11,6;105;5,41
".. Outr neopl in situ benigs e comport incert desc";35268;35274;77732370,61;59440818,84;18290648,18;2203,67;2204,05;243837;6,9;3383;9,59
"03 Doenças sangue órgãos hemat e transt imunitár";83912;83913;58464299,85;52092255,26;6368930,45;696,73;696,73;468779;5,6;4449;5,30
".. Anemia por deficiência de ferro";9993;9994;4033360,84;3602015,46;431175,48;403,58;403,62;45915;4,6;457;4,57
".. Outras anemias";59323;59323;41595423,06;37041934,84;4550879,35;701,17;701,17;329929;5,6;3309;5,58
".. Afecç hemorrág e outr doenç sang e órg hematop";14110;14110;12273126,37;10963896,21;1308894,79;869,82;869,82;91219;6,5;676;4,79
".. Alguns transtornos envolvendo mecanismo imunit";486;486;562389,58;484408,75;77980,83;1157,18;1157,18;1716;3,5;7;1,44
"04 Doenças endócrinas nutricionais e metabólicas";180083;180102;144148717,14;122626425,79;21473909,21;800,37;800,46;1079285;6,0;11752;6,53
".. Transtornos tireoidianos relac deficiência iodo";65;65;81337,45;67998,32;13339,13;1251,35;1251,35;503;7,7;3;4,62
".. Tireotoxicose";291;291;184282,91;156083,98;28198,93;633,27;633,27;1895;6,5;8;2,75
".. Outros transtornos tireoidianos";826;826;571111,08;459177,36;111933,72;691,42;691,42;5052;6,1;27;3,27
".. Diabetes mellitus";116914;116918;99521862,60;85145110,91;14330151,62;851,21;851,24;714631;6,1;5640;4,82
".. Desnutrição";24242;24244;21995603,37;18350097,08;3644518,32;907,26;907,33;178567;7,4;3408;14,06
".. Deficiência de vitamina A";16;16;15302,14;13830,96;1471,18;956,38;956,38;87;5,4;4;25,00
".. Outras deficiências vitamínicas";71;71;34234,35;30577,51;3656,84;482,17;482,17;366;5,2;3;4,23
".. Seqüelas de desnutrição e de outras defic nutr";11;11;7976,45;7026,98;949,47;725,13;725,13;34;3,1;2;18,18
".. Obesidade";598;598;2782235,12;1921135,82;861099,30;4652,57;4652,57;1918;3,2;14;2,34
".. Depleção de volume";13089;13101;2914958,93;2509744,48;405214,45;222,50;222,70;43132;3,3;844;6,45
".. Outros transt endócrinos nutricionais metabólic";23960;23961;16039812,74;13965642,39;2073376,25;669,41;669,44;133100;5,6;1799;7,51
"05 Transtornos mentais e comportamentais";173601;243778;223911559,39;197115582,28;26795337,46;918,51;1289,81;3810768;22,0;887;0,51
".. Demência";1766;2554;3047116,74;2787528,04;259588,70;1193,08;1725,43;44766;25,3;141;7,98
".. Transt mentais e comportamentais dev uso álcool";25995;33088;28557056,23;25085483,17;3471489,89;863,06;1098,56;474785;18,3;241;0,93
".. Transt ment comport dev uso outr subst psicoat";29142;37367;31441174,55;27619716,77;3821345,94;841,42;1078,90;521270;17,9;146;0,50
".. Esquizofrenia transt esquizotípicos e delirant";54817;92882;100665181,27;88592432,03;12072749,24;1083,80;1836,39;1705597;31,1;144;0,26
".. Transtornos de humor [afetivos]";44878;53857;41159089,87;36260401,35;4898688,52;764,23;917,13;712428;15,9;109;0,24
".. Transt neurót e relacionados com stress somatof";2246;2377;985014,06;865043,22;119970,84;414,39;438,56;16988;7,6;8;0,36
".. Retardo mental";2839;6349;7636787,17;6725412,65;911374,52;1202,83;2689,96;140268;49,4;12;0,42
".. Outros transtornos mentais e comportamentais";11918;15304;10420139,50;9179565,05;1240129,81;680,88;874,32;194666;16,3;86;0,72
"06 Doenças do sistema nervoso";130343;135371;212460674,23;178671942,56;33787806,30;1569,47;1630,01;1123498;8,6;7756;5,95
".. Doenças inflamatórias do sistema nervoso centr";8273;8327;19697103,50;16787739,24;2909364,26;2365,45;2380,89;140049;16,9;657;7,94
".... Meningite bacteriana não classif outra parte";2723;2723;7646274,03;6790016,91;856257,12;2808,03;2808,03;32121;11,8;280;10,28
".... Meningite em doenças bacters class outr parte";3;3;5304,58;4220,03;1084,55;1768,19;1768,19;29;9,7;-;-
".... Mening em doenç infec/parasit class outr part";22;22;26719,21;23485,76;3233,45;1214,51;1214,51;270;12,3;2;9,09
".... Mening dev outras causas e causas não especif";188;188;402856,81;333049,44;69807,37;2142,86;2142,86;1645;8,8;10;5,32
".... Restante doenças inflamat sist nervoso centr";5337;5391;11615948,87;9636967,10;1978981,77;2154,69;2176,49;105984;19,9;365;6,84
".. Doença de Parkinson";464;530;867993,07;806507,84;61485,23;1637,72;1870,67;5760;12,4;44;9,48
".. Doença de Alzheimer";1061;1187;1199166,44;1089768,26;109398,18;1010,25;1130,22;14019;13,2;266;25,07
".. Esclerose múltiplas";2008;2009;1454261,11;1291585,47;162675,64;723,87;724,23;9623;4,8;21;1,05
".. Epilepsia";46201;46351;33571239,03;28943300,92;4627706,22;724,28;726,63;236153;5,1;1209;2,62
".. Enxaqueca e outras síndromes de algias cefálic";8317;8317;3962562,04;3512347,86;450142,13;476,44;476,44;31033;3,7;70;0,84
".. Acid vascular cerebr isquêm transit e síndr cor";17928;17930;19091729,33;16966643,61;2124757,97;1064,79;1064,91;109073;6,1;1735;9,68
".. Transtornos dos nervos raízes e plexos nervosos";5533;5533;4990893,79;3542619,04;1448076,24;902,02;902,02;16350;3,0;123;2,22
".. Paralisia cerebral e outras síndromes paralít";1275;1898;6123615,85;5286526,98;837088,87;3226,35;4802,84;33906;26,6;57;4,47
".. Outras doenças do sistema nervoso";39283;43289;121502110,07;100444903,34;21057111,56;2806,77;3092,99;527532;13,4;3574;9,10
"07 Doenças do olho e anexos";14213;14213;22265036,68;16603723,10;5660456,78;1566,53;1566,53;28051;2,0;12;0,08
".. Inflamação da pálpebra";119;119;29276,36;24267,13;5009,23;246,02;246,02;403;3,4;-;-
".. Conjuntivite e outros transtornos da conjuntiva";354;354;167516,16;128331,39;39184,77;473,21;473,21;869;2,5;2;0,56
".. Ceratite e outros transtornos esclerót e córnea";1423;1423;1622167,51;796595,57;825571,94;1139,96;1139,96;3622;2,5;1;0,07
".. Catarata e outros transtornos do cristalino";1340;1340;1350558,47;1046577,65;303124,02;1007,88;1007,88;596;0,4;-;-
".. Descolamentos e defeitos da retina";3743;3743;12366409,13;9480194,71;2886214,42;3303,88;3303,88;1464;0,4;-;-
".. Glaucoma";1020;1020;993686,75;732357,77;261328,98;974,20;974,20;788;0,8;1;0,10
".. Estrabismo";130;130;95423,39;73234,60;22188,79;734,03;734,03;281;2,2;-;-
".. Transtornos da refração e da acomodação";10;10;7808,20;5921,17;1887,03;780,82;780,82;1;0,1;-;-
".. Cegueira e visão subnormal";46;46;24249,45;15913,54;8335,91;527,16;527,16;118;2,6;-;-
".. Outras doenças do olho e anexos";6028;6028;5607941,26;4300329,57;1307611,69;930,32;930,32;19909;3,3;8;0,13
"08 Doenças do ouvido e da apófise mastóide";7072;7072;4954759,21;4419243,13;535217,19;700,62;700,62;30113;4,3;25;0,35
".. Otite média e outr transt ouvid médio apóf mast";4904;4904;1788746,33;1412874,04;375573,40;364,75;364,75;22573;4,6;17;0,35
".. Perda de audição";67;67;2273949,79;2234413,29;39536,50;33939,55;33939,55;119;1,8;-;-
".. Outras doenças do ouvido e da apófise mastóide";2101;2101;892063,09;771955,80;120107,29;424,59;424,59;7421;3,5;8;0,38
"09 Doenças do aparelho circulatório";851308;853305;2197826490,59;1858984435,27;338779641,23;2575,66;2581,71;5647545;6,6;88640;10,41
".. Febre reumática aguda";1275;1275;1398539,62;1162435,89;236031,68;1096,89;1096,89;9023;7,1;39;3,06
".. Doença reumática crônica do coração";2995;2998;33932454,95;24026704,49;9905750,46;11318,36;11329,70;36515;12,2;324;10,82
".. Hipertensão essencial (primária)";36757;36964;13321561,73;11227259,13;2093958,87;360,39;362,42;123688;3,4;614;1,67
".. Outras doenças hipertensivas";15685;15703;12271050,37;10046537,81;2224418,71;781,45;782,34;65670;4,2;577;3,68
".. Infarto agudo do miocárdio";118182;118188;463406688,35;390215009,63;73188953,70;3920,93;3921,13;781943;6,6;11776;9,96
".. Outras doenças isquêmicas do coração";97530;97542;411614258,32;322576061,15;89035926,96;4219,87;4220,39;508306;5,2;2832;2,90
".. Embolia pulmonar";9108;9108;16576668,85;14801619,72;1775049,13;1820,01;1820,01;76852;8,4;1642;18,03
".. Transtornos de condução e arritmias cardíacas";50320;50321;189282546,87;171620787,21;17660944,79;3761,50;3761,58;236382;4,7;8450;16,79
".. Insuficiência cardíaca";159989;159999;284762011,62;257827980,81;26925716,36;1779,77;1779,88;1173973;7,3;19671;12,30
".. Outras doenças do coração";23760;23816;85316110,10;69005923,95;16309605,61;3582,30;3590,75;214456;9,0;2285;9,62
".. Hemorragia intracraniana";26761;26774;121560832,77;100393862,13;21166947,52;4540,26;4542,46;259114;9,7;6590;24,63
".. Infarto cerebral";21240;21240;42110303,83;37445708,75;4664483,24;1982,59;1982,59;172086;8,1;3314;15,60
".. Acid vascular cerebr não espec hemorrág ou isq";148872;148924;221026528,50;194373296,96;26651073,99;1484,16;1484,67;1031843;6,9;22898;15,38
".. Outras doenças cerebrovasculares";9450;10773;41570949,10;35888672,26;5682276,84;3858,81;4399,04;123658;13,1;1125;11,90
".. Arteroesclerose";18674;18674;44499974,47;38096169,22;6400409,99;2382,99;2382,99;127079;6,8;822;4,40
".. Outras doenças vasculares periféricas";11024;11134;24072576,00;19891964,75;4178886,79;2162,08;2183,65;83769;7,6;798;7,24
".. Embolia e trombose arteriais";21101;21106;52991174,06;44116497,35;8874676,71;2510,72;2511,31;152936;7,2;1780;8,44
".. Outras doenças das artérias arteríolas e capil";23262;23262;97761722,51;82227146,03;15531903,20;4202,64;4202,64;160104;6,9;1766;7,59
".. Flebite tromboflebite embolia e trombose venosa";36733;36733;26871773,73;23452132,04;3416783,44;731,54;731,54;220897;6,0;973;2,65
".. Veias varicosas das extremidades inferiores";7671;7840;5669480,59;4167002,03;1478702,36;723,15;739,08;46899;6,1;170;2,22
".. Hemorróidas";3601;3601;1318911,18;869116,78;439794,61;366,26;366,26;7733;2,1;12;0,33
".. Outras doenças do aparelho circulatório";7318;7330;6490373,07;5552547,18;937346,27;885,45;886,91;34619;4,7;182;2,49
"10 Doenças do aparelho respiratório";688763;689046;1000885212,29;869561888,18;131304344,61;1452,57;1453,16;4307620;6,3;88477;12,85
".. Faringite aguda e amigdalite aguda";6711;6711;2153559,05;1870080,55;283478,50;320,90;320,90;20161;3,0;10;0,15
".. Laringite e traqueíte agudas";4359;4359;1583355,14;1382070,83;201284,31;363,24;363,24;13602;3,1;28;0,64
".. Outras infecções agudas das vias aéreas super";13050;13050;5251605,41;4563508,35;687952,96;402,42;402,42;41079;3,1;386;2,96
".. Influenza [gripe]";23280;23280;25134977,22;21921310,08;3213667,14;1079,68;1079,68;105933;4,6;1733;7,44
".. Pneumonia";368079;368099;481637407,60;421708880,54;59922432,21;1308,45;1308,52;2394064;6,5;49600;13,48
".. Bronquite aguda e bronquiolite aguda";21366;21366;10582633,47;9226557,34;1356026,33;495,30;495,30;85363;4,0;265;1,24
".. Sinusite crônica";394;394;377790,65;268038,72;109751,93;958,86;958,86;1502;3,8;6;1,52
".. Outras doenças do nariz e dos seios paranasais";1240;1240;808442,37;544578,66;262777,69;651,97;651,97;2885;2,3;8;0,65
".. Doenças crônicas das amígdalas e das adenóides";2012;2012;900217,52;481190,05;412707,42;447,42;447,42;2601;1,3;2;0,10
".. Outras doenças do trato respiratório superior";6439;6439;4513654,74;3736870,47;776532,73;700,99;700,99;26465;4,1;112;1,74
".. Bronquite enfisema e outr doenç pulm obstr crôn";64998;65149;68112133,13;61984830,19;6126247,27;1045,48;1047,91;396043;6,1;5930;9,12
".. Asma";46324;46324;28799993,03;26895890,38;1904002,05;621,71;621,71;142026;3,1;317;0,68
".. Bronquiectasia";515;515;882259,12;770217,51;112041,61;1713,12;1713,12;4810;9,3;18;3,50
".. Pneumoconiose";479;480;550777,13;485747,05;65030,08;1147,45;1149,85;3720;7,8;77;16,08
".. Outras doenças do aparelho respiratório";129517;129628;369596406,71;313722117,46;55870412,38;2851,21;2853,65;1067366;8,2;29985;23,15
"11 Doenças do aparelho digestivo";635053;635059;755358243,46;637651849,70;117499583,62;1189,43;1189,44;3147174;5,0;34613;5,45
".. Cárie dentária";51;51;23867,91;16208,72;7659,19;468,00;468,00;221;4,3;1;1,96
".. Outros transtornos dentes e estruturas suporte";3862;3862;2417111,67;1661690,19;754635,13;625,87;625,87;10789;2,8;18;0,47
".. Outr doenç cavidade oral glând saliv e maxilar";4423;4423;2737456,20;2023682,18;713669,79;618,91;618,91;15410;3,5;48;1,09
".. Úlcera gástrica e duodenal";9671;9671;14710534,99;12751207,34;1957954,53;1521,10;1521,10;57662;6,0;1132;11,71
